36 1074
33 32 13
33 35 90
34 1 16
34 2 54
34 3 55
34 4 28
34 6 74
34 7 9
34 9 87
34 10 19
34 11 14
34 12 87
34 13 1
34 14 62
34 15 74
34 16 23
34 17 70
34 18 26
34 19 61
34 20 30
34 21 35
34 22 68
34 23 4
34 24 20
34 25 80
34 26 86
34 27 60
34 28 15
34 29 46
34 31 22
34 32 10
34 35 100
34 36 4
35 1 39
35 3 27
35 4 66
35 5 80
35 6 82
35 7 11
35 8 3
35 9 67
35 10 8
35 11 48
35 12 66
35 13 13
35 14 23
35 15 73
35 16 11
35 17 4
35 18 61
35 19 97
35 20 72
35 21 2
35 22 28
35 23 53
35 24 69
35 25 59
35 26 6
35 27 96
35 28 28
35 30 2
35 31 27
35 32 30
35 33 3
35 34 32
35 36 9
36 1 71
36 3 21
36 4 15
36 5 79
36 7 17
36 10 45
36 11 19
36 13 2
36 14 14
36 15 11
36 16 16
36 17 12
36 19 13
36 20 78
36 21 5
36 22 100
36 23 6
36 24 70
36 25 41
36 26 66
36 27 95
36 28 35
36 29 20
36 30 41
36 31 17
36 32 54
36 33 41
36 34 26
36 35 89
