27 627
13 5 83
13 6 34
13 7 78
13 8 15
13 9 3
13 10 6
13 11 88
13 12 12
13 14 59
13 15 36
13 16 21
13 17 69
13 18 29
13 19 38
13 20 13
13 21 11
13 22 34
13 23 43
13 24 2
13 25 28
13 26 22
13 27 1
14 1 43
14 2 4
14 3 29
14 4 74
14 5 22
14 6 2
14 7 53
14 8 70
14 9 5
14 10 29
14 12 14
14 13 32
14 15 13
14 16 49
14 17 13
14 20 18
14 21 22
14 22 27
14 23 4
14 25 3
14 26 37
14 27 16
15 2 27
15 3 85
15 4 34
15 5 7
15 6 9
15 8 54
15 9 9
15 10 30
15 11 26
15 12 21
15 14 43
15 16 37
15 17 87
15 18 27
15 19 62
15 20 52
15 21 76
15 22 3
15 23 39
15 24 29
15 25 5
15 26 34
15 27 69
16 1 10
16 2 77
16 4 37
16 5 20
16 7 6
16 8 11
16 9 31
16 10 83
16 11 44
16 12 75
16 13 13
16 14 63
16 15 18
16 17 67
16 18 14
16 19 25
16 20 47
16 21 9
16 22 11
16 23 34
16 24 1
16 25 29
16 26 43
16 27 2
17 1 38
17 2 42
17 3 38
17 4 28
17 5 70
17 6 76
17 7 54
17 9 39
17 10 37
17 11 23
17 12 47
17 13 18
17 14 2
17 15 14
17 16 18
17 18 43
17 19 16
17 20 27
17 21 41
17 22 16
17 23 14
17 24 10
17 25 27
17 26 47
17 27 32
18 1 69
18 3 55
18 4 49
18 5 67
18 6 32
18 7 1
18 10 81
18 11 25
18 12 32
18 13 36
18 14 13
18 15 35
18 16 32
18 19 9
18 20 4
18 21 1
18 22 39
18 23 31
18 24 19
18 25 61
18 26 12
18 27 15
19 1 23
19 2 2
19 3 6
19 4 46
19 5 40
19 6 18
19 7 25
19 8 7
19 9 18
19 10 28
19 11 68
19 12 46
19 13 53
19 14 91
19 15 28
19 16 2
19 17 14
19 18 27
19 20 1
19 21 31
19 22 1
19 23 36
19 24 77
19 25 24
19 26 20
19 27 37
20 2 53
20 3 17
20 4 21
20 5 9
20 7 83
20 8 49
20 9 12
20 10 42
20 12 23
20 13 23
20 14 41
20 15 30
20 16 22
20 17 15
20 18 23
20 19 25
20 21 54
20 22 90
20 24 14
20 25 31
20 26 20
20 27 2
21 2 31
21 3 55
21 4 34
21 5 4
21 6 9
21 7 18
21 8 56
21 9 35
21 11 85
21 12 7
21 14 26
21 15 24
21 16 54
21 17 63
21 18 1
21 19 72
21 20 15
21 22 79
21 23 2
21 24 78
21 25 67
21 26 8
21 27 72
22 1 30
22 2 10
22 3 30
22 4 87
22 5 87
22 6 76
22 7 2
22 8 2
22 10 55
22 11 12
22 12 2
22 15 25
22 16 22
22 17 2
22 18 24
22 19 35
22 20 19
22 21 13
22 23 67
22 24 52
22 25 11
22 26 96
22 27 3
23 1 76
23 2 90
23 3 48
23 4 44
23 5 13
23 6 11
23 7 26
23 8 32
23 9 70
23 10 7
23 11 32
23 12 34
23 13 1
23 14 59
23 15 100
23 16 30
23 17 5
23 18 8
23 19 48
23 20 35
23 21 65
23 22 75
23 24 34
23 25 54
23 26 77
24 1 21
24 2 49
24 3 14
24 4 26
24 5 20
24 6 25
24 7 13
24 8 8
24 9 10
24 10 15
24 12 86
24 13 7
24 14 93
24 15 47
24 16 4
24 17 2
24 18 26
24 19 2
24 20 3
24 21 23
24 22 14
24 23 83
24 25 10
24 26 43
24 27 70
25 1 41
25 2 19
25 3 25
25 4 70
25 5 28
25 6 3
25 7 29
25 10 43
25 12 9
25 13 85
25 14 51
25 16 6
25 17 42
25 18 92
25 19 48
25 20 21
25 22 10
25 23 10
25 24 10
25 26 25
25 27 30
26 1 60
26 2 58
26 3 44
26 4 21
26 5 87
26 6 33
26 7 20
26 9 48
26 11 13
26 12 43
26 14 4
26 15 58
26 16 62
26 17 82
26 18 27
26 19 5
26 20 3
26 21 11
26 22 1
26 23 3
26 24 5
26 25 42
27 1 58
27 2 2
27 5 88
27 6 77
27 7 84
27 9 2
27 11 48
27 13 47
27 15 14
27 16 27
27 17 10
27 18 55
27 19 53
27 21 74
27 24 61
27 25 15
27 26 50
