135 8343
7 39 51
7 42 46
7 43 68
7 45 44
7 52 61
7 55 18
7 58 28
7 60 75
7 63 76
7 67 21
7 71 82
7 72 74
7 74 34
7 76 15
7 77 19
7 78 57
7 80 57
7 83 7
7 84 84
7 85 39
7 86 13
7 90 40
7 92 32
7 93 8
7 94 24
7 95 48
7 96 91
7 97 43
7 99 21
7 103 9
7 106 20
7 107 32
7 109 88
7 113 52
7 114 23
7 115 90
7 116 87
7 120 8
7 121 1
7 122 69
7 125 99
7 130 13
7 131 87
8 6 12
8 9 98
8 11 74
8 12 77
8 14 48
8 19 4
8 20 99
8 22 33
8 24 58
8 25 6
8 28 87
8 30 20
8 32 18
8 36 75
8 38 65
8 39 54
8 40 90
8 41 95
8 42 6
8 45 64
8 47 49
8 49 79
8 50 42
8 51 13
8 52 76
8 55 65
8 56 28
8 61 82
8 62 62
8 63 45
8 64 6
8 67 100
8 68 94
8 70 11
8 71 80
8 73 15
8 75 21
8 77 92
8 82 56
8 83 32
8 88 11
8 90 99
8 92 59
8 95 29
8 96 83
8 97 5
8 98 69
8 99 4
8 102 25
8 104 36
8 106 99
8 107 54
8 108 1
8 109 79
8 110 67
8 114 93
8 115 92
8 119 98
8 122 5
8 123 46
8 124 41
8 125 24
8 132 26
9 1 91
9 3 17
9 4 29
9 5 76
9 6 21
9 7 18
9 10 88
9 11 82
9 13 55
9 16 58
9 17 77
9 18 49
9 19 4
9 20 40
9 21 26
9 23 58
9 24 35
9 25 49
9 26 59
9 27 66
9 28 25
9 29 83
9 31 85
9 32 15
9 34 34
9 35 2
9 36 23
9 38 23
9 40 65
9 41 69
9 42 69
9 44 49
9 45 39
9 50 24
9 51 94
9 56 72
9 57 20
9 60 61
9 62 15
9 64 51
9 66 81
9 71 54
9 73 17
9 74 33
9 75 54
9 76 98
9 78 91
9 80 84
9 89 37
9 90 49
9 91 24
9 98 95
9 101 78
9 102 20
9 103 12
9 104 88
9 106 43
9 108 59
9 109 10
9 111 10
9 112 17
9 114 87
9 115 8
9 119 35
9 120 75
9 122 30
9 124 9
9 126 53
9 128 54
9 129 76
9 130 17
9 131 32
9 132 3
9 134 86
10 2 88
10 4 7
10 6 3
10 11 21
10 14 49
10 16 48
10 18 51
10 20 19
10 23 62
10 24 33
10 26 93
10 28 75
10 31 75
10 35 51
10 40 60
10 41 80
10 42 62
10 44 16
10 45 52
10 48 2
10 50 87
10 54 52
10 55 30
10 57 74
10 58 8
10 60 46
10 63 48
10 64 10
10 65 28
10 67 38
10 71 99
10 72 60
10 76 77
10 83 62
10 86 37
10 87 44
10 88 15
10 89 11
10 90 94
10 91 34
10 92 67
10 93 19
10 94 35
10 98 72
10 99 65
10 102 24
10 106 37
10 109 97
10 112 19
10 114 87
10 121 71
10 124 47
10 126 59
10 128 73
10 130 94
10 131 19
11 2 33
11 5 60
11 7 13
11 9 49
11 10 91
11 12 77
11 15 62
11 16 28
11 17 63
11 18 92
11 21 3
11 24 46
11 25 58
11 30 32
11 31 43
11 32 56
11 34 35
11 39 21
11 41 13
11 44 95
11 45 20
11 46 42
11 47 25
11 48 8
11 49 84
11 50 51
11 52 51
11 54 40
11 56 46
11 57 12
11 63 83
11 64 36
11 68 77
11 69 11
11 73 15
11 74 5
11 76 34
11 78 24
11 79 4
11 81 97
11 82 7
11 84 79
11 85 19
11 86 97
11 87 36
11 88 34
11 90 77
11 91 30
11 92 60
11 94 7
11 96 92
11 97 18
11 98 78
11 100 38
11 101 83
11 102 30
11 103 67
11 106 4
11 108 51
11 112 95
11 114 43
11 115 19
11 118 59
11 123 74
11 124 84
11 126 61
11 127 27
11 128 50
11 129 75
11 132 77
11 133 60
11 135 30
12 1 22
12 9 24
12 10 23
12 11 71
12 14 82
12 15 64
12 16 17
12 19 24
12 20 41
12 24 1
12 25 16
12 26 44
12 29 7
12 31 58
12 32 6
12 33 58
12 34 40
12 37 50
12 39 99
12 41 29
12 42 16
12 43 1
12 46 12
12 47 64
12 48 28
12 49 18
12 51 90
12 53 83
12 57 46
12 59 51
12 66 4
12 69 49
12 75 44
12 76 2
12 79 43
12 80 81
12 84 85
12 85 30
12 86 80
12 87 61
12 89 95
12 92 18
12 93 16
12 94 22
12 95 65
12 99 1
12 101 59
12 102 12
12 104 83
12 105 3
12 114 85
12 115 85
12 116 16
12 122 67
12 130 60
12 134 7
12 135 6
13 3 38
13 4 36
13 6 23
13 8 63
13 9 95
13 10 28
13 11 70
13 12 82
13 14 1
13 15 13
13 20 10
13 26 83
13 28 26
13 29 89
13 30 55
13 32 79
13 36 39
13 37 32
13 41 7
13 44 96
13 46 10
13 48 79
13 52 84
13 53 34
13 54 27
13 55 84
13 59 47
13 60 41
13 62 44
13 65 31
13 66 41
13 67 6
13 68 47
13 72 96
13 75 15
13 81 86
13 84 50
13 87 19
13 88 29
13 89 91
13 93 42
13 97 36
13 99 93
13 100 22
13 102 92
13 103 100
13 105 45
13 106 30
13 107 13
13 108 72
13 110 91
13 111 30
13 113 56
13 115 13
13 117 74
13 119 2
13 120 92
13 122 15
13 123 36
13 126 6
13 128 83
13 129 80
13 132 26
13 133 32
13 134 49
14 4 32
14 5 47
14 7 44
14 9 2
14 10 39
14 11 97
14 12 72
14 13 40
14 16 57
14 17 42
14 18 94
14 22 7
14 23 18
14 24 31
14 25 87
14 26 84
14 27 88
14 28 59
14 33 91
14 36 34
14 38 9
14 39 4
14 41 50
14 44 1
14 46 54
14 47 10
14 52 22
14 57 10
14 58 34
14 59 73
14 60 27
14 61 87
14 62 68
14 63 21
14 64 16
14 65 25
14 68 36
14 69 6
14 72 50
14 73 4
14 74 89
14 77 20
14 78 36
14 81 52
14 82 80
14 83 50
14 87 32
14 90 72
14 92 77
14 93 95
14 95 1
14 96 57
14 98 34
14 100 49
14 101 80
14 103 37
14 104 56
14 105 39
14 107 64
14 109 59
14 110 51
14 113 48
14 116 30
14 117 65
14 120 6
14 121 19
14 124 89
14 126 8
14 129 30
14 130 46
14 133 79
15 1 16
15 3 21
15 4 24
15 9 2
15 12 77
15 14 71
15 17 45
15 19 91
15 21 16
15 22 99
15 24 55
15 25 8
15 26 9
15 27 89
15 30 7
15 31 4
15 32 59
15 36 29
15 37 28
15 38 91
15 39 100
15 41 24
15 45 9
15 46 49
15 54 22
15 55 17
15 56 16
15 58 80
15 59 51
15 61 70
15 64 94
15 67 40
15 68 86
15 75 19
15 76 88
15 77 74
15 81 54
15 82 28
15 86 12
15 88 10
15 89 68
15 92 47
15 93 100
15 95 46
15 99 8
15 100 7
15 103 25
15 106 11
15 107 22
15 110 16
15 111 12
15 115 19
15 117 49
15 118 85
15 119 99
15 121 54
15 124 5
15 126 46
15 127 56
15 133 32
15 134 13
16 1 45
16 2 23
16 8 10
16 11 90
16 13 38
16 15 19
16 20 45
16 21 52
16 22 9
16 24 84
16 25 14
16 28 20
16 30 34
16 31 10
16 33 52
16 34 27
16 38 35
16 39 89
16 40 64
16 41 93
16 43 65
16 44 97
16 49 13
16 51 62
16 52 24
16 53 1
16 54 9
16 55 23
16 56 41
16 57 88
16 58 30
16 59 22
16 61 69
16 63 45
16 65 6
16 67 52
16 73 37
16 74 49
16 76 64
16 77 45
16 79 39
16 80 53
16 81 75
16 82 60
16 84 80
16 85 81
16 86 52
16 87 35
16 90 55
16 91 99
16 92 19
16 94 62
16 97 66
16 99 26
16 102 23
16 103 47
16 104 5
16 107 13
16 109 16
16 112 38
16 114 15
16 115 72
16 116 72
16 117 73
16 119 22
16 120 95
16 124 77
16 125 35
16 126 42
16 127 15
16 128 65
16 129 1
16 130 31
16 131 24
16 134 87
16 135 15
17 1 24
17 3 70
17 7 40
17 8 100
17 10 74
17 12 52
17 13 25
17 14 21
17 15 50
17 19 42
17 21 21
17 24 14
17 26 34
17 29 86
17 30 43
17 31 98
17 32 60
17 34 100
17 35 49
17 37 2
17 42 19
17 44 91
17 45 96
17 46 56
17 47 46
17 48 27
17 49 5
17 50 38
17 51 79
17 53 8
17 55 24
17 59 82
17 60 78
17 63 45
17 68 47
17 70 79
17 72 11
17 75 12
17 76 2
17 77 62
17 78 96
17 79 70
17 80 9
17 82 7
17 83 8
17 85 91
17 88 14
17 91 85
17 92 49
17 94 62
17 104 38
17 109 15
17 111 6
17 113 2
17 114 67
17 115 73
17 119 4
17 120 89
17 121 46
17 125 58
17 128 44
17 129 33
17 130 46
17 131 88
17 132 33
17 133 9
17 134 65
18 6 38
18 7 87
18 10 98
18 12 10
18 15 67
18 17 9
18 23 57
18 27 31
18 30 44
18 34 86
18 35 58
18 38 72
18 42 10
18 48 78
18 50 10
18 51 30
18 52 15
18 55 63
18 56 1
18 57 60
18 58 83
18 61 47
18 62 64
18 63 70
18 65 65
18 66 76
18 67 33
18 68 91
18 69 88
18 70 79
18 71 40
18 73 47
18 75 59
18 76 31
18 77 84
18 79 75
18 81 22
18 83 9
18 84 11
18 85 24
18 87 35
18 89 22
18 91 21
18 95 75
18 97 64
18 98 98
18 100 47
18 102 67
18 105 34
18 108 92
18 114 4
18 117 17
18 118 79
18 119 5
18 120 66
18 123 72
18 125 46
18 127 35
18 130 66
18 131 45
18 135 7
19 1 62
19 2 98
19 5 91
19 9 4
19 10 97
19 13 70
19 14 19
19 15 70
19 18 75
19 21 39
19 24 15
19 27 15
19 29 93
19 31 22
19 32 34
19 36 70
19 38 4
19 41 36
19 42 61
19 44 16
19 46 18
19 50 7
19 51 26
19 53 58
19 57 59
19 59 1
19 63 42
19 66 35
19 68 87
19 71 48
19 73 42
19 74 10
19 76 84
19 81 37
19 83 27
19 85 13
19 88 59
19 89 87
19 90 10
19 98 98
19 99 26
19 104 7
19 105 95
19 107 26
19 108 97
19 109 43
19 110 3
19 112 2
19 119 59
19 121 53
19 122 12
19 124 30
19 126 48
19 128 96
19 129 60
19 130 98
19 133 79
19 134 54
20 1 22
20 2 92
20 3 57
20 5 94
20 6 20
20 8 52
20 12 93
20 16 62
20 17 28
20 19 26
20 23 69
20 24 83
20 28 16
20 31 35
20 36 13
20 37 1
20 40 4
20 42 12
20 43 72
20 50 72
20 56 11
20 58 1
20 59 27
20 60 16
20 61 81
20 63 32
20 66 7
20 68 54
20 70 14
20 72 14
20 73 39
20 75 97
20 76 14
20 77 76
20 81 73
20 85 14
20 86 44
20 88 86
20 89 80
20 92 6
20 94 73
20 96 19
20 97 93
20 102 54
20 103 25
20 104 63
20 105 22
20 106 82
20 113 15
20 114 21
20 115 82
20 116 13
20 117 14
20 118 32
20 120 43
20 121 85
20 123 42
20 124 78
20 129 81
20 130 87
20 134 91
21 4 35
21 6 23
21 8 61
21 9 2
21 10 41
21 11 4
21 12 83
21 13 79
21 15 16
21 16 17
21 18 45
21 19 7
21 23 18
21 24 43
21 25 15
21 26 42
21 30 87
21 32 34
21 34 8
21 36 59
21 38 78
21 41 19
21 42 81
21 45 81
21 46 4
21 47 10
21 49 19
21 50 7
21 51 50
21 52 25
21 53 45
21 54 62
21 56 66
21 59 12
21 60 3
21 65 47
21 66 68
21 69 6
21 74 23
21 75 4
21 82 4
21 84 41
21 87 22
21 88 85
21 89 44
21 91 28
21 92 92
21 93 12
21 94 3
21 96 61
21 97 17
21 99 42
21 100 1
21 103 57
21 104 29
21 105 1
21 107 26
21 109 92
21 112 7
21 113 1
21 115 1
21 117 56
21 118 85
21 119 35
21 120 93
21 127 12
21 131 15
21 133 85
21 134 7
21 135 27
22 1 82
22 4 11
22 5 47
22 6 66
22 7 7
22 10 45
22 11 81
22 13 37
22 14 23
22 17 27
22 19 84
22 20 92
22 21 39
22 23 6
22 24 25
22 25 86
22 26 34
22 28 81
22 30 23
22 32 47
22 33 3
22 39 62
22 43 10
22 46 75
22 47 18
22 52 16
22 53 98
22 56 69
22 57 12
22 60 96
22 61 42
22 62 50
22 66 13
22 69 26
22 71 19
22 75 45
22 77 10
22 78 60
22 81 68
22 83 33
22 84 42
22 90 26
22 93 15
22 94 96
22 97 71
22 98 22
22 99 84
22 101 34
22 102 51
22 103 41
22 104 41
22 105 100
22 110 83
22 111 88
22 115 60
22 118 91
22 120 60
22 122 56
22 124 78
22 125 14
22 127 2
22 129 64
22 130 31
22 131 43
22 133 5
22 134 27
23 2 56
23 8 38
23 10 89
23 14 93
23 17 49
23 18 1
23 19 64
23 24 11
23 26 20
23 30 58
23 31 6
23 34 100
23 36 29
23 37 54
23 38 61
23 40 4
23 42 42
23 46 21
23 47 75
23 49 20
23 51 79
23 62 5
23 64 24
23 66 81
23 70 26
23 72 94
23 73 75
23 74 90
23 76 38
23 77 10
23 78 80
23 80 37
23 83 96
23 85 11
23 89 72
23 90 9
23 92 39
23 93 87
23 96 66
23 98 12
23 103 75
23 108 50
23 109 33
23 110 26
23 111 17
23 114 45
23 115 89
23 116 30
23 120 33
23 121 26
23 122 7
23 126 37
23 129 76
23 130 99
23 132 3
23 134 67
23 135 20
24 1 17
24 3 11
24 11 42
24 12 31
24 14 7
24 16 21
24 17 22
24 18 94
24 20 13
24 21 21
24 23 80
24 27 23
24 30 15
24 31 25
24 34 76
24 40 73
24 42 50
24 43 2
24 44 35
24 45 48
24 46 35
24 49 47
24 50 53
24 51 18
24 52 48
24 53 87
24 54 90
24 55 17
24 56 89
24 58 3
24 59 41
24 60 52
24 62 2
24 64 74
24 65 23
24 66 18
24 71 81
24 76 50
24 77 2
24 81 77
24 87 16
24 89 81
24 92 56
24 94 64
24 95 22
24 96 97
24 98 31
24 102 68
24 110 66
24 112 26
24 114 8
24 115 13
24 118 27
24 119 92
24 122 47
24 130 75
24 131 53
25 3 48
25 4 91
25 5 54
25 8 18
25 11 36
25 18 81
25 19 13
25 24 94
25 26 94
25 27 67
25 30 55
25 32 47
25 35 6
25 37 48
25 38 51
25 39 33
25 40 49
25 42 64
25 43 30
25 45 27
25 48 93
25 49 74
25 50 41
25 52 48
25 53 61
25 59 66
25 61 37
25 62 30
25 63 44
25 66 62
25 67 17
25 69 27
25 70 28
25 71 58
25 73 65
25 75 81
25 77 53
25 79 75
25 81 10
25 82 21
25 84 13
25 86 72
25 90 35
25 91 100
25 95 13
25 99 22
25 100 41
25 101 55
25 102 26
25 103 17
25 107 84
25 108 65
25 109 23
25 110 37
25 114 95
25 115 11
25 116 79
25 118 30
25 122 62
25 125 37
25 126 54
25 127 66
25 129 46
25 131 15
25 133 9
25 134 17
26 1 10
26 3 87
26 6 52
26 9 38
26 10 73
26 11 83
26 15 23
26 16 64
26 17 15
26 20 50
26 21 69
26 23 81
26 27 23
26 28 93
26 30 22
26 31 34
26 34 39
26 35 21
26 37 55
26 38 9
26 39 37
26 41 43
26 45 68
26 50 56
26 51 84
26 53 33
26 54 60
26 55 20
26 56 82
26 57 1
26 60 4
26 61 26
26 63 5
26 64 26
26 66 30
26 67 80
26 68 60
26 70 60
26 71 29
26 72 68
26 73 28
26 74 89
26 75 54
26 77 57
26 79 96
26 80 38
26 82 9
26 84 51
26 92 6
26 94 4
26 96 57
26 101 58
26 102 35
26 103 6
26 104 25
26 108 46
26 109 67
26 112 5
26 114 56
26 116 61
26 119 45
26 121 14
26 122 72
26 124 8
26 126 18
26 127 21
26 128 56
26 129 31
26 131 38
26 132 33
27 1 26
27 3 77
27 4 23
27 5 73
27 6 94
27 15 64
27 17 72
27 18 49
27 19 42
27 20 1
27 23 82
27 24 56
27 25 71
27 26 21
27 28 68
27 29 11
27 30 58
27 33 95
27 35 52
27 37 47
27 38 76
27 39 5
27 41 91
27 42 13
27 47 89
27 49 19
27 51 33
27 52 44
27 54 4
27 56 16
27 57 70
27 58 1
27 59 9
27 65 88
27 66 47
27 67 20
27 72 62
27 74 5
27 78 51
27 83 21
27 84 83
27 86 83
27 87 30
27 90 33
27 94 73
27 95 74
27 96 52
27 102 19
27 104 98
27 106 1
27 108 41
27 109 39
27 111 39
27 112 46
27 113 4
27 114 16
27 115 18
27 117 23
27 118 20
27 119 20
27 122 10
27 123 74
27 125 21
27 126 21
27 127 33
27 129 23
27 130 51
27 131 34
27 134 72
28 2 77
28 6 82
28 7 97
28 8 51
28 11 41
28 13 41
28 15 66
28 17 52
28 20 71
28 22 42
28 25 61
28 27 57
28 32 29
28 36 46
28 37 15
28 38 32
28 40 49
28 44 92
28 45 49
28 46 24
28 48 38
28 50 51
28 51 99
28 56 75
28 57 78
28 60 8
28 63 1
28 66 92
28 70 20
28 73 84
28 74 85
28 75 17
28 79 51
28 80 26
28 82 76
28 86 45
28 87 73
28 88 71
28 90 25
28 95 54
28 96 69
28 99 100
28 100 36
28 101 29
28 103 55
28 106 35
28 108 45
28 112 33
28 117 74
28 119 11
28 120 13
28 123 36
28 124 33
28 125 8
28 127 97
28 129 6
28 130 57
28 132 65
28 133 50
29 3 39
29 5 50
29 8 23
29 9 76
29 12 59
29 15 18
29 17 24
29 19 29
29 23 13
29 26 42
29 27 52
29 33 93
29 34 46
29 35 42
29 39 77
29 40 35
29 41 54
29 42 24
29 46 12
29 49 6
29 51 2
29 53 22
29 55 97
29 58 56
29 60 26
29 63 43
29 66 53
29 67 34
29 68 77
29 73 8
29 77 8
29 79 41
29 80 23
29 81 69
29 84 77
29 86 68
29 89 48
29 90 89
29 93 54
29 96 41
29 98 41
29 100 52
29 102 73
29 103 54
29 104 69
29 105 12
29 111 84
29 112 80
29 114 3
29 118 11
29 121 36
29 122 92
29 124 84
29 125 30
29 126 10
29 127 71
29 131 76
29 134 1
29 135 59
30 1 57
30 5 41
30 6 96
30 8 75
30 10 69
30 13 67
30 16 36
30 17 7
30 22 20
30 23 36
30 27 86
30 29 37
30 31 77
30 36 9
30 37 23
30 38 83
30 39 36
30 40 72
30 44 77
30 46 47
30 48 48
30 52 91
30 54 59
30 58 69
30 59 35
30 61 49
30 62 84
30 63 36
30 67 17
30 68 49
30 72 19
30 74 45
30 75 22
30 77 78
30 80 19
30 82 83
30 84 98
30 87 4
30 88 39
30 90 48
30 94 13
30 96 54
30 97 16
30 99 10
30 100 34
30 101 93
30 102 53
30 103 52
30 104 56
30 105 97
30 106 73
30 108 7
30 112 6
30 113 92
30 114 57
30 116 11
30 119 64
30 121 33
30 125 91
30 126 86
30 129 28
30 130 68
30 132 73
30 135 21
31 1 43
31 4 82
31 6 29
31 7 12
31 8 70
31 10 62
31 15 99
31 20 5
31 21 45
31 24 53
31 27 79
31 30 90
31 32 41
31 37 8
31 38 26
31 40 7
31 44 31
31 45 6
31 46 2
31 48 47
31 50 25
31 54 37
31 64 83
31 66 2
31 69 83
31 70 99
31 71 61
31 77 71
31 78 30
31 79 34
31 80 55
31 82 48
31 83 7
31 85 38
31 87 1
31 91 23
31 92 8
31 94 3
31 95 57
31 97 77
31 99 61
31 100 50
31 105 81
31 109 29
31 111 76
31 112 14
31 117 58
31 120 26
31 121 84
31 122 55
31 123 50
31 125 11
31 126 79
31 128 34
31 129 28
31 133 10
31 135 93
32 2 100
32 5 13
32 7 90
32 12 32
32 13 2
32 17 93
32 18 89
32 19 58
32 23 33
32 27 18
32 30 11
32 33 8
32 35 61
32 39 8
32 40 70
32 43 72
32 44 55
32 46 26
32 47 57
32 50 19
32 51 40
32 54 79
32 56 9
32 62 96
32 65 49
32 72 7
32 73 44
32 74 9
32 75 71
32 77 51
32 79 31
32 80 50
32 81 75
32 82 33
32 84 58
32 85 88
32 86 56
32 87 16
32 92 10
32 95 38
32 101 75
32 102 40
32 103 82
32 104 81
32 105 14
32 108 8
32 109 93
32 110 59
32 113 54
32 116 77
32 118 27
32 119 60
32 120 6
32 123 62
32 124 1
32 127 47
32 134 21
33 2 28
33 3 92
33 7 47
33 12 5
33 24 29
33 25 71
33 26 39
33 27 56
33 28 35
33 30 28
33 32 27
33 34 10
33 37 51
33 38 65
33 39 70
33 43 42
33 44 52
33 46 17
33 47 88
33 49 76
33 50 100
33 55 52
33 56 15
33 57 40
33 60 35
33 62 45
33 63 11
33 65 14
33 74 67
33 76 84
33 77 21
33 80 79
33 82 1
33 84 25
33 85 92
33 86 91
33 89 10
33 91 8
33 93 4
33 96 8
33 98 31
33 101 2
33 106 66
33 112 81
33 118 69
33 119 29
33 121 16
33 122 94
33 125 65
33 126 83
33 127 35
33 129 57
33 131 13
33 132 68
33 135 79
34 5 74
34 9 97
34 10 14
34 12 12
34 13 64
34 14 5
34 18 62
34 19 73
34 20 16
34 21 36
34 25 59
34 27 80
34 28 10
34 29 90
34 30 83
34 36 10
34 37 85
34 38 69
34 41 2
34 42 23
34 43 69
34 45 71
34 50 90
34 52 49
34 54 16
34 59 86
34 61 43
34 64 78
34 65 42
34 66 45
34 67 41
34 70 20
34 75 91
34 78 27
34 79 78
34 80 6
34 82 28
34 85 70
34 86 39
34 88 29
34 91 97
34 93 1
34 95 98
34 98 9
34 99 77
34 102 53
34 104 16
34 110 40
34 111 63
34 114 58
34 117 24
34 121 10
34 124 3
34 125 75
34 127 54
34 133 91
34 134 76
35 4 12
35 5 1
35 8 89
35 9 32
35 11 57
35 12 83
35 14 59
35 18 14
35 20 37
35 22 30
35 26 68
35 28 20
35 29 92
35 32 90
35 33 41
35 34 97
35 36 50
35 37 45
35 39 3
35 40 42
35 42 12
35 47 55
35 49 85
35 50 79
35 51 54
35 61 74
35 63 25
35 67 22
35 69 49
35 72 94
35 73 6
35 75 10
35 76 73
35 79 75
35 87 12
35 88 97
35 89 45
35 93 72
35 94 79
35 95 22
35 102 54
35 110 23
35 111 40
35 112 27
35 113 24
35 114 51
35 115 59
35 116 16
35 119 91
35 120 9
35 122 53
35 123 50
35 125 11
35 126 81
35 127 2
35 129 1
35 130 87
35 132 58
36 2 21
36 5 94
36 8 78
36 11 56
36 13 7
36 16 67
36 17 4
36 18 29
36 19 84
36 22 68
36 23 45
36 27 27
36 28 95
36 41 36
36 42 42
36 44 66
36 45 3
36 46 14
36 51 68
36 53 75
36 62 69
36 65 96
36 66 93
36 67 82
36 68 80
36 69 71
36 70 9
36 75 52
36 76 49
36 78 26
36 79 71
36 84 75
36 88 2
36 89 15
36 93 41
36 95 82
36 98 15
36 99 90
36 100 38
36 101 43
36 102 13
36 104 27
36 105 19
36 106 36
36 107 65
36 108 11
36 110 54
36 115 5
36 116 90
36 118 8
36 119 80
36 122 94
36 123 87
36 124 46
36 125 77
36 126 74
36 127 76
36 131 33
36 132 6
36 133 65
36 134 62
37 2 28
37 5 28
37 9 78
37 11 36
37 13 64
37 16 60
37 18 40
37 22 77
37 25 32
37 29 86
37 31 5
37 32 5
37 34 12
37 35 96
37 36 91
37 38 30
37 40 4
37 43 29
37 44 87
37 45 37
37 46 25
37 47 45
37 48 5
37 49 48
37 50 51
37 51 67
37 55 41
37 56 13
37 58 94
37 61 70
37 65 39
37 66 70
37 75 1
37 80 49
37 81 80
37 82 74
37 83 6
37 85 61
37 87 49
37 88 43
37 89 22
37 90 34
37 91 28
37 94 42
37 96 5
37 97 61
37 98 67
37 100 35
37 102 31
37 104 100
37 105 10
37 106 51
37 107 29
37 108 2
37 109 41
37 112 67
37 113 58
37 114 68
37 115 59
37 118 19
37 119 20
37 121 25
37 124 76
37 130 27
37 132 2
37 135 65
38 2 5
38 6 58
38 7 28
38 9 35
38 11 16
38 12 55
38 13 38
38 16 53
38 22 26
38 23 96
38 24 82
38 27 31
38 28 17
38 30 32
38 31 89
38 33 76
38 35 88
38 40 81
38 42 15
38 43 59
38 46 62
38 47 20
38 49 6
38 55 5
