144 9000
7 28 79
7 30 39
7 31 34
7 32 69
7 34 49
7 35 53
7 40 74
7 42 8
7 44 11
7 48 8
7 52 28
7 53 39
7 55 74
7 57 9
7 60 36
7 61 60
7 63 8
7 64 81
7 65 84
7 66 16
7 71 25
7 73 46
7 74 25
7 75 54
7 79 43
7 80 93
7 81 68
7 83 30
7 85 36
7 86 26
7 89 87
7 94 33
7 101 36
7 102 22
7 103 61
7 104 89
7 106 33
7 107 29
7 108 11
7 112 32
7 113 83
7 115 40
7 116 23
7 119 11
7 120 24
7 121 100
7 122 85
7 123 56
7 125 79
7 126 54
7 127 11
7 129 62
7 131 42
7 132 47
7 133 82
7 134 93
7 135 31
7 136 6
7 137 9
7 138 94
7 139 42
7 140 73
7 143 24
8 2 27
8 6 12
8 7 87
8 11 99
8 12 15
8 18 85
8 19 20
8 20 81
8 22 83
8 25 38
8 29 63
8 30 38
8 31 54
8 37 22
8 39 13
8 43 15
8 44 15
8 51 78
8 53 78
8 55 24
8 56 45
8 59 4
8 61 32
8 66 24
8 67 51
8 68 81
8 72 74
8 75 79
8 80 76
8 82 95
8 87 57
8 88 77
8 91 76
8 93 12
8 94 78
8 95 60
8 96 65
8 101 100
8 103 83
8 104 6
8 105 60
8 106 24
8 107 48
8 108 84
8 114 81
8 121 27
8 127 74
8 129 68
8 133 52
8 134 25
8 137 3
8 143 62
9 1 51
9 8 62
9 12 11
9 19 34
9 20 10
9 23 26
9 28 59
9 29 6
9 31 12
9 32 59
9 38 24
9 40 39
9 41 29
9 44 37
9 48 68
9 52 1
9 54 37
9 58 84
9 61 7
9 63 6
9 69 44
9 70 16
9 71 33
9 75 12
9 77 17
9 80 8
9 81 62
9 92 71
9 95 72
9 96 58
9 98 5
9 100 75
9 101 65
9 103 45
9 104 78
9 105 62
9 106 64
9 108 21
9 109 59
9 111 72
9 114 56
9 118 70
9 120 9
9 121 58
9 124 69
9 126 32
9 127 24
9 128 38
9 130 31
9 131 71
9 132 21
9 133 60
9 135 93
9 136 19
9 138 21
9 141 41
9 143 48
10 2 4
10 7 13
10 8 90
10 14 57
10 15 15
10 17 22
10 19 1
10 20 17
10 23 18
10 27 54
10 32 75
10 33 70
10 36 26
10 40 88
10 41 65
10 42 42
10 45 7
10 47 30
10 50 3
10 52 75
10 54 61
10 55 6
10 59 63
10 62 20
10 67 44
10 68 24
10 71 87
10 74 12
10 75 57
10 76 61
10 77 9
10 78 16
10 79 57
10 83 94
10 86 13
10 87 13
10 88 77
10 91 10
10 92 74
10 94 46
10 101 20
10 102 52
10 103 10
10 104 71
10 105 54
10 107 66
10 110 40
10 113 31
10 115 22
10 116 73
10 119 6
10 122 50
10 123 45
10 124 11
10 127 34
10 131 23
10 132 66
10 133 41
10 134 85
10 136 34
10 141 4
11 1 59
11 2 8
11 9 86
11 16 76
11 17 70
11 19 33
11 20 60
11 21 34
11 22 37
11 24 38
11 28 3
11 35 17
11 37 85
11 38 57
11 39 54
11 40 25
11 42 98
11 44 34
11 47 44
11 49 84
11 58 38
11 59 46
11 62 80
11 63 68
11 64 42
11 65 17
11 66 8
11 69 17
11 73 56
11 74 19
11 75 70
11 78 37
11 79 25
11 80 6
11 82 11
11 83 93
11 87 93
11 96 29
11 102 8
11 103 31
11 104 57
11 106 39
11 107 97
11 108 59
11 110 56
11 111 58
11 112 80
11 119 23
11 121 66
11 122 87
11 124 80
11 126 32
11 127 2
11 128 84
11 131 8
11 132 47
11 133 50
11 135 67
11 136 87
11 138 5
11 141 67
11 142 43
11 143 87
12 2 11
12 9 95
12 11 60
12 13 87
12 15 73
12 16 100
12 17 97
12 18 71
12 21 12
12 22 66
12 27 47
12 28 16
12 32 3
12 35 8
12 36 2
12 39 47
12 40 37
12 42 18
12 43 66
12 45 34
12 47 4
12 48 69
12 53 15
12 56 59
12 63 31
12 65 60
12 66 89
12 67 100
12 68 21
12 69 40
12 70 66
12 71 86
12 75 80
12 80 22
12 81 10
12 82 84
12 83 39
12 85 71
12 86 98
12 89 64
12 91 61
12 94 9
12 95 42
12 96 5
12 97 73
12 103 5
12 104 43
12 105 34
12 109 78
12 110 12
12 112 86
12 114 62
12 115 42
12 116 2
12 117 55
12 118 69
12 120 75
12 122 28
12 125 67
12 131 3
12 133 61
12 134 12
12 136 99
12 138 34
12 140 5
12 141 7
12 142 34
13 3 56
13 4 97
13 5 40
13 8 37
13 9 9
13 10 16
13 11 42
13 16 46
13 18 5
13 21 95
13 23 3
13 24 67
13 26 83
13 28 6
13 29 100
13 33 22
13 35 13
13 36 36
13 39 69
13 41 75
13 48 13
13 52 27
13 57 64
13 60 80
13 64 32
13 66 17
13 71 77
13 72 88
13 79 36
13 80 68
13 81 27
13 89 31
13 93 53
13 95 19
13 96 29
13 97 72
13 98 11
13 100 37
13 102 53
13 104 56
13 105 33
13 107 1
13 108 78
13 113 70
13 114 84
13 116 44
13 119 49
13 121 25
13 122 62
13 124 82
13 126 20
13 127 67
13 129 35
13 132 17
13 133 13
13 135 6
13 136 17
13 138 54
13 141 11
13 143 46
13 144 18
14 1 48
14 3 38
14 5 62
14 6 49
14 12 76
14 17 2
14 19 87
14 20 73
14 26 40
14 28 39
14 34 86
14 35 89
14 36 51
14 37 89
14 38 3
14 40 36
14 43 76
14 46 37
14 50 39
14 54 100
14 57 26
14 59 68
14 60 18
14 61 71
14 62 61
14 67 57
14 69 8
14 70 81
14 71 13
14 72 24
14 73 20
14 76 96
14 79 46
14 80 98
14 86 26
14 88 76
14 90 83
14 93 2
14 94 45
14 95 5
14 98 17
14 102 92
14 103 97
14 104 64
14 106 98
14 107 27
14 108 16
14 109 31
14 113 39
14 114 42
14 115 30
14 117 31
14 124 2
14 128 22
14 132 68
14 133 88
14 136 49
14 137 64
14 138 37
14 141 94
15 1 36
15 4 97
15 5 90
15 6 2
15 7 46
15 8 2
15 10 41
15 11 2
15 16 8
15 18 8
15 22 20
15 23 53
15 24 98
15 25 6
15 26 2
15 29 17
15 30 82
15 32 2
15 33 71
15 38 15
15 40 64
15 42 21
15 44 25
15 46 24
15 47 83
15 48 83
15 53 10
15 54 4
15 55 37
15 57 55
15 58 85
15 59 89
15 67 93
15 68 61
15 70 16
15 71 13
15 72 21
15 73 57
15 74 64
15 80 56
15 83 27
15 85 21
15 87 73
15 90 90
15 92 65
15 101 19
15 102 47
15 105 54
15 106 85
15 108 8
15 111 52
15 112 1
15 114 38
15 116 10
15 118 8
15 119 95
15 120 84
15 121 73
15 122 11
15 123 47
15 129 24
15 132 25
15 136 33
15 140 9
15 141 37
16 1 9
16 3 16
16 6 83
16 7 9
16 9 40
16 10 11
16 11 28
16 12 60
16 14 29
16 17 4
16 19 56
16 21 8
16 23 20
16 24 4
16 25 27
16 26 59
16 28 82
16 29 16
16 31 68
16 32 50
16 34 83
16 40 1
16 41 98
16 42 16
16 45 57
16 53 43
16 56 79
16 57 15
16 62 19
16 64 83
16 71 69
16 72 40
16 74 22
16 83 39
16 85 48
16 88 26
16 91 62
16 93 22
16 94 95
16 95 47
16 96 87
16 98 3
16 99 58
16 100 67
16 101 6
16 103 2
16 105 69
16 106 25
16 107 15
16 110 84
16 111 71
16 112 60
16 115 45
16 116 46
16 117 51
16 124 88
16 126 11
16 128 2
16 136 4
16 138 71
16 140 49
16 144 96
17 3 8
17 4 3
17 6 58
17 7 44
17 8 38
17 9 69
17 13 50
17 16 46
17 25 81
17 28 35
17 31 43
17 34 70
17 35 5
17 36 67
17 37 73
17 39 98
17 40 40
17 41 46
17 52 82
17 57 97
17 58 33
17 63 15
17 65 17
17 66 82
17 67 49
17 68 59
17 69 44
17 72 96
17 73 14
17 75 94
17 78 100
17 83 1
17 84 37
17 85 15
17 86 85
17 88 31
17 93 85
17 95 88
17 96 87
17 98 37
17 99 32
17 101 35
17 102 35
17 103 19
17 104 19
17 106 78
17 107 15
17 110 79
17 111 23
17 113 76
17 115 24
17 116 21
17 118 13
17 119 6
17 121 40
17 124 91
17 126 40
17 128 38
17 131 43
17 134 35
17 136 16
17 137 20
17 138 2
17 139 1
17 141 35
17 142 63
18 1 4
18 2 82
18 7 60
18 8 50
18 12 62
18 15 82
18 20 76
18 21 57
18 26 8
18 27 97
18 28 51
18 29 45
18 30 4
18 31 23
18 32 61
18 33 30
18 36 24
18 41 91
18 42 13
18 43 69
18 44 88
18 47 23
18 48 35
18 49 18
18 54 47
18 55 51
18 57 26
18 63 1
18 64 94
18 66 11
18 67 79
18 70 31
18 71 97
18 76 9
18 77 82
18 80 28
18 82 79
18 83 4
18 88 39
18 89 69
18 91 82
18 92 19
18 93 7
18 98 19
18 99 9
18 100 78
18 102 90
18 103 25
18 105 70
18 107 99
18 109 71
18 110 42
18 112 26
18 113 97
18 114 46
18 115 4
18 118 19
18 120 10
18 124 42
18 126 1
18 129 56
18 135 5
18 137 33
18 139 65
18 143 13
19 8 83
19 9 28
19 15 42
19 16 92
19 18 15
19 20 74
19 21 29
19 24 81
19 26 9
19 29 86
19 31 38
19 33 89
19 35 48
19 41 84
19 43 47
19 51 78
19 52 36
19 53 80
19 54 30
19 60 27
19 62 20
19 65 74
19 72 65
19 75 27
19 88 76
19 89 72
19 91 8
19 92 1
19 93 20
19 96 32
19 99 55
19 106 7
19 107 22
19 114 97
19 116 80
19 117 10
19 118 87
19 122 96
19 123 61
19 124 7
19 126 2
19 128 7
19 129 100
19 131 20
19 134 30
19 138 98
19 139 60
19 140 90
19 142 11
19 143 91
19 144 58
20 1 90
20 9 18
20 10 30
20 11 84
20 12 77
20 18 9
20 23 52
20 25 49
20 27 77
20 29 8
20 31 47
20 34 16
20 35 30
20 39 80
20 40 23
20 44 62
20 45 20
20 47 74
20 48 46
20 52 78
20 55 100
20 56 16
20 58 47
20 60 59
20 66 23
20 70 16
20 71 46
20 72 31
20 74 75
20 76 19
20 77 56
20 78 48
20 79 26
20 80 70
20 81 2
20 82 35
20 86 28
20 87 30
20 92 8
20 94 17
20 98 3
20 99 71
20 101 86
20 102 49
20 105 92
20 106 38
20 108 54
20 109 63
20 112 79
20 114 30
20 116 99
20 120 87
20 126 39
20 127 91
20 129 3
20 131 55
20 135 92
20 137 34
20 138 31
20 139 30
20 144 80
21 3 3
21 4 7
21 5 62
21 6 51
21 7 34
21 11 6
21 13 61
21 14 83
21 15 100
21 16 46
21 23 3
21 25 25
21 27 13
21 28 45
21 30 6
21 31 70
21 32 72
21 34 6
21 36 19
21 38 95
21 40 14
21 44 9
21 46 67
21 49 23
21 50 64
21 51 17
21 52 33
21 53 28
21 54 28
21 58 30
21 62 84
21 67 71
21 69 90
21 70 99
21 74 19
21 76 31
21 79 41
21 80 53
21 87 33
21 96 6
21 98 66
21 99 98
21 103 16
21 106 46
21 111 35
21 113 98
21 116 92
21 117 100
21 118 25
21 122 99
21 124 47
21 125 24
21 126 48
21 130 22
21 131 20
21 136 59
21 139 75
21 140 84
21 142 75
21 144 66
22 1 62
22 2 94
22 5 67
22 11 54
22 13 43
22 14 43
22 15 39
22 19 13
22 23 21
22 24 7
22 25 69
22 26 20
22 29 52
22 30 49
22 32 49
22 34 53
22 36 80
22 37 10
22 39 92
22 40 32
22 41 31
22 43 2
22 44 24
22 45 18
22 46 34
22 47 47
22 49 21
22 50 41
22 52 7
22 56 75
22 58 46
22 59 64
22 61 19
22 65 7
22 66 12
22 67 98
22 70 33
22 77 65
22 78 6
22 79 100
22 81 81
22 82 76
22 87 28
22 88 82
22 89 33
22 92 48
22 93 35
22 96 84
22 101 23
22 103 52
22 106 96
22 109 45
22 110 13
22 111 23
22 113 54
22 123 5
22 125 57
22 127 84
22 128 31
22 129 15
22 130 89
22 133 79
22 135 51
22 136 5
22 137 55
22 138 54
22 140 36
22 141 42
22 142 23
22 143 6
22 144 15
23 1 12
23 4 55
23 6 39
23 9 44
23 10 22
23 12 85
23 13 93
23 14 23
23 19 10
23 20 85
23 21 10
23 22 6
23 25 53
23 26 34
23 27 50
23 30 51
23 31 1
23 33 1
23 35 48
23 36 9
23 38 73
23 39 87
23 40 95
23 44 40
23 45 22
23 46 21
23 47 16
23 48 29
23 52 26
23 53 11
23 54 94
23 62 76
23 63 52
23 66 40
23 69 53
23 70 86
23 71 83
23 74 14
23 76 52
23 77 48
23 83 57
23 85 93
23 87 34
23 89 72
23 90 12
23 91 91
23 94 17
23 95 83
23 96 5
23 97 53
23 98 33
23 99 76
23 102 5
23 108 15
23 113 14
23 114 29
23 117 95
23 119 78
23 120 20
23 122 7
23 124 14
23 128 29
23 129 74
23 130 47
23 134 58
23 135 94
23 139 68
24 4 34
24 7 68
24 8 67
24 9 44
24 11 54
24 13 99
24 15 88
24 16 29
24 18 61
24 20 85
24 21 32
24 22 61
24 23 15
24 30 94
24 31 96
24 32 1
24 37 63
24 38 78
24 43 66
24 44 12
24 50 13
24 51 29
24 52 17
24 53 60
24 55 42
24 58 54
24 60 1
24 62 99
24 63 58
24 66 5
24 67 46
24 68 62
24 70 73
24 71 45
24 72 41
24 76 45
24 79 53
24 80 93
24 84 43
24 88 26
24 89 76
24 91 9
24 92 2
24 93 28
24 96 98
24 99 46
24 101 52
24 102 72
24 103 8
24 104 2
24 106 14
24 107 89
24 115 4
24 117 63
24 119 41
24 122 90
24 123 54
24 126 17
24 127 47
24 129 12
24 131 64
24 133 46
24 137 11
24 139 28
24 141 88
24 142 11
24 143 9
25 1 16
25 2 2
25 3 10
25 5 5
25 7 14
25 8 76
25 9 38
25 11 33
25 12 48
25 18 17
25 19 18
25 23 5
25 24 90
25 26 87
25 32 46
25 33 86
25 35 99
25 36 97
25 38 6
25 42 68
25 46 97
25 48 22
25 53 57
25 57 42
25 58 28
25 60 76
25 61 38
25 63 1
25 66 13
25 67 49
25 69 56
25 70 11
25 74 38
25 75 49
25 77 70
25 78 49
25 80 9
25 81 85
25 83 35
25 84 44
25 89 99
25 91 10
25 92 19
25 99 10
25 103 10
25 104 99
25 105 2
25 107 24
25 108 91
25 109 28
25 111 75
25 112 91
25 114 8
25 115 2
25 116 47
25 119 85
25 121 78
25 122 8
25 125 98
25 127 76
25 129 66
25 130 21
25 132 27
25 133 45
25 137 30
25 138 17
25 140 16
25 141 64
25 144 76
26 2 1
26 10 22
26 11 57
26 15 15
26 18 18
26 19 70
26 20 13
26 25 68
26 30 22
26 31 50
26 33 40
26 36 60
26 37 90
26 42 91
26 46 10
26 47 21
26 49 65
26 51 99
26 55 99
26 58 62
26 59 47
26 60 19
26 61 37
26 62 4
26 67 89
26 68 61
26 69 54
26 72 100
26 74 7
26 77 45
26 83 49
26 84 92
26 87 61
26 88 99
26 91 13
26 93 16
26 95 38
26 96 44
26 97 26
26 104 57
26 106 82
26 107 96
26 109 73
26 111 54
26 112 6
26 113 96
26 114 77
26 119 16
26 121 7
26 122 36
26 126 42
26 131 7
26 132 94
26 139 96
26 140 60
26 142 62
27 1 99
27 2 73
27 7 57
27 8 40
27 10 8
27 14 10
27 15 85
27 19 37
27 20 11
27 24 18
27 25 42
27 28 81
27 30 38
27 31 48
27 32 38
27 33 73
27 36 43
27 37 46
27 38 94
27 46 69
27 48 97
27 49 40
27 50 75
27 51 11
27 54 18
27 55 38
27 56 53
27 57 12
27 59 71
27 61 95
27 66 5
27 70 56
27 72 1
27 73 65
27 74 26
27 75 83
27 78 81
27 79 21
27 81 89
27 82 63
27 83 12
27 89 77
27 91 72
27 92 91
27 103 81
27 105 15
27 106 24
27 108 61
27 109 51
27 110 91
27 111 88
27 117 65
27 119 55
27 122 90
27 123 90
27 124 40
27 127 69
27 129 82
27 130 70
27 135 11
27 138 73
27 142 1
28 3 77
28 4 24
28 5 82
28 6 83
28 9 47
28 14 18
28 16 8
28 17 70
28 24 63
28 27 31
28 32 76
28 37 11
28 39 78
28 42 64
28 48 5
28 52 21
28 53 100
28 57 78
28 59 29
28 60 69
28 62 39
28 64 34
28 65 26
28 67 22
28 68 50
28 71 54
28 74 20
28 76 26
28 77 10
28 79 20
28 81 27
28 86 46
28 91 40
28 93 17
28 95 27
28 100 64
28 102 76
28 103 62
28 104 1
28 108 45
28 109 24
28 112 55
28 114 32
28 115 6
28 118 50
28 121 84
28 122 30
28 126 73
28 128 20
28 129 39
28 130 86
28 131 93
28 139 31
29 2 52
29 5 74
29 6 78
29 8 23
29 9 1
29 12 21
29 13 35
29 16 75
29 22 18
29 28 98
29 30 52
29 32 3
29 33 26
29 39 44
29 40 91
29 43 22
29 47 63
29 49 20
29 52 76
29 56 29
29 58 74
29 64 53
29 65 69
29 66 32
29 69 21
29 71 27
29 72 23
29 77 61
29 79 18
29 84 34
29 85 84
29 86 46
29 87 27
29 90 99
29 94 27
29 95 68
29 96 92
29 99 69
29 101 75
29 103 13
29 105 17
29 110 26
29 112 77
29 113 94
29 114 79
29 116 26
29 119 4
29 122 31
29 126 80
29 129 64
29 132 26
29 135 25
29 137 89
29 142 7
30 3 98
30 5 3
30 12 9
30 18 59
30 19 69
30 21 54
30 22 41
30 25 82
30 27 77
30 29 30
30 31 8
30 32 50
30 34 6
30 35 86
30 36 44
30 38 90
30 40 49
30 43 52
30 44 28
30 45 42
30 47 68
30 48 9
30 51 39
30 53 50
30 54 37
30 56 44
30 58 24
30 59 51
30 61 82
30 62 2
30 64 54
30 69 40
30 70 38
30 73 1
30 74 12
30 76 96
30 77 6
30 78 90
30 81 84
30 82 76
30 83 89
30 93 19
30 95 99
30 97 57
30 99 15
30 100 54
30 102 14
30 106 20
30 109 89
30 110 95
30 111 56
30 112 92
30 113 52
30 115 37
30 116 50
30 120 12
30 122 4
30 123 25
30 127 76
30 128 6
30 129 47
30 130 49
30 132 37
30 134 19
30 136 60
30 139 2
30 140 33
30 141 56
30 144 30
31 3 12
31 5 29
31 6 67
31 7 22
31 8 79
31 9 38
31 12 30
31 13 22
31 14 6
31 15 27
31 16 1
31 18 51
31 20 38
31 26 86
31 28 13
31 30 11
31 35 13
31 37 97
31 38 46
31 39 45
31 40 29
31 42 76
31 43 87
31 45 33
31 48 68
31 54 42
31 55 89
31 56 35
31 57 70
31 65 12
31 67 12
31 69 63
31 70 22
31 72 51
31 74 54
31 77 33
31 83 69
31 84 24
31 86 50
31 87 90
31 88 64
31 90 35
31 93 57
31 94 49
31 96 9
31 99 27
31 100 3
31 107 51
31 110 4
31 111 70
31 114 45
31 116 27
31 121 21
31 125 36
31 126 53
31 127 76
31 128 81
31 130 38
31 132 2
31 137 48
31 139 40
31 141 53
31 142 62
32 10 40
32 14 92
32 15 50
32 22 62
32 23 42
32 25 77
32 27 73
32 30 12
32 34 66
32 35 13
32 38 94
32 39 41
32 40 18
32 42 44
32 48 99
32 53 85
32 55 61
32 60 25
32 61 80
32 65 23
32 66 51
32 69 30
32 70 23
32 71 51
32 74 93
32 83 34
32 84 19
32 85 36
32 86 14
32 87 87
32 88 27
32 89 14
32 91 67
32 97 56
32 99 32
32 100 18
32 101 72
32 103 25
32 104 49
32 107 48
32 108 13
32 109 67
32 110 31
32 111 82
32 112 33
32 113 67
32 114 4
32 116 66
32 117 95
32 119 91
32 120 2
32 121 47
32 126 91
32 128 43
32 130 1
32 132 51
32 135 74
32 136 97
32 137 4
32 138 83
32 140 32
32 141 54
32 144 8
33 1 84
33 2 46
33 6 7
33 7 50
33 8 68
33 9 53
33 13 9
33 16 32
33 17 94
33 21 14
33 24 53
33 26 38
33 28 48
33 30 50
33 31 54
33 37 4
33 39 23
33 40 65
33 42 24
33 44 65
33 50 81
33 51 87
33 52 52
33 53 52
33 54 41
33 55 85
33 56 40
33 59 80
33 65 14
33 70 25
33 72 28
33 75 8
33 80 13
33 84 43
33 85 37
33 86 83
33 90 90
33 95 82
33 96 42
33 100 13
33 102 4
33 103 38
33 106 28
33 107 15
33 111 82
33 112 1
33 113 71
33 115 38
33 116 4
33 117 27
33 119 56
33 120 39
33 121 1
33 123 18
33 134 43
33 135 17
33 136 40
33 140 27
33 141 23
33 144 49
34 1 78
34 3 97
34 5 49
34 6 76
34 9 63
34 10 87
34 11 85
34 12 19
34 13 16
34 15 26
34 19 78
34 21 82
34 27 90
34 28 6
34 36 40
34 37 9
34 38 78
34 39 15
34 43 42
34 44 18
34 46 9
34 47 26
34 49 61
34 50 31
34 52 1
34 54 75
34 57 71
34 58 70
34 59 36
34 61 4
34 63 33
34 64 2
34 66 62
34 68 42
34 69 22
34 73 14
34 74 99
34 79 42
34 80 62
34 84 71
34 85 50
34 92 75
34 93 27
34 95 1
34 96 39
34 97 70
34 100 14
34 105 29
34 109 17
34 116 8
34 118 34
34 119 63
34 120 59
34 122 39
34 123 37
34 124 75
34 126 81
34 127 15
34 128 59
34 132 1
34 134 57
34 138 41
34 141 96
34 142 32
35 2 20
35 7 49
35 12 78
35 13 11
35 14 16
35 22 78
35 23 57
35 26 91
35 28 80
35 29 55
35 31 32
35 33 63
35 34 94
35 38 40
35 39 37
35 41 93
35 45 58
35 47 72
35 48 4
35 49 13
35 50 46
35 51 71
35 57 54
35 58 31
35 60 44
35 61 6
35 62 17
35 63 15
35 64 50
35 66 86
35 67 3
35 78 41
35 80 50
35 81 19
35 82 90
35 84 51
35 85 24
35 87 5
35 89 7
35 92 93
35 93 66
35 98 76
35 106 15
35 112 32
35 115 8
35 116 34
35 118 79
35 120 49
35 121 52
35 122 14
35 128 7
35 131 45
35 132 59
35 133 32
35 134 40
35 135 48
35 136 19
35 139 75
35 140 45
35 143 3
36 1 36
36 2 92
36 4 24
36 5 21
36 8 30
36 9 4
36 10 6
36 11 15
36 12 19
36 15 96
36 19 34
36 21 36
36 23 67
36 24 8
36 25 57
36 26 27
36 31 16
36 32 43
36 34 74
36 35 80
36 41 32
36 43 95
36 45 23
36 46 17
36 49 38
36 50 16
36 51 18
36 58 28
36 60 25
36 62 62
36 64 99
36 66 70
36 68 8
36 73 67
36 74 80
36 76 66
36 77 71
36 81 84
36 82 55
36 83 22
36 85 69
36 92 48
36 94 12
36 96 2
36 97 35
36 98 63
36 111 42
36 112 52
36 115 21
36 117 11
36 118 3
36 123 43
36 124 60
36 125 65
36 126 93
36 127 27
36 128 50
36 129 64
36 132 95
36 135 55
36 136 67
36 144 32
37 1 82
37 4 33
37 7 92
37 9 22
37 10 5
37 12 29
37 14 54
37 16 95
37 22 36
37 24 17
37 25 38
37 27 12
37 28 28
37 30 11
37 31 1
37 33 39
37 36 56
37 38 44
37 39 4
37 43 61
37 44 22
37 52 51
37 53 54
37 54 32
37 56 56
37 58 79
37 61 75
37 63 64
37 66 84
37 67 85
37 68 64
37 70 43
37 73 68
37 77 46
37 80 35
37 81 40
37 84 48
37 85 97
37 87 8
37 92 2
37 94 50
37 95 63
37 96 64
37 97 26
37 98 7
37 99 12
37 101 20
37 102 86
37 110 35
37 111 80
37 114 63
37 115 59
37 116 55
37 121 28
37 123 59
37 130 21
37 132 42
37 133 83
37 135 12
37 139 59
37 140 34
37 141 56
37 142 8
38 7 81
38 9 28
38 10 64
38 11 25
38 12 70
38 13 28
38 14 47
38 15 79
38 17 44
38 20 46
38 21 9
38 23 79
38 24 21
38 28 19
38 30 30
38 37 45
38 39 54
38 45 59
38 49 99
38 55 12
38 57 91
38 61 92
38 62 71
38 64 53
38 65 24
