171 11272
12 48 25
12 58 24
12 62 97
12 64 2
12 65 35
12 67 48
12 70 23
12 74 59
12 76 21
12 80 63
12 82 88
12 83 3
12 84 25
12 91 88
12 92 11
12 99 30
12 101 19
12 103 5
12 112 92
12 114 74
12 115 82
12 117 66
12 122 31
12 126 30
12 127 19
12 130 9
12 132 28
12 134 5
12 136 98
12 140 95
12 144 4
12 146 24
12 147 26
12 150 31
12 151 74
12 152 26
12 153 81
12 158 21
12 160 9
12 162 86
12 164 83
12 167 81
12 168 24
12 169 2
13 1 51
13 2 46
13 3 23
13 5 63
13 7 20
13 8 59
13 12 47
13 17 4
13 18 62
13 19 11
13 21 39
13 22 28
13 23 5
13 24 23
13 26 9
13 28 5
13 29 52
13 32 66
13 34 31
13 37 38
13 38 48
13 40 30
13 47 41
13 50 61
13 55 61
13 56 13
13 58 2
13 59 94
13 61 39
13 66 4
13 68 9
13 72 18
13 74 94
13 77 24
13 78 88
13 79 73
13 83 16
13 84 6
13 85 94
13 90 88
13 95 83
13 96 50
13 97 28
13 98 71
13 101 44
13 103 39
13 106 22
13 107 26
13 110 70
13 113 22
13 114 13
13 116 80
13 118 44
13 119 92
13 123 3
13 124 13
13 125 41
13 127 40
13 131 98
13 135 75
13 136 43
13 140 79
13 141 57
13 142 66
13 144 11
13 149 46
13 151 39
13 152 2
13 157 80
13 163 53
13 165 4
13 166 55
13 167 89
13 171 29
14 2 96
14 17 71
14 18 96
14 21 14
14 22 7
14 27 63
14 28 8
14 29 21
14 30 84
14 31 89
14 35 30
14 37 43
14 38 17
14 43 62
14 44 61
14 45 100
14 48 43
14 49 11
14 51 41
14 55 26
14 61 56
14 63 54
14 64 28
14 67 47
14 68 79
14 71 44
14 74 34
14 79 26
14 80 57
14 81 84
14 83 9
14 84 15
14 86 51
14 87 11
14 88 9
14 93 56
14 96 23
14 100 28
14 101 3
14 102 42
14 107 63
14 108 35
14 109 30
14 113 98
14 114 44
14 117 100
14 119 18
14 126 96
14 127 59
14 129 11
14 136 75
14 138 75
14 140 67
14 141 59
14 147 33
14 148 34
14 149 8
14 152 10
14 153 59
14 155 2
14 158 23
14 159 49
14 162 32
14 167 53
14 168 75
14 171 59
15 3 58
15 7 23
15 12 32
15 13 68
15 23 65
15 24 79
15 28 60
15 29 100
15 31 70
15 32 1
15 38 6
15 41 36
15 44 67
15 45 13
15 47 86
15 49 73
15 51 44
15 54 35
15 57 34
15 62 31
15 67 73
15 68 86
15 70 32
15 71 96
15 73 86
15 74 15
15 77 97
15 81 79
15 82 29
15 84 46
15 85 72
15 87 2
15 89 46
15 90 11
15 93 20
15 95 21
15 97 10
15 98 86
15 99 41
15 100 97
15 101 76
15 105 71
15 106 39
15 107 70
15 108 25
15 110 86
15 111 4
15 112 84
15 113 68
15 115 1
15 118 64
15 127 25
15 128 33
15 133 98
15 134 44
15 137 7
15 142 60
15 145 79
15 147 8
15 148 22
15 149 35
15 150 19
15 152 51
15 153 98
15 159 11
15 161 30
15 162 69
15 163 51
15 164 34
15 166 92
15 169 10
15 170 79
15 171 46
16 1 95
16 5 6
16 6 97
16 8 87
16 9 39
16 11 18
16 15 80
16 17 81
16 18 52
16 19 63
16 21 9
16 24 77
16 26 52
16 27 16
16 28 40
16 29 56
16 34 30
16 35 11
16 36 68
16 37 98
16 38 7
16 40 34
16 42 67
16 43 39
16 44 21
16 46 44
16 47 15
16 49 46
16 53 83
16 57 43
16 63 89
16 65 35
16 66 57
16 68 20
16 70 32
16 73 37
16 75 25
16 76 49
16 78 42
16 79 24
16 80 76
16 81 72
16 84 90
16 87 4
16 89 15
16 93 43
16 94 60
16 95 31
16 96 85
16 103 75
16 104 26
16 105 43
16 106 62
16 107 79
16 108 92
16 114 44
16 116 65
16 120 96
16 121 10
16 131 88
16 133 29
16 135 93
16 138 66
16 139 52
16 140 20
16 142 16
16 143 22
16 144 41
16 146 40
16 147 98
16 149 75
16 150 25
16 151 24
16 157 87
16 160 30
16 161 36
16 169 21
16 170 11
17 1 67
17 4 65
17 6 30
17 8 5
17 11 65
17 12 30
17 20 6
17 26 34
17 35 94
17 36 16
17 37 69
17 38 99
17 39 77
17 41 53
17 42 7
17 44 75
17 45 66
17 46 41
17 47 35
17 48 13
17 51 11
17 54 51
17 56 3
17 60 3
17 62 10
17 63 13
17 70 71
17 74 7
17 76 87
17 81 7
17 82 49
17 85 52
17 96 12
17 105 41
17 108 74
17 110 68
17 114 1
17 115 32
17 116 76
17 117 85
17 118 97
17 122 49
17 127 95
17 129 41
17 138 48
17 141 48
17 142 16
17 143 9
17 144 10
17 145 83
17 146 54
17 149 33
17 150 43
17 152 20
17 153 44
17 155 15
17 159 6
17 160 63
17 161 95
17 162 45
17 165 51
17 166 3
17 169 57
17 170 43
18 1 16
18 3 47
18 4 12
18 5 51
18 8 64
18 10 93
18 14 48
18 16 36
18 21 5
18 24 57
18 28 61
18 30 81
18 36 51
18 40 23
18 41 26
18 43 57
18 44 49
18 46 69
18 47 47
18 48 64
18 53 90
18 60 37
18 62 83
18 70 51
18 72 8
18 73 80
18 74 69
18 79 59
18 85 77
18 86 10
18 89 45
18 90 44
18 92 71
18 93 38
18 94 66
18 96 77
18 98 12
18 103 76
18 104 46
18 107 77
18 109 72
18 112 91
18 113 32
18 114 13
18 115 100
18 120 69
18 123 52
18 130 50
18 136 10
18 139 47
18 142 39
18 144 5
18 145 60
18 146 59
18 156 22
18 158 58
18 159 35
18 160 50
18 163 9
18 164 60
18 165 69
18 166 74
18 167 11
18 168 61
18 169 49
18 171 89
19 1 8
19 4 12
19 6 31
19 8 3
19 9 21
19 12 83
19 13 87
19 15 56
19 17 48
19 21 16
19 22 51
19 25 76
19 28 89
19 30 98
19 36 5
19 37 74
19 38 3
19 42 4
19 43 52
19 44 7
19 47 3
19 50 86
19 51 67
19 55 72
19 58 1
19 61 21
19 62 32
19 69 9
19 71 52
19 79 85
19 86 48
19 87 42
19 94 78
19 95 78
19 96 25
19 97 53
19 98 50
19 101 59
19 102 55
19 103 62
19 109 62
19 111 29
19 118 33
19 119 46
19 120 3
19 121 39
19 123 69
19 124 95
19 126 45
19 128 44
19 133 33
19 136 77
19 138 11
19 140 55
19 143 83
19 145 35
19 146 13
19 147 34
19 149 15
19 154 22
19 155 50
19 157 27
19 158 70
19 159 95
19 160 30
19 162 5
19 166 74
19 167 15
19 168 61
19 169 96
19 170 27
19 171 19
20 7 52
20 8 13
20 11 34
20 19 48
20 22 54
20 23 76
20 25 73
20 30 21
20 33 46
20 34 66
20 41 72
20 43 90
20 45 26
20 47 86
20 48 85
20 49 75
20 55 27
20 56 64
20 57 72
20 65 66
20 71 85
20 73 82
20 76 26
20 79 44
20 85 3
20 86 48
20 88 12
20 90 90
20 92 76
20 94 22
20 95 50
20 96 14
20 99 52
20 100 50
20 103 80
20 104 42
20 107 91
20 108 42
20 110 19
20 111 41
20 113 96
20 117 72
20 122 40
20 126 89
20 132 51
20 134 48
20 135 85
20 137 43
20 143 18
20 144 79
20 147 93
20 148 10
20 150 83
20 154 36
20 155 16
20 156 95
20 161 52
20 163 31
20 169 69
20 171 85
21 3 56
21 4 81
21 6 12
21 9 91
21 11 23
21 13 93
21 16 70
21 17 16
21 20 20
21 22 2
21 26 6
21 29 50
21 30 87
21 33 40
21 34 36
21 36 58
21 37 8
21 38 96
21 40 49
21 41 36
21 42 46
21 43 93
21 50 20
21 55 81
21 58 94
21 59 10
21 63 77
21 66 92
21 67 65
21 70 13
21 72 22
21 77 99
21 79 57
21 81 9
21 82 21
21 83 64
21 84 3
21 86 42
21 92 47
21 96 68
21 97 60
21 100 85
21 103 13
21 105 18
21 106 58
21 115 76
21 117 16
21 120 98
21 121 76
21 126 50
21 130 24
21 133 58
21 134 30
21 136 37
21 142 90
21 143 63
21 144 77
21 148 67
21 153 40
21 155 34
21 163 68
21 167 99
21 169 55
21 170 34
21 171 28
22 1 64
22 4 94
22 5 81
22 6 90
22 10 66
22 12 94
22 16 69
22 18 9
22 19 83
22 21 34
22 24 13
22 27 98
22 28 99
22 33 81
22 35 72
22 37 23
22 38 65
22 39 38
22 40 11
22 41 60
22 43 61
22 46 20
22 47 62
22 49 6
22 55 74
22 56 95
22 57 89
22 63 25
22 65 77
22 67 69
22 70 22
22 75 76
22 76 25
22 77 57
22 83 13
22 84 1
22 87 82
22 95 38
22 96 40
22 98 12
22 99 10
22 101 71
22 105 36
22 109 78
22 111 56
22 114 17
22 115 52
22 117 26
22 120 82
22 126 97
22 129 83
22 132 4
22 133 18
22 134 7
22 135 73
22 136 97
22 138 5
22 139 13
22 140 6
22 143 83
22 144 5
22 147 41
22 151 72
22 157 45
22 159 62
22 162 58
22 167 19
22 168 70
23 9 24
23 10 78
23 11 59
23 12 82
23 15 51
23 16 64
23 21 32
23 24 32
23 27 53
23 28 75
23 29 28
23 31 7
23 32 5
23 36 81
23 39 83
23 40 52
23 42 95
23 43 68
23 49 52
23 54 12
23 56 61
23 57 61
23 60 58
23 63 75
23 64 39
23 65 45
23 66 32
23 67 95
23 68 4
23 69 24
23 71 59
23 75 75
23 77 76
23 79 25
23 81 32
23 83 6
23 84 23
23 85 37
23 87 5
23 89 15
23 92 61
23 94 54
23 95 8
23 99 99
23 101 78
23 109 93
23 110 42
23 112 51
23 113 59
23 115 66
23 116 38
23 117 13
23 119 32
23 124 6
23 125 19
23 126 58
23 128 15
23 130 97
23 140 49
23 145 63
23 146 86
23 150 39
23 151 16
23 152 15
23 153 26
23 158 94
23 159 30
23 163 77
23 164 68
23 165 15
23 169 37
24 1 22
24 9 23
24 11 93
24 18 35
24 19 79
24 20 42
24 21 57
24 22 32
24 23 33
24 25 83
24 26 63
24 29 60
24 37 91
24 38 77
24 39 36
24 40 26
24 47 15
24 48 27
24 50 55
24 51 39
24 57 3
24 60 66
24 62 63
24 65 10
24 69 12
24 70 17
24 71 26
24 77 80
24 78 59
24 81 62
24 89 75
24 92 5
24 94 35
24 96 59
24 97 92
24 101 76
24 105 24
24 112 98
24 114 10
24 116 78
24 121 60
24 122 86
24 123 10
24 124 79
24 131 9
24 132 4
24 136 20
24 137 62
24 142 38
24 143 17
24 147 62
24 149 19
24 151 42
24 156 3
24 159 35
24 160 41
24 161 16
24 163 40
24 165 43
24 166 64
24 167 32
24 170 72
25 2 11
25 4 84
25 5 67
25 7 40
25 10 49
25 12 21
25 14 52
25 16 30
25 17 77
25 23 93
25 31 1
25 36 13
25 41 42
25 43 19
25 45 7
25 51 69
25 53 34
25 54 35
25 57 80
25 62 91
25 65 100
25 67 42
25 69 14
25 70 46
25 77 49
25 79 92
25 82 17
25 85 96
25 86 65
25 88 75
25 89 46
25 90 40
25 91 75
25 93 1
25 96 56
25 100 70
25 104 3
25 106 26
25 111 77
25 116 31
25 117 37
25 118 37
25 119 58
25 120 67
25 122 47
25 123 30
25 125 63
25 127 43
25 128 34
25 130 11
25 131 13
25 133 20
25 134 88
25 136 17
25 140 21
25 141 77
25 148 51
25 152 22
25 155 27
25 156 45
25 157 23
25 158 10
25 160 66
25 161 94
25 165 45
25 167 91
26 6 31
26 7 33
26 8 8
26 11 1
26 15 53
26 18 67
26 19 25
26 20 5
26 21 94
26 23 65
26 24 19
26 25 33
26 28 7
26 29 59
26 35 7
26 37 41
26 38 22
26 41 44
26 42 5
26 45 92
26 47 91
26 50 54
26 51 28
26 56 10
26 61 14
26 68 47
26 76 35
26 77 8
26 79 87
26 81 81
26 86 72
26 91 81
26 96 63
26 97 36
26 98 24
26 100 82
26 101 81
26 103 31
26 107 97
26 109 96
26 112 59
26 113 50
26 116 95
26 119 55
26 123 9
26 128 92
26 134 24
26 136 33
26 138 96
26 141 45
26 146 31
26 147 71
26 149 18
26 152 4
26 155 16
26 156 73
26 158 79
26 159 80
26 160 9
26 161 40
26 166 83
26 167 50
27 2 14
27 6 90
27 7 15
27 11 14
27 18 29
27 23 28
27 31 24
27 32 50
27 33 64
27 36 100
27 38 31
27 39 50
27 42 79
27 47 71
27 48 62
27 52 16
27 54 13
27 55 56
27 56 88
27 59 5
27 61 9
27 63 21
27 64 46
27 67 40
27 69 2
27 70 81
27 73 89
27 78 26
27 84 81
27 86 48
27 87 33
27 88 20
27 89 81
27 93 43
27 96 59
27 97 21
27 99 83
27 103 97
27 106 35
27 108 28
27 109 11
27 113 56
27 114 13
27 116 80
27 121 40
27 124 19
27 130 42
27 131 19
27 132 12
27 137 33
27 139 68
27 142 75
27 147 34
27 149 29
27 150 87
27 152 56
27 155 4
27 170 18
27 171 94
28 5 53
28 7 54
28 8 88
28 9 88
28 11 41
28 13 16
28 14 51
28 19 37
28 20 58
28 26 5
28 27 98
28 33 76
28 36 78
28 41 26
28 46 16
28 50 47
28 51 62
28 52 10
28 58 45
28 61 17
28 62 73
28 65 76
28 68 98
28 69 79
28 70 53
28 72 74
28 75 31
28 79 22
28 80 67
28 81 60
28 84 4
28 95 12
28 96 40
28 98 74
28 100 52
28 102 9
28 104 8
28 108 31
28 111 15
28 112 73
28 120 45
28 122 29
28 125 81
28 128 4
28 130 79
28 133 17
28 142 8
28 146 51
28 148 33
28 151 42
28 152 62
28 154 27
28 155 33
28 157 16
28 170 59
29 3 43
29 5 51
29 6 86
29 7 61
29 8 38
29 10 87
29 13 7
29 17 99
29 26 16
29 27 58
29 28 36
29 30 61
29 31 18
29 32 34
29 33 11
29 43 36
29 44 1
29 45 84
29 50 73
29 54 29
29 55 88
29 59 13
29 63 98
29 68 96
29 69 17
29 73 72
29 76 6
29 77 68
29 78 33
29 79 32
29 82 1
29 86 56
29 87 92
29 88 31
29 89 60
29 91 66
29 93 81
29 94 39
29 97 4
29 98 12
29 102 36
29 106 59
29 110 95
29 111 53
29 114 31
29 115 78
29 118 97
29 121 84
29 122 63
29 123 15
29 124 12
29 126 29
29 128 58
29 129 51
29 131 48
29 132 65
29 135 65
29 137 32
29 140 74
29 141 85
29 146 67
29 147 73
29 148 22
29 151 52
29 152 63
29 153 17
29 156 46
29 159 80
29 160 83
29 161 31
29 165 66
29 167 9
29 168 93
29 170 69
29 171 20
30 1 58
30 3 44
30 5 10
30 6 26
30 9 78
30 10 47
30 12 1
30 15 17
30 16 45
30 18 57
30 21 95
30 23 10
30 29 44
30 33 26
30 35 59
30 36 8
30 38 93
30 43 6
30 44 39
30 45 72
30 47 52
30 48 91
30 51 86
30 52 54
30 57 24
30 60 96
30 64 10
30 67 60
30 70 63
30 72 6
30 75 78
30 76 46
30 81 68
30 84 98
30 85 43
30 87 51
30 90 34
30 91 9
30 93 76
30 94 76
30 103 12
30 104 14
30 106 31
30 108 41
30 113 98
30 116 31
30 118 4
30 120 18
30 127 35
30 129 32
30 130 25
30 133 59
30 134 88
30 135 62
30 137 55
30 139 53
30 141 20
30 143 12
30 145 49
30 147 10
30 152 92
30 161 60
30 162 76
30 163 35
30 165 87
30 168 84
30 169 98
31 5 19
31 7 33
31 8 79
31 9 65
31 10 100
31 17 26
31 19 75
31 20 73
31 24 70
31 26 35
31 27 8
31 28 33
31 36 33
31 42 8
31 47 15
31 50 45
31 52 53
31 54 23
31 57 32
31 58 98
31 64 55
31 67 12
31 68 70
31 72 28
31 73 2
31 74 62
31 75 13
31 76 57
31 77 68
31 80 45
31 91 77
31 92 40
31 94 47
31 98 77
31 99 49
31 104 28
31 105 30
31 107 56
31 110 75
31 113 59
31 115 11
31 118 85
31 120 69
31 122 62
31 123 24
31 124 21
31 125 33
31 127 68
31 128 75
31 130 22
31 134 49
31 137 91
31 140 28
31 142 5
31 144 8
31 146 49
31 147 84
31 148 11
31 149 84
31 151 56
31 153 4
31 154 42
31 159 59
31 160 35
31 161 97
31 165 15
31 168 97
31 169 46
32 4 56
32 8 40
32 9 27
32 10 20
32 11 82
32 13 41
32 14 47
32 16 58
32 20 46
32 25 3
32 26 59
32 27 65
32 33 61
32 37 73
32 38 34
32 39 3
32 40 53
32 41 68
32 42 63
32 45 5
32 46 55
32 52 63
32 58 98
32 61 78
32 62 21
32 63 57
32 69 39
32 71 66
32 76 44
32 77 63
32 83 61
32 88 63
32 89 49
32 90 92
32 91 36
32 92 27
32 93 32
32 103 66
32 107 100
32 110 84
32 114 94
32 115 21
32 118 50
32 128 80
32 130 64
32 132 32
32 134 73
32 141 25
32 144 6
32 151 91
32 155 35
32 156 28
32 159 6
32 160 95
32 168 19
32 169 6
32 171 60
33 1 77
33 2 39
33 8 57
33 9 64
33 12 25
33 14 77
33 18 72
33 19 4
33 27 6
33 28 21
33 32 44
33 35 7
33 36 30
33 37 26
33 38 31
33 40 7
33 44 79
33 46 98
33 49 36
33 50 87
33 54 97
33 58 50
33 60 34
33 62 28
33 66 9
33 67 39
33 70 5
33 72 36
33 75 22
33 76 22
33 77 92
33 87 48
33 95 2
33 99 23
33 101 86
33 103 66
33 107 9
33 109 27
33 110 11
33 111 53
33 119 13
33 120 55
33 121 79
33 125 19
33 129 100
33 130 18
33 132 80
33 133 8
33 135 97
33 140 88
33 142 46
33 143 19
33 144 9
33 147 44
33 148 30
33 152 51
33 154 33
33 155 86
33 156 11
33 158 98
33 160 97
33 161 94
33 162 31
33 168 37
33 170 78
34 1 57
34 3 17
34 4 56
34 7 57
34 11 90
34 12 58
34 14 73
34 15 95
34 16 80
34 17 74
34 18 41
34 27 50
34 28 99
34 30 2
34 35 63
34 36 39
34 37 54
34 41 79
34 50 1
34 51 39
34 52 15
34 53 74
34 54 92
34 57 79
34 60 21
34 61 17
34 62 89
34 64 42
34 66 11
34 67 71
34 68 43
34 70 10
34 73 8
34 74 75
34 76 69
34 80 88
34 81 33
34 82 62
34 84 15
34 87 4
34 88 20
34 90 79
34 97 5
34 98 46
34 100 35
34 101 51
34 105 98
34 108 9
34 112 89
34 117 37
34 118 6
34 120 1
34 121 59
34 124 69
34 128 42
34 129 64
34 130 19
34 133 62
34 134 12
34 136 68
34 138 63
34 139 74
34 140 38
34 141 70
34 142 75
34 148 19
34 150 65
34 153 69
34 154 15
34 155 26
34 158 22
34 161 86
34 166 84
34 167 93
34 170 10
35 1 49
35 2 95
35 5 7
35 6 59
35 7 27
35 8 61
35 10 28
35 15 44
35 17 98
35 21 89
35 22 64
35 25 18
35 27 3
35 34 28
35 36 36
35 37 26
35 39 74
35 40 29
35 43 72
35 44 78
35 45 4
35 47 17
35 48 20
35 54 55
35 57 10
35 58 22
35 60 20
35 64 89
35 71 54
35 74 55
35 77 39
35 83 20
35 84 85
35 85 66
35 87 70
35 99 96
35 102 31
35 103 20
35 107 63
35 111 14
35 112 6
35 127 85
35 129 48
35 130 1
35 133 22
35 134 56
35 139 12
35 142 17
35 143 68
35 145 69
35 149 84
35 150 70
35 169 37
35 170 21
36 2 3
36 4 52
36 9 17
36 10 54
36 14 19
36 17 37
36 18 11
36 19 75
36 20 72
36 22 91
36 23 37
36 24 57
36 25 60
36 29 33
