90 4746
5 1 81
5 3 70
5 6 68
5 7 63
5 8 27
5 13 65
5 14 98
5 15 49
5 16 94
5 17 68
5 22 50
5 23 39
5 24 6
5 25 47
5 26 93
5 27 40
5 33 85
5 34 9
5 35 77
5 37 74
5 40 68
5 41 88
5 43 17
5 44 98
5 45 52
5 46 16
5 47 27
5 48 41
5 50 40
5 51 12
5 55 47
5 57 92
5 58 6
5 59 61
5 60 40
5 61 9
5 62 28
5 64 68
5 65 72
5 67 6
5 68 97
5 69 27
5 70 59
5 71 68
5 72 89
5 73 73
5 74 86
5 75 50
5 78 32
5 81 60
5 84 2
5 85 17
5 87 57
5 88 48
5 89 48
5 90 1
6 2 71
6 3 22
6 4 24
6 5 55
6 7 60
6 10 3
6 11 60
6 12 2
6 13 80
6 14 63
6 15 53
6 18 89
6 20 18
6 21 32
6 22 23
6 25 17
6 26 13
6 27 93
6 28 14
6 29 3
6 30 24
6 31 61
6 32 92
6 33 60
6 36 77
6 37 2
6 38 54
6 39 55
6 41 33
6 42 5
6 47 17
6 49 6
6 50 3
6 51 57
6 52 89
6 54 7
6 55 17
6 56 8
6 59 60
6 61 5
6 63 77
6 64 58
6 65 26
6 66 25
6 67 85
6 68 12
6 69 78
6 70 73
6 71 99
6 75 43
6 76 40
6 77 30
6 80 20
6 81 49
6 86 15
6 87 4
6 88 30
6 89 34
7 1 77
7 2 39
7 3 20
7 5 91
7 8 1
7 10 93
7 12 47
7 14 83
7 17 4
7 22 42
7 29 33
7 30 3
7 33 97
7 38 20
7 39 92
7 41 61
7 42 45
7 43 35
7 44 60
7 45 63
7 48 32
7 49 12
7 50 9
7 52 42
7 56 9
7 57 91
7 58 25
7 59 68
7 60 72
7 61 63
7 64 29
7 65 20
7 67 67
7 69 19
7 70 54
7 71 48
7 73 44
7 76 39
7 77 33
7 79 58
7 80 40
7 81 25
7 82 41
7 83 41
7 84 14
7 85 48
7 86 38
7 89 36
7 90 41
8 2 40
8 6 28
8 7 11
8 9 21
8 11 69
8 12 73
8 13 45
8 14 7
8 15 35
8 18 76
8 21 76
8 23 29
8 26 69
8 27 56
8 28 25
8 29 14
8 30 61
8 32 54
8 33 99
8 34 64
8 35 31
8 36 13
8 40 66
8 41 7
8 42 15
8 43 97
8 44 61
8 45 7
8 47 31
8 48 39
8 49 34
8 51 72
8 52 24
8 53 13
8 54 76
8 55 20
8 57 84
8 59 57
8 60 84
8 61 6
8 62 27
8 63 24
8 64 22
8 65 98
8 66 75
8 67 55
8 69 49
8 70 98
8 71 68
8 72 11
8 73 16
8 76 15
8 79 70
8 81 54
8 85 13
8 88 77
8 89 56
8 90 94
9 3 69
9 6 80
9 10 32
9 11 52
9 12 52
9 13 87
9 15 92
9 16 91
9 18 12
9 20 33
9 22 81
9 25 46
9 26 46
9 27 28
9 28 48
9 30 62
9 31 61
9 33 44
9 34 18
9 35 75
9 36 4
9 37 12
9 39 75
9 41 60
9 43 11
9 46 13
9 47 66
9 50 18
9 52 98
9 56 96
9 57 71
9 59 49
9 65 48
9 68 88
9 69 3
9 70 39
9 71 86
9 73 55
9 76 11
9 78 67
9 80 37
9 81 24
9 82 35
9 83 10
9 84 5
9 85 71
9 86 20
9 87 25
9 88 84
9 89 60
9 90 18
10 1 44
10 3 86
10 6 85
10 8 41
10 11 13
10 12 88
10 13 39
10 14 8
10 16 5
10 17 54
10 18 97
10 19 21
10 20 83
10 21 98
10 23 22
10 25 91
10 26 60
10 27 20
10 29 61
10 31 68
10 33 74
10 34 48
10 36 15
10 37 1
10 38 51
10 42 93
10 47 9
10 48 51
10 49 92
10 50 65
10 54 53
10 55 24
10 57 10
10 58 74
10 59 21
10 61 13
10 62 59
10 63 1
10 64 18
10 65 86
10 66 16
10 67 52
10 70 50
10 71 73
10 74 86
10 77 7
10 78 4
10 84 95
10 85 40
10 86 41
10 88 56
10 90 7
11 1 33
11 2 45
11 3 44
11 4 15
11 8 6
11 9 66
11 12 36
11 14 47
11 15 94
11 17 10
11 20 6
11 21 84
11 23 92
11 25 19
11 26 91
11 30 50
11 33 54
11 35 17
11 37 11
11 38 23
11 40 72
11 43 59
11 45 63
11 46 95
11 48 63
11 51 29
11 52 30
11 53 31
11 57 66
11 58 28
11 59 45
11 60 15
11 62 76
11 64 55
11 68 54
11 69 69
11 70 34
11 72 31
11 73 36
11 74 97
11 76 65
11 77 63
11 79 4
11 80 16
11 81 60
11 87 1
11 89 42
12 1 33
12 3 83
12 4 82
12 5 29
12 6 41
12 7 59
12 8 16
12 9 93
12 11 46
12 13 6
12 14 12
12 16 26
12 19 43
12 21 92
12 22 4
12 24 33
12 25 81
12 26 99
12 27 51
12 31 66
12 33 28
12 34 74
12 37 40
12 38 26
12 39 22
12 41 39
12 42 48
12 43 76
12 44 29
12 46 84
12 49 34
12 50 75
12 51 95
12 52 100
12 54 14
12 55 1
12 58 67
12 59 87
12 61 43
12 63 37
12 65 48
12 66 50
12 68 75
12 70 51
12 72 5
12 75 6
12 76 56
12 80 34
12 81 38
12 82 97
12 84 2
12 85 22
12 86 71
12 88 87
12 89 11
12 90 94
13 1 57
13 3 58
13 4 72
13 5 94
13 6 41
13 7 28
13 8 58
13 9 27
13 10 59
13 12 66
13 14 60
13 16 86
13 17 15
13 18 59
13 19 19
13 24 83
13 27 96
13 28 54
13 29 69
13 30 99
13 32 37
13 33 10
13 34 30
13 35 38
13 40 63
13 41 26
13 42 68
13 44 51
13 46 33
13 49 19
13 50 48
13 51 52
13 52 79
13 53 29
13 54 53
13 58 15
13 59 16
13 61 20
13 63 42
13 67 8
13 68 21
13 69 51
13 72 63
13 73 65
13 74 88
13 77 88
13 82 66
13 84 51
13 85 35
13 86 66
13 87 75
13 88 95
13 89 1
13 90 5
14 1 52
14 2 58
14 3 74
14 5 73
14 6 47
14 8 37
14 10 16
14 11 3
14 12 78
14 15 21
14 16 53
14 18 77
14 19 4
14 20 83
14 21 72
14 22 20
14 24 20
14 25 38
14 26 80
14 27 70
14 28 39
14 29 66
14 30 54
14 33 22
14 35 69
14 36 55
14 40 49
14 41 88
14 43 15
14 47 30
14 48 82
14 49 31
14 50 22
14 52 7
14 56 44
14 57 29
14 60 76
14 61 38
14 63 17
14 64 1
14 65 25
14 67 7
14 68 69
14 69 44
14 71 75
14 72 51
14 73 23
14 74 93
14 75 9
14 76 91
14 77 21
14 78 85
14 79 59
14 81 25
14 82 27
14 83 38
14 84 3
14 85 43
14 86 98
14 88 21
15 2 57
15 4 12
15 5 88
15 6 95
15 8 67
15 9 10
15 10 70
15 12 21
15 13 6
15 16 40
15 17 68
15 18 98
15 19 41
15 20 43
15 22 16
15 24 51
15 25 10
15 27 14
15 28 13
15 29 48
15 30 27
15 31 30
15 33 95
15 34 92
15 35 32
15 40 29
15 45 62
15 46 87
15 47 63
15 48 89
15 50 19
15 54 58
15 55 37
15 57 21
15 59 68
15 60 70
15 61 12
15 62 33
15 64 28
15 65 24
15 66 45
15 68 46
15 69 17
15 70 57
15 72 72
15 73 1
15 75 36
15 77 95
15 78 38
15 79 76
15 81 31
15 84 99
15 85 85
15 86 48
15 88 77
15 89 10
16 1 83
16 6 21
16 7 4
16 8 2
16 9 72
16 10 52
16 11 51
16 13 35
16 17 55
16 18 65
16 23 73
16 28 90
16 30 91
16 32 52
16 35 15
16 36 4
16 42 96
16 43 26
16 44 8
16 46 40
16 47 12
16 48 16
16 50 16
16 51 87
16 54 68
16 55 37
16 56 58
16 57 5
16 58 27
16 60 2
16 61 75
16 63 21
16 65 11
16 72 10
16 75 24
16 76 80
16 79 12
16 81 97
16 84 60
16 85 8
16 87 10
17 1 20
17 2 62
17 4 70
17 7 69
17 8 60
17 10 59
17 11 9
17 12 86
17 14 60
17 15 19
17 16 24
17 18 54
17 19 11
17 20 11
17 21 55
17 22 29
17 24 32
17 25 37
17 26 10
17 29 51
17 32 44
17 33 27
17 34 9
17 35 37
17 36 29
17 37 17
17 39 2
17 42 39
17 43 46
17 45 28
17 46 100
17 47 100
17 48 44
17 49 53
17 50 36
17 51 47
17 52 36
17 54 14
17 55 98
17 57 86
17 58 70
17 62 10
17 63 66
17 66 30
17 68 4
17 69 26
17 70 65
17 73 31
17 75 95
17 76 82
17 78 1
17 79 23
17 80 51
17 81 70
17 82 16
17 83 33
17 84 38
17 85 14
17 86 15
17 87 2
17 88 10
17 89 40
17 90 25
18 1 15
18 3 49
18 10 92
18 11 57
18 12 23
18 19 5
18 20 81
18 23 4
18 28 30
18 29 9
18 30 31
18 31 45
18 32 79
18 33 12
18 35 46
18 36 51
18 37 60
18 38 73
18 39 23
18 40 87
18 41 58
18 43 89
18 44 26
18 45 96
18 46 77
18 47 38
18 48 15
18 53 55
18 55 11
18 58 26
18 59 62
18 60 84
18 62 33
18 63 3
18 68 61
18 69 53
18 70 41
18 73 34
18 74 23
18 75 61
18 77 56
18 79 50
18 81 17
18 83 22
18 84 67
18 86 1
18 88 81
18 90 16
19 2 46
19 3 9
19 4 41
19 5 34
19 6 84
19 7 71
19 8 7
19 9 42
19 11 40
19 12 34
19 13 6
19 14 77
19 15 17
19 16 38
19 17 43
19 21 11
19 23 29
19 25 10
19 26 5
19 28 36
19 32 63
19 33 82
19 34 19
19 36 46
19 38 19
19 39 23
19 42 85
19 45 6
19 46 44
19 47 32
19 49 3
19 50 15
19 51 38
19 52 29
19 54 68
19 55 44
19 56 50
19 57 28
19 58 33
19 59 32
19 61 59
19 63 91
19 66 47
19 67 46
19 72 8
19 73 4
19 75 44
19 77 94
19 78 28
19 79 13
19 80 33
19 81 28
19 83 27
19 86 78
19 87 23
19 89 25
20 1 80
20 3 52
20 4 23
20 5 19
20 6 100
20 7 14
20 8 41
20 11 58
20 12 36
20 13 3
20 16 28
20 17 85
20 18 64
20 21 91
20 23 50
20 24 3
20 25 51
20 26 33
20 27 20
20 29 69
20 31 16
20 33 49
20 34 91
20 37 2
20 38 90
20 39 63
20 40 27
20 41 39
20 42 9
20 43 65
20 46 37
20 49 77
20 50 55
20 51 11
20 52 87
20 53 63
20 54 15
20 58 12
20 59 10
20 60 7
20 61 28
20 63 10
20 64 85
20 65 68
20 67 1
20 69 32
20 73 73
20 76 58
20 77 14
20 78 61
20 79 72
20 80 24
20 81 86
20 82 48
20 84 27
20 85 58
20 87 86
20 88 98
20 90 56
21 1 5
21 2 24
21 3 97
21 4 56
21 6 36
21 7 11
21 8 4
21 9 71
21 10 70
21 11 9
21 13 54
21 15 33
21 17 88
21 18 4
21 22 69
21 23 69
21 24 22
21 26 55
21 31 28
21 32 15
21 34 98
21 35 9
21 36 81
21 38 2
21 39 44
21 45 9
21 47 17
21 49 52
21 50 88
21 51 70
21 54 97
21 55 17
21 56 7
21 60 13
21 61 40
21 62 70
21 63 42
21 65 29
21 66 80
21 67 43
21 68 89
21 69 35
21 71 40
21 72 37
21 75 78
21 76 60
21 77 85
21 78 39
21 79 99
21 81 38
21 85 17
21 86 60
21 87 41
21 89 17
22 1 36
22 2 45
22 3 28
22 5 32
22 6 35
22 8 91
22 10 28
22 13 100
22 14 24
22 15 34
22 17 68
22 18 54
22 20 2
22 24 79
22 25 26
22 26 81
22 29 11
22 30 14
22 31 76
22 32 62
22 35 43
22 36 18
22 37 45
22 40 71
22 41 29
22 42 6
22 44 54
22 46 46
22 48 69
22 51 1
22 53 1
22 55 23
22 56 33
22 57 82
22 58 55
22 60 5
22 61 61
22 62 27
22 63 48
22 65 32
22 66 86
22 71 1
22 72 79
22 73 85
22 76 29
22 78 66
22 80 10
22 81 28
22 82 68
22 84 25
22 85 25
22 87 35
22 90 88
23 3 8
23 5 64
23 6 55
23 10 10
23 11 99
23 13 38
23 14 3
23 15 85
23 17 76
23 18 42
23 19 5
23 20 26
23 24 6
23 25 22
23 26 11
23 27 71
23 29 20
23 30 61
23 31 30
23 32 34
23 33 85
23 35 40
23 38 46
23 39 58
23 44 12
23 45 3
23 48 12
23 49 47
23 52 36
23 53 7
23 54 22
23 55 7
23 57 22
23 60 33
23 61 3
23 63 36
23 64 71
23 65 81
23 67 27
23 69 78
23 70 71
23 71 10
23 72 28
23 73 38
23 74 13
23 75 77
23 77 47
23 78 18
23 79 82
23 80 68
23 81 46
23 83 95
23 84 29
23 85 11
23 87 30
24 2 9
24 6 78
24 7 100
24 8 44
24 9 12
24 10 41
24 11 4
24 12 45
24 13 57
24 15 16
24 16 81
24 17 51
24 18 10
24 19 96
24 20 61
24 21 3
24 22 98
24 23 8
24 25 57
24 28 51
24 29 24
24 31 42
24 33 1
24 34 23
24 35 43
24 36 12
24 42 44
24 43 11
24 45 22
24 46 7
24 48 83
24 51 23
24 55 50
24 57 44
24 58 62
24 59 96
24 64 5
24 66 66
24 67 37
24 68 59
24 71 75
24 74 66
24 75 65
24 76 70
24 77 46
24 81 8
24 82 8
24 83 27
24 84 39
24 85 74
24 87 37
24 88 79
24 90 41
25 1 59
25 2 4
25 5 83
25 6 10
25 7 32
25 8 48
25 11 36
25 13 65
25 16 9
25 17 69
25 18 9
25 21 17
25 22 51
25 23 87
25 24 42
25 27 22
25 29 81
25 32 22
25 34 35
25 35 11
25 36 64
25 37 59
25 39 90
25 40 14
25 41 38
25 42 29
25 43 70
25 44 61
25 45 19
25 46 63
25 47 80
25 48 18
25 51 51
25 52 21
25 53 68
25 56 45
25 58 8
25 60 41
25 62 19
25 63 7
25 66 14
25 67 37
25 69 16
25 70 40
25 73 58
25 74 73
25 75 29
25 76 87
25 78 22
25 80 100
25 83 54
25 84 44
25 86 26
25 87 55
25 89 17
25 90 43
26 4 10
26 5 23
26 7 65
26 8 2
26 9 56
26 11 8
26 13 46
26 16 34
26 17 28
26 18 8
26 19 15
26 20 23
26 21 11
26 22 14
26 23 25
26 24 49
26 30 98
26 31 16
26 39 56
26 40 55
26 42 96
26 43 89
26 45 28
26 47 21
26 48 72
26 49 38
26 52 52
26 54 82
26 55 1
26 57 34
26 58 3
26 59 54
26 60 71
26 62 31
26 63 92
26 64 60
26 69 21
26 70 22
26 76 66
26 78 1
26 80 24
26 81 21
26 82 20
26 83 78
26 84 9
26 85 14
26 87 86
26 88 20
26 89 68
26 90 23
27 1 6
27 2 50
27 4 30
27 5 50
27 7 68
27 8 83
27 9 62
27 10 36
27 11 88
27 12 2
27 13 48
27 14 47
27 15 14
27 17 9
27 20 18
27 21 48
27 22 37
27 24 23
27 26 76
27 28 52
27 29 59
27 31 51
27 33 4
27 35 40
27 36 23
27 37 5
27 39 42
27 41 81
27 42 34
27 43 85
27 44 44
27 45 32
27 47 25
27 48 63
27 51 67
27 52 56
27 55 15
27 57 41
27 58 89
27 61 21
27 62 24
27 63 28
27 64 15
27 66 58
27 68 79
27 69 38
27 73 43
27 74 55
27 75 75
27 76 77
27 78 15
27 79 29
27 82 69
27 83 48
27 84 27
27 85 25
27 87 11
27 90 23
28 1 50
28 2 38
28 6 33
28 8 14
28 9 22
28 10 17
28 12 58
28 14 19
28 15 70
28 17 42
28 18 64
28 20 96
28 21 55
28 22 33
28 23 77
28 30 93
28 31 74
28 32 70
28 33 20
28 35 72
28 36 47
28 39 48
28 41 2
28 44 8
28 47 39
28 48 63
28 49 1
28 53 39
28 54 40
28 56 81
28 59 30
28 60 19
28 61 14
28 62 42
28 63 66
28 64 1
28 65 10
28 66 84
28 67 5
28 68 86
28 72 16
28 73 25
28 74 85
28 75 6
28 76 100
28 78 16
28 80 6
28 81 7
28 82 2
28 84 25
28 86 52
28 88 79
28 89 28
28 90 27
29 2 66
29 3 22
29 5 84
29 6 58
29 7 44
29 11 27
29 16 21
29 18 3
29 19 85
29 20 14
29 21 55
29 23 91
29 24 17
29 25 78
29 26 63
29 27 27
29 30 53
29 36 69
29 37 44
29 40 81
29 41 31
29 44 57
29 45 99
29 48 31
29 49 6
29 50 74
29 52 7
29 54 2
29 55 14
29 56 69
29 60 28
29 62 89
29 63 26
29 64 7
29 67 21
29 69 39
29 71 91
29 72 55
29 73 34
29 81 34
29 85 49
29 86 48
29 87 17
29 88 20
30 7 53
30 8 54
30 9 39
30 10 66
30 11 2
30 12 73
30 14 16
30 15 24
30 16 91
30 17 16
30 18 72
30 19 4
30 20 49
30 22 100
30 24 41
30 26 67
30 28 76
30 29 71
30 31 29
30 32 35
30 38 52
30 41 32
30 42 32
30 43 91
30 44 21
30 45 84
30 46 37
30 47 77
30 48 30
30 49 54
30 50 11
30 53 9
30 54 100
30 55 1
30 56 49
30 57 97
30 59 28
30 61 62
30 62 35
30 63 14
30 65 19
30 66 52
30 67 23
30 69 26
30 70 30
30 71 17
30 74 61
30 75 57
30 76 99
30 77 26
30 78 46
30 80 62
30 81 32
30 82 60
30 83 7
30 87 31
30 88 22
31 5 40
31 7 25
31 8 38
31 12 28
31 16 30
31 17 44
31 19 18
31 20 48
31 22 41
31 23 24
31 24 35
31 25 2
31 26 71
31 30 86
31 33 58
31 35 59
31 36 5
31 37 73
31 39 25
31 40 35
31 41 64
31 43 16
31 45 41
31 47 11
31 48 2
31 54 87
31 56 71
31 57 3
31 58 88
31 61 70
31 62 29
31 64 70
31 65 17
31 68 8
31 69 36
31 70 20
31 71 42
31 72 33
31 73 93
31 75 96
31 76 8
31 77 1
31 79 90
31 81 75
31 85 86
31 87 48
32 2 13
32 5 50
32 6 78
32 7 77
32 8 25
32 12 40
32 18 63
32 20 16
32 21 7
32 25 2
32 26 51
32 27 15
32 28 49
32 29 78
32 30 58
32 35 100
32 36 51
32 39 7
32 40 69
32 42 51
32 43 6
32 44 19
32 47 46
32 48 4
32 50 17
32 51 24
32 52 12
32 53 45
32 55 83
32 57 91
32 60 49
32 61 39
32 62 68
32 63 64
32 64 46
32 68 30
32 73 53
32 77 35
32 78 6
32 79 13
32 80 47
32 81 69
32 82 28
32 87 11
32 89 48
32 90 15
33 2 30
33 3 95
33 5 53
33 6 63
33 8 22
33 11 46
33 13 60
33 14 49
33 15 25
33 17 57
33 18 28
33 21 5
33 22 31
33 26 84
33 28 9
33 30 25
33 32 99
33 35 50
33 36 19
33 37 62
33 39 7
33 41 3
33 44 51
33 46 31
33 47 17
33 54 85
33 55 48
33 57 43
33 58 21
33 60 28
33 62 52
33 63 99
33 65 23
33 66 89
33 68 91
33 69 23
33 73 61
33 75 87
33 78 1
33 80 33
33 84 61
33 85 47
33 86 82
33 87 1
33 88 25
33 90 69
34 4 72
34 5 13
34 6 43
34 7 41
34 8 41
34 9 59
34 10 6
34 14 15
34 15 34
34 18 46
34 21 64
34 22 64
34 23 1
34 24 38
34 26 97
34 27 95
34 28 40
34 29 39
34 31 41
34 32 71
34 33 2
34 36 40
34 40 2
34 41 12
34 43 37
34 44 61
34 46 20
34 50 1
34 51 18
34 53 1
34 55 68
34 56 18
34 60 88
34 66 4
34 68 72
34 69 28
34 70 96
34 73 31
34 74 63
34 75 75
34 76 83
34 79 41
34 83 37
34 85 41
34 89 83
34 90 24
35 1 34
35 2 19
35 4 41
35 5 46
35 6 60
35 7 58
35 8 40
35 9 39
35 12 76
35 14 18
35 15 42
35 16 4
35 17 57
35 19 42
35 22 5
35 24 38
35 26 8
35 27 15
35 28 21
35 29 23
35 30 60
35 31 2
35 34 95
35 37 54
35 38 69
35 41 34
35 43 29
35 44 36
35 45 89
35 46 90
35 48 77
35 49 43
35 51 82
35 52 60
35 55 40
35 56 58
35 57 12
35 58 43
35 59 8
35 61 43
35 62 17
35 64 29
35 65 20
35 66 100
35 70 82
35 71 94
35 72 54
35 74 14
35 75 18
35 76 69
35 77 14
35 78 2
35 79 12
35 80 50
35 82 65
35 83 15
35 84 68
35 87 10
35 89 25
35 90 12
36 1 6
36 2 23
36 4 3
36 6 74
36 7 51
36 11 39
36 16 50
36 17 12
36 18 16
36 19 9
36 20 38
36 21 7
36 22 18
36 25 52
36 30 64
36 31 17
36 32 80
36 33 85
36 34 57
36 38 45
36 40 90
36 41 59
36 42 3
36 44 98
36 47 76
36 48 12
36 50 16
36 51 92
36 52 9
36 54 88
36 55 22
36 56 7
36 57 88
36 58 97
36 59 62
36 62 8
36 64 66
36 68 7
36 72 88
36 74 3
36 75 25
36 77 45
36 79 10
36 80 40
36 85 54
36 86 19
36 87 55
36 89 5
37 2 98
37 3 49
37 4 32
37 6 22
37 7 62
37 8 26
37 9 67
37 10 62
37 12 41
37 15 50
37 16 86
37 17 5
37 18 8
37 19 27
37 21 11
37 22 100
37 23 8
37 26 37
37 27 36
37 28 74
37 29 7
37 33 35
37 34 75
37 38 34
37 39 17
37 40 16
37 41 3
37 42 6
37 44 1
37 45 72
37 46 85
37 47 2
37 50 65
37 51 20
37 53 42
37 54 54
37 55 21
37 56 10
37 58 53
37 59 13
37 60 2
37 61 31
37 62 5
37 63 38
37 65 28
37 69 3
37 73 67
37 74 69
37 75 27
37 76 99
37 78 38
37 79 24
37 80 98
37 82 56
37 84 83
37 85 33
37 86 89
37 88 5
37 89 43
38 4 89
38 8 30
38 10 69
38 11 1
38 12 18
38 13 24
38 14 7
38 15 2
38 16 48
38 17 77
38 18 42
38 19 4
38 22 55
38 24 52
38 25 29
38 26 19
38 28 62
38 30 35
38 32 17
38 33 89
38 34 7
38 35 64
38 36 17
38 37 74
38 39 2
38 40 82
38 41 32
38 43 45
38 44 23
38 45 38
38 48 61
38 49 40
38 53 50
38 56 69
38 57 8
38 59 55
38 62 9
38 63 12
38 64 73
38 65 19
38 69 6
38 70 96
38 71 68
38 72 9
38 74 78
38 78 5
38 79 72
38 80 1
38 82 6
38 83 34
38 85 23
38 86 100
38 87 8
38 90 39
39 2 73
39 3 53
39 4 88
39 6 56
39 8 33
39 12 33
39 17 6
39 18 62
39 19 82
39 20 7
39 22 6
39 23 88
39 24 29
39 26 67
39 27 19
39 29 32
39 30 6
39 31 11
39 33 38
39 35 38
39 37 11
39 40 18
39 41 68
39 43 1
39 47 32
39 48 26
39 49 93
39 50 25
39 52 56
39 53 78
39 56 88
39 57 78
39 58 31
39 64 71
39 65 71
39 66 42
39 67 56
39 70 45
39 71 56
39 72 55
39 73 54
39 75 69
39 76 36
39 78 13
39 83 26
39 86 5
39 88 100
39 89 49
39 90 3
40 3 83
40 5 19
40 7 25
40 10 79
40 11 22
40 12 25
40 13 19
40 14 4
40 15 83
40 17 17
40 18 69
40 19 26
40 20 3
40 21 98
40 24 86
40 25 10
40 26 13
40 27 7
40 28 5
40 30 57
40 31 7
40 32 45
40 34 82
40 37 9
40 39 3
40 41 70
40 43 36
40 45 58
40 48 5
40 49 69
40 50 15
40 51 20
40 53 14
40 54 23
40 55 28
40 56 44
40 57 51
40 58 27
40 59 30
40 61 73
40 62 8
40 63 80
40 64 44
40 66 56
40 67 97
40 68 32
40 69 40
40 70 21
40 71 24
40 72 9
40 75 72
40 76 33
40 77 19
40 79 17
40 80 43
40 81 66
40 82 49
40 85 32
40 86 21
40 87 90
40 88 90
40 90 23
41 4 60
41 12 26
41 13 12
41 14 24
41 16 55
41 18 2
41 21 56
41 22 16
41 25 83
41 28 49
41 32 46
41 35 12
41 37 5
41 40 11
41 42 38
41 45 72
41 46 25
41 51 8
41 52 2
41 54 51
41 55 16
41 56 46
41 57 71
41 58 58
41 59 45
41 61 27
41 62 63
41 64 34
41 65 18
41 67 30
41 69 81
41 70 72
41 71 74
41 74 53
41 75 73
41 78 6
41 79 73
41 80 29
41 81 36
41 82 36
41 83 61
41 85 98
41 86 30
42 5 74
42 6 40
42 7 72
42 8 1
42 9 5
42 10 57
42 12 62
42 13 95
42 14 94
42 20 87
42 21 40
42 24 14
42 31 79
42 32 34
42 33 54
42 34 25
42 35 49
42 36 19
42 37 23
42 38 4
42 40 20
42 41 90
42 43 25
42 44 25
42 45 66
42 47 42
42 48 44
42 50 50
42 51 77
42 52 80
42 53 13
42 57 94
42 58 97
42 59 18
42 61 15
42 63 5
42 64 45
42 65 39
42 66 32
42 67 51
42 69 43
42 71 93
42 74 97
42 75 24
42 78 34
42 79 93
42 80 21
42 81 100
42 82 21
42 83 4
42 84 87
42 85 24
42 87 48
42 88 16
42 90 97
43 1 59
43 2 28
43 6 64
43 7 77
43 9 16
43 10 55
43 16 90
43 17 2
43 18 57
43 19 55
43 24 19
43 26 3
43 28 62
43 29 12
43 31 21
43 33 58
43 34 38
43 35 44
43 36 100
43 37 59
43 38 3
43 39 13
43 40 14
43 41 7
43 45 13
43 47 47
43 50 48
43 51 70
43 53 93
43 54 3
43 56 52
43 58 55
43 61 52
43 62 77
43 63 28
43 64 72
43 65 53
43 67 20
43 71 18
43 72 16
43 73 33
43 78 48
43 79 31
43 80 41
43 81 48
43 82 20
43 85 57
43 87 77
43 88 51
43 89 60
43 90 8
44 3 82
44 4 17
44 5 8
44 6 33
44 8 17
44 12 73
44 13 26
44 15 60
44 21 45
44 22 56
44 25 12
44 26 15
44 30 98
44 31 40
44 32 5
44 33 63
44 34 100
44 35 62
44 36 20
44 37 36
44 39 3
44 40 70
44 41 88
44 43 2
44 45 71
44 46 32
44 51 26
44 52 46
44 53 30
44 54 3
44 56 2
44 58 43
44 60 41
44 61 22
44 63 81
44 64 24
44 68 55
44 69 46
44 70 45
44 71 14
44 72 97
44 73 55
44 75 71
44 79 2
44 80 41
44 81 86
44 83 12
44 88 58
44 90 89
45 2 74
45 6 4
45 7 12
45 8 29
45 9 32
45 11 6
45 12 38
45 13 12
45 15 98
45 16 27
45 17 10
45 18 50
45 20 15
45 21 52
45 22 7
45 23 71
