63 2774
24 13 64
24 14 3
24 15 23
24 16 1
24 17 27
24 18 52
24 19 93
24 20 83
24 23 10
24 25 69
24 26 67
24 27 61
24 28 28
24 32 79
24 33 53
24 35 27
24 36 20
24 37 34
24 39 56
24 40 95
24 41 86
24 43 38
24 44 77
24 45 57
24 46 89
24 47 56
24 48 43
24 50 42
24 51 97
24 52 9
24 53 15
24 56 24
24 57 55
24 58 27
24 59 95
24 60 46
24 61 60
24 62 73
24 63 16
25 1 8
25 2 17
25 3 41
25 4 53
25 5 75
25 7 15
25 8 53
25 9 28
25 10 15
25 11 45
25 12 6
25 13 89
25 14 81
25 15 55
25 17 36
25 18 81
25 20 1
25 21 25
25 22 6
25 23 4
25 24 2
25 26 90
25 28 12
25 29 35
25 31 6
25 33 5
25 34 2
25 36 30
25 37 31
25 38 48
25 43 61
25 46 39
25 48 27
25 49 5
25 52 62
25 53 69
25 54 91
25 55 29
25 57 6
25 58 6
25 59 27
25 60 60
25 63 82
26 2 70
26 3 61
26 4 33
26 5 11
26 6 51
26 7 59
26 8 12
26 10 78
26 13 44
26 15 22
26 16 61
26 17 12
26 19 50
26 20 45
26 21 9
26 22 10
26 23 77
26 25 52
26 27 67
26 29 80
26 31 91
26 32 67
26 33 87
26 35 39
26 38 12
26 40 30
26 41 75
26 42 33
26 46 34
26 47 71
26 48 67
26 49 100
26 51 26
26 52 2
26 53 34
26 54 16
26 55 12
26 56 20
26 57 33
26 58 49
26 60 15
26 61 12
26 62 21
26 63 11
27 1 5
27 3 8
27 6 46
27 7 51
27 8 6
27 9 30
27 10 75
27 13 45
27 14 25
27 15 19
27 18 39
27 19 19
27 20 6
27 21 26
27 22 77
27 23 55
27 24 25
27 25 20
27 26 11
27 28 3
27 32 72
27 33 9
27 34 53
27 39 26
27 40 24
27 42 8
27 43 23
27 44 6
27 46 88
27 47 7
27 49 2
27 50 66
27 52 2
27 53 85
27 54 6
27 55 46
27 56 13
27 57 44
27 58 8
27 61 36
28 1 17
28 2 29
28 3 48
28 5 84
28 6 66
28 7 73
28 8 22
28 9 47
28 10 44
28 11 25
28 12 9
28 14 36
28 15 63
28 16 39
28 17 81
28 18 63
28 20 42
28 23 32
28 24 58
28 25 62
28 26 3
28 27 9
28 29 70
28 31 88
28 32 7
28 34 18
28 36 23
28 38 58
28 39 22
28 40 83
28 41 76
28 42 12
28 43 5
28 44 33
28 46 29
28 47 3
28 48 25
28 51 10
28 53 78
28 54 26
28 56 96
28 57 38
28 58 6
28 59 17
28 60 18
28 61 53
28 62 47
29 3 98
29 4 8
29 6 24
29 7 19
29 8 36
29 9 20
29 11 54
29 12 29
29 13 13
29 14 59
29 15 53
29 16 46
29 17 11
29 19 23
29 20 72
29 21 73
29 22 54
29 23 38
29 24 65
29 25 28
29 26 59
29 30 64
29 32 1
29 33 19
29 34 4
29 35 18
29 37 11
29 38 29
29 39 25
29 40 88
29 41 29
29 42 22
29 43 39
29 44 4
29 46 36
29 47 39
29 51 59
29 53 71
29 54 23
29 57 16
29 58 41
29 59 36
29 60 100
29 61 48
29 62 34
29 63 22
30 1 20
30 3 85
30 4 1
30 5 19
30 7 40
30 8 33
30 9 4
30 11 65
30 12 73
30 14 3
30 17 9
30 18 27
30 19 6
30 20 97
30 22 38
30 23 23
30 24 13
30 25 41
30 26 99
30 27 59
30 29 14
30 31 26
30 33 70
30 35 13
30 36 71
30 37 39
30 40 80
30 41 78
30 43 47
30 44 16
30 45 47
30 48 45
30 49 72
30 51 34
30 52 18
30 53 14
30 55 89
30 57 29
30 58 44
30 59 21
30 60 84
30 62 13
30 63 3
31 1 69
31 2 77
31 3 5
31 4 41
31 6 1
31 8 11
31 10 31
31 14 23
31 15 35
31 16 63
31 17 52
31 18 51
31 19 46
31 20 16
31 21 27
31 23 32
31 24 97
31 26 79
31 29 23
31 33 35
31 34 14
31 36 73
31 37 14
31 39 37
31 40 27
31 41 75
31 42 1
31 43 7
31 44 43
31 45 39
31 46 63
31 47 68
31 48 20
31 49 77
31 50 39
31 51 53
31 53 2
31 54 14
31 55 24
31 56 64
31 57 24
31 58 35
31 59 71
31 62 58
32 1 2
32 2 91
32 3 55
32 4 41
32 5 4
32 8 22
32 9 42
32 10 48
32 11 60
32 12 42
32 14 40
32 17 62
32 18 15
32 19 79
32 22 55
32 24 99
32 25 69
32 26 53
32 28 70
32 29 74
32 31 63
32 33 86
32 34 15
32 35 2
32 36 17
32 37 25
32 38 58
32 39 20
32 41 65
32 43 2
32 44 2
32 45 40
32 48 4
32 49 43
32 50 49
32 51 38
32 52 18
32 53 40
32 55 5
32 56 11
32 57 55
32 58 85
32 60 83
32 61 8
32 62 75
32 63 2
33 1 73
33 3 13
33 4 47
33 5 66
33 6 11
33 7 19
33 9 42
33 10 58
33 12 7
33 17 97
33 19 21
33 20 53
33 21 45
33 23 28
33 24 8
33 27 13
33 28 57
33 30 68
33 32 18
33 34 2
33 35 23
33 36 13
33 37 19
33 40 30
33 42 25
33 43 98
33 44 18
33 45 20
33 46 19
33 47 20
33 48 1
33 49 28
33 50 16
33 54 30
33 55 14
33 56 32
33 57 68
33 60 13
33 61 95
33 62 47
33 63 12
34 1 35
34 2 12
34 3 75
34 4 79
34 5 47
34 8 35
34 9 15
34 10 6
34 11 25
34 13 8
34 14 18
34 15 10
34 17 63
34 18 39
34 19 33
34 20 9
34 21 58
34 22 6
34 23 65
34 24 46
34 25 32
34 27 24
34 28 26
34 31 76
34 32 7
34 33 77
34 36 37
34 38 18
34 40 17
34 41 4
34 45 67
34 46 42
34 47 13
34 50 74
34 52 82
34 55 81
34 56 16
34 57 52
34 59 34
34 60 51
34 61 49
34 62 7
34 63 11
35 1 53
35 3 46
35 4 46
35 5 82
35 6 81
35 7 51
35 8 62
35 9 12
35 10 15
35 11 54
35 12 6
35 14 44
35 21 19
35 22 39
35 23 81
35 24 63
35 25 29
35 27 8
35 29 44
35 30 53
35 31 100
35 32 48
35 34 26
35 36 14
35 37 33
35 39 28
35 40 49
35 42 19
35 43 11
35 45 27
35 46 25
35 48 10
35 49 14
35 50 85
35 51 14
35 52 30
35 53 38
35 54 4
35 55 1
35 57 15
35 58 46
35 59 1
35 60 87
35 62 81
36 1 89
36 4 5
36 5 42
36 6 71
36 7 90
36 8 15
36 10 61
36 12 58
36 13 10
36 15 19
36 16 85
36 17 18
36 19 22
36 20 5
36 21 19
36 24 43
36 25 20
36 27 98
36 28 51
36 29 64
36 30 69
36 32 65
36 34 87
36 37 74
36 38 84
36 39 42
36 41 93
36 43 15
36 44 88
36 45 45
36 46 12
36 47 16
36 48 35
36 50 65
36 52 69
36 53 43
36 55 19
36 56 78
36 57 7
36 58 21
36 60 28
36 61 28
36 62 78
36 63 63
37 1 43
37 3 93
37 4 44
37 5 87
37 6 16
37 7 89
37 9 7
37 10 50
37 11 33
37 12 79
37 13 17
37 14 26
37 15 73
37 18 17
37 20 37
37 21 50
37 22 1
37 24 35
37 26 73
37 27 25
37 28 37
37 29 9
37 31 42
37 33 70
37 34 34
37 35 68
37 39 27
37 40 20
37 41 20
37 42 17
37 43 53
37 44 11
37 45 65
37 48 44
37 49 35
37 50 41
37 52 24
37 54 60
37 55 94
37 61 23
38 1 47
38 2 27
38 3 58
38 4 100
38 5 36
38 6 2
38 7 27
38 8 45
38 9 35
38 10 97
38 11 18
38 12 16
38 13 37
38 14 79
38 16 30
38 17 22
38 18 95
38 21 33
38 24 84
38 25 4
38 26 60
38 27 52
38 28 67
38 29 76
38 32 22
38 33 31
38 34 17
38 40 100
38 41 17
38 42 56
38 43 31
38 45 90
38 46 7
38 47 92
38 49 5
38 50 2
38 51 10
38 52 16
38 58 4
38 59 26
38 60 46
38 62 73
38 63 71
39 1 42
39 2 48
39 3 48
39 4 68
39 5 69
39 6 5
39 7 27
39 9 26
39 10 38
39 12 16
39 15 1
39 16 23
39 19 39
39 21 91
39 22 49
39 25 3
39 26 5
39 27 2
39 29 1
39 30 30
39 31 57
39 32 5
39 33 45
39 34 94
39 35 8
39 41 17
39 43 48
39 44 21
39 45 86
39 47 47
39 48 93
39 49 2
39 50 60
39 51 18
39 52 71
39 54 19
39 55 8
39 56 5
39 57 30
39 58 38
39 59 87
39 60 31
39 61 11
39 63 37
40 1 67
40 2 4
40 3 47
40 4 87
40 5 64
40 6 60
40 7 7
40 8 17
40 9 16
40 10 75
40 11 32
40 12 26
40 13 43
40 15 11
40 16 26
40 17 72
40 20 95
40 22 10
40 24 11
40 25 84
40 26 98
40 27 8
40 28 90
40 29 13
40 30 46
40 32 7
40 34 61
40 35 37
40 36 31
40 37 42
40 38 41
40 39 49
40 41 27
40 43 31
40 44 11
40 45 34
40 46 30
40 48 39
40 50 94
40 51 83
40 52 71
40 53 21
40 54 62
40 55 31
40 56 47
40 58 76
40 59 10
40 62 74
40 63 85
41 1 45
41 5 42
41 6 27
41 7 51
41 8 45
41 10 11
41 11 25
41 12 80
41 13 3
41 14 2
41 16 86
41 17 49
41 18 33
41 19 49
41 20 80
41 21 88
41 23 33
41 24 33
41 25 1
41 26 6
41 28 31
41 30 5
41 32 85
41 34 20
41 35 5
41 36 11
41 37 37
41 38 24
41 39 98
41 40 39
41 42 11
41 44 69
41 45 34
41 46 33
41 47 29
41 49 78
41 51 75
41 52 47
41 53 97
41 55 4
41 56 13
41 57 30
41 58 91
41 59 54
41 60 5
41 61 16
41 62 16
41 63 89
42 1 8
42 2 24
42 3 1
42 4 9
42 5 12
42 6 18
42 8 85
42 9 35
42 10 58
42 11 29
42 13 24
42 14 53
42 15 25
42 17 2
42 18 67
42 20 74
42 21 74
42 23 93
42 24 7
42 25 9
42 26 100
42 27 55
42 29 61
42 30 3
42 31 79
42 32 13
42 33 73
42 35 22
42 36 91
42 38 4
42 39 99
42 40 53
42 41 40
42 44 20
42 45 13
42 46 2
42 49 8
42 51 22
42 52 80
42 53 54
42 54 31
42 55 29
42 56 65
42 57 35
42 58 67
42 59 38
42 61 24
42 63 35
43 1 77
43 2 2
43 3 10
43 4 18
43 5 38
43 6 72
43 7 31
43 8 70
43 9 10
43 10 63
43 11 78
43 13 38
43 16 24
43 18 34
43 19 29
43 20 5
43 21 4
43 22 43
43 23 25
43 24 52
43 25 31
43 27 6
43 28 64
43 30 78
43 32 66
43 33 90
43 34 37
43 35 2
43 37 68
43 39 68
43 40 58
43 41 35
43 44 15
43 45 58
43 46 40
43 48 25
43 49 24
43 50 61
43 54 60
43 55 78
43 56 15
43 57 23
43 58 38
43 60 76
43 62 37
43 63 42
44 1 59
44 2 67
44 3 42
44 5 6
44 8 50
44 9 10
44 10 72
44 11 48
44 14 30
44 15 69
44 17 66
44 18 60
44 19 27
44 23 49
44 25 98
44 26 38
44 27 79
44 28 72
44 30 13
44 33 6
44 34 38
44 36 4
44 37 35
44 38 8
44 39 94
44 40 62
44 41 36
44 43 37
44 45 96
44 47 3
44 50 65
44 51 99
44 53 50
44 54 94
44 55 62
44 56 9
44 57 98
44 59 95
44 60 52
44 61 84
44 62 22
45 1 5
45 3 11
45 5 31
45 6 2
45 7 5
45 8 20
45 9 81
45 10 52
45 11 74
45 14 99
45 16 93
45 19 12
45 20 13
45 22 44
45 23 90
45 25 18
45 26 44
45 29 16
45 31 48
45 32 8
45 33 47
45 34 70
45 36 52
45 38 11
45 39 56
45 40 28
45 41 60
45 42 20
45 43 20
45 44 92
45 46 20
45 47 6
45 48 92
45 49 40
45 50 44
45 51 99
45 52 75
45 53 78
45 54 87
45 55 6
45 56 98
45 57 64
45 59 91
45 60 72
45 61 11
45 62 51
46 1 11
46 2 8
46 4 51
46 5 17
46 6 16
46 7 10
46 8 6
46 9 15
46 11 62
46 13 67
46 14 38
46 15 34
46 17 39
46 18 59
46 21 24
46 25 71
46 26 11
46 27 43
46 28 62
46 29 17
46 31 86
46 33 70
46 35 23
46 36 50
46 37 71
46 38 18
46 39 36
46 40 11
46 42 55
46 43 62
46 44 56
46 48 26
46 50 84
46 51 47
46 52 97
46 53 82
46 54 1
46 55 3
46 57 63
46 58 26
46 59 88
46 61 81
46 62 45
47 2 61
47 3 48
47 5 38
47 7 56
47 9 72
47 10 69
47 11 21
47 12 23
47 13 49
47 16 34
47 17 13
47 18 48
47 19 15
47 20 80
47 21 90
47 22 17
47 23 16
47 26 18
47 27 96
47 28 60
47 32 70
47 33 14
47 34 6
47 35 26
47 36 50
47 37 16
47 38 50
47 39 80
47 40 48
47 41 2
47 42 15
47 45 5
47 46 52
47 48 14
47 49 1
47 50 6
47 51 36
47 54 67
47 55 11
47 57 38
47 58 4
47 59 20
47 61 42
47 62 16
48 3 96
48 4 67
48 5 6
48 6 4
48 8 45
48 9 27
48 10 3
48 11 48
48 12 74
48 13 12
48 14 34
48 15 1
48 17 59
48 18 3
48 20 33
48 21 5
48 23 14
48 24 2
48 26 25
48 27 1
48 28 4
48 29 1
48 30 95
48 31 20
48 33 14
48 34 28
48 35 27
48 36 30
48 37 25
48 38 32
48 39 11
48 42 73
48 44 38
48 45 50
48 46 68
48 49 12
48 51 21
48 53 92
48 54 44
48 55 52
48 57 88
48 58 19
48 59 63
48 60 10
48 62 7
48 63 92
49 2 93
49 3 24
49 5 33
49 6 8
49 7 19
49 8 13
49 9 45
49 10 34
49 11 62
49 12 12
49 17 32
49 19 27
49 20 17
49 21 75
49 23 9
49 25 24
49 26 4
49 27 21
49 29 19
49 30 15
49 31 4
49 32 73
49 33 6
49 35 18
49 37 69
49 38 6
49 40 42
49 41 44
49 42 45
49 43 28
49 44 32
49 45 67
49 46 59
49 47 20
49 51 15
49 52 58
49 53 2
49 57 83
49 58 68
49 59 72
49 60 75
49 62 20
49 63 19
50 1 68
50 2 52
50 3 26
50 4 90
50 6 9
50 7 2
50 8 60
50 9 85
50 10 12
50 11 94
50 12 44
50 13 10
50 14 91
50 15 57
50 16 38
50 17 86
50 18 88
50 19 26
50 20 6
50 21 71
50 22 100
50 27 37
50 31 52
50 32 14
50 33 9
50 34 43
50 35 16
50 37 85
50 38 61
50 39 36
50 41 39
50 42 2
50 43 37
50 44 20
50 45 25
50 46 33
50 48 15
50 49 5
50 51 44
50 52 28
50 55 49
50 56 22
50 59 5
50 60 42
50 62 9
51 1 38
51 4 1
51 5 30
51 7 80
51 8 86
51 9 52
51 10 31
51 11 32
51 12 23
51 14 60
51 16 7
51 17 16
51 18 75
51 19 49
51 22 79
51 23 50
51 24 60
51 25 22
51 26 43
51 27 65
51 28 30
51 30 56
51 31 53
51 32 5
51 34 47
51 35 77
51 38 52
51 39 17
51 40 48
51 41 78
51 42 37
51 43 46
51 44 40
51 46 88
51 53 36
51 55 14
51 56 60
51 57 16
51 58 1
51 59 43
51 60 40
51 62 40
52 2 5
52 3 7
52 4 14
52 5 47
52 6 71
52 7 28
52 8 56
52 10 17
52 13 50
52 14 71
52 15 88
52 16 17
52 17 76
52 18 38
52 19 19
52 22 17
52 23 94
52 24 97
52 26 38
52 27 26
52 28 18
52 29 2
52 30 19
52 32 21
52 33 24
52 35 59
52 36 78
52 37 9
52 38 26
52 39 45
52 42 61
52 44 5
52 45 14
52 46 99
52 47 4
52 48 99
52 49 11
52 50 95
52 51 35
52 53 43
52 55 22
52 56 16
52 58 6
52 61 30
52 62 17
53 2 63
53 3 7
53 4 72
53 5 79
53 6 40
53 10 6
53 11 8
53 12 84
53 14 1
53 15 81
53 16 14
53 17 10
53 20 84
53 21 2
53 22 60
53 24 14
53 25 6
53 26 4
53 27 42
53 28 95
53 30 26
53 31 17
53 32 53
53 34 36
53 35 39
53 36 14
53 37 32
53 38 14
