99 5412
8 30 71
8 31 83
8 32 78
8 33 68
8 34 82
8 41 31
8 44 28
8 45 8
8 46 35
8 48 45
8 49 54
8 50 54
8 51 8
8 52 5
8 54 80
8 55 1
8 57 100
8 58 34
8 60 92
8 62 23
8 66 6
8 67 34
8 68 76
8 69 88
8 70 17
8 71 64
8 72 89
8 73 35
8 75 15
8 76 84
8 80 14
8 82 23
8 83 65
8 85 87
8 87 61
8 90 70
8 91 43
8 92 26
8 93 43
8 94 16
8 96 78
8 97 34
9 2 31
9 3 84
9 4 79
9 6 61
9 8 64
9 10 99
9 14 6
9 15 95
9 19 2
9 23 16
9 25 31
9 28 88
9 29 22
9 31 83
9 32 34
9 33 88
9 35 16
9 37 13
9 39 71
9 40 32
9 41 4
9 44 56
9 48 89
9 53 33
9 59 35
9 61 65
9 64 72
9 65 99
9 66 88
9 67 21
9 68 38
9 72 35
9 73 26
9 74 44
9 77 48
9 80 15
9 81 26
9 82 47
9 85 28
9 86 53
9 87 35
9 89 44
9 92 3
9 94 79
9 95 72
9 96 26
9 97 57
9 99 9
10 1 6
10 2 20
10 5 33
10 6 41
10 9 5
10 15 54
10 18 30
10 19 66
10 22 87
10 28 21
10 29 72
10 30 60
10 31 86
10 32 45
10 33 63
10 34 36
10 35 25
10 36 17
10 37 57
10 38 71
10 39 71
10 40 74
10 41 9
10 42 94
10 45 96
10 48 41
10 50 48
10 51 92
10 52 11
10 54 70
10 55 38
10 56 28
10 57 19
10 58 32
10 59 35
10 60 79
10 61 62
10 62 4
10 65 37
10 66 67
10 68 82
10 71 85
10 72 74
10 77 67
10 82 13
10 83 15
10 84 8
10 85 15
10 86 86
10 87 26
10 88 7
10 89 78
10 91 12
10 92 33
10 93 23
10 94 46
10 97 45
10 98 43
10 99 25
11 2 1
11 3 29
11 5 85
11 6 64
11 7 19
11 9 25
11 10 50
11 12 35
11 14 31
11 16 46
11 17 39
11 18 78
11 19 26
11 20 31
11 22 58
11 23 43
11 25 73
11 26 12
11 28 48
11 30 4
11 32 12
11 34 33
11 35 33
11 37 17
11 41 71
11 42 93
11 43 31
11 44 46
11 48 28
11 50 46
11 51 92
11 56 6
11 57 25
11 58 66
11 64 12
11 65 43
11 66 42
11 67 50
11 69 16
11 70 71
11 73 20
11 75 73
11 77 9
11 81 40
11 83 10
11 85 71
11 87 3
11 89 36
11 90 13
11 92 3
11 93 19
11 97 28
11 98 51
12 1 1
12 2 35
12 3 48
12 4 58
12 8 14
12 13 95
12 17 82
12 18 73
12 19 1
12 20 62
12 21 65
12 23 80
12 24 43
12 27 7
12 29 79
12 34 1
12 35 6
12 36 43
12 37 93
12 39 89
12 43 80
12 44 88
12 45 25
12 46 65
12 49 66
12 52 35
12 55 42
12 56 100
12 61 25
12 63 45
12 67 41
12 68 21
12 69 33
12 72 58
12 75 56
12 76 67
12 77 13
12 78 8
12 79 38
12 80 93
12 81 15
12 82 19
12 85 94
12 86 8
12 88 3
12 90 45
12 92 23
12 93 70
12 94 11
12 95 9
12 98 40
13 1 87
13 3 72
13 6 51
13 8 70
13 9 26
13 12 37
13 14 91
13 16 45
13 19 29
13 20 50
13 21 89
13 22 13
13 26 65
13 28 46
13 29 6
13 30 95
13 31 8
13 32 52
13 34 10
13 36 46
13 39 85
13 40 12
13 42 78
13 45 65
13 48 73
13 49 16
13 50 60
13 51 36
13 53 51
13 55 45
13 57 17
13 58 96
13 62 35
13 63 30
13 65 2
13 67 98
13 69 91
13 70 9
13 71 60
13 72 89
13 73 58
13 75 57
13 76 42
13 77 60
13 78 63
13 80 84
13 83 29
13 84 21
13 85 26
13 90 56
13 91 74
13 92 36
13 94 11
13 98 8
13 99 88
14 1 28
14 2 5
14 3 33
14 5 10
14 6 13
14 7 95
14 8 34
14 9 34
14 10 23
14 11 41
14 12 84
14 13 59
14 15 6
14 17 45
14 18 31
14 20 11
14 21 25
14 22 46
14 23 60
14 24 7
14 25 61
14 29 4
14 32 58
14 33 78
14 34 80
14 36 57
14 37 8
14 38 16
14 44 28
14 45 2
14 46 24
14 48 91
14 49 99
14 50 22
14 53 38
14 55 59
14 56 76
14 57 4
14 58 30
14 60 48
14 62 79
14 64 60
14 66 9
14 70 95
14 71 3
14 72 85
14 74 42
14 76 12
14 77 58
14 78 1
14 79 22
14 90 87
14 91 20
14 92 99
14 94 40
14 95 27
14 96 91
14 98 7
15 2 14
15 4 47
15 5 20
15 6 93
15 10 49
15 11 25
15 12 25
15 13 16
15 16 13
15 17 76
15 18 17
15 19 64
15 21 5
15 23 51
15 24 32
15 25 15
15 27 28
15 30 81
15 31 13
15 33 56
15 38 11
15 42 23
15 43 54
15 46 7
15 49 62
15 50 44
15 51 9
15 52 42
15 53 88
15 56 1
15 58 82
15 62 3
15 63 43
15 66 1
15 67 46
15 68 53
15 69 90
15 70 21
15 72 43
15 73 11
15 75 24
15 77 36
15 79 44
15 80 56
15 82 80
15 84 69
15 85 54
15 88 37
15 91 15
15 93 31
15 94 8
15 96 34
15 97 39
15 99 69
16 1 85
16 2 75
16 6 27
16 9 7
16 13 4
16 14 26
16 15 14
16 17 76
16 18 76
16 21 80
16 23 10
16 24 10
16 29 55
16 30 49
16 33 39
16 35 13
16 38 46
16 39 31
16 40 40
16 41 48
16 45 11
16 46 100
16 48 16
16 52 14
16 55 29
16 56 49
16 60 73
16 63 1
16 64 46
16 65 25
16 70 87
16 71 16
16 73 40
16 77 44
16 80 2
16 84 56
16 85 68
16 86 13
16 87 74
16 88 26
16 90 55
16 94 12
16 96 41
16 98 2
16 99 97
17 2 95
17 3 55
17 5 8
17 9 11
17 10 23
17 11 14
17 12 15
17 13 36
17 16 38
17 18 38
17 19 61
17 20 63
17 22 37
17 23 37
17 25 46
17 26 100
17 27 35
17 31 46
17 36 75
17 40 26
17 41 34
17 42 33
17 43 36
17 44 82
17 49 99
17 51 24
17 52 61
17 53 13
17 54 69
17 55 7
17 56 33
17 57 14
17 58 40
17 66 24
17 67 59
17 68 81
17 69 25
17 75 28
17 77 46
17 78 31
17 79 2
17 80 8
17 82 57
17 84 87
17 85 15
17 86 73
17 87 92
17 88 28
17 89 94
17 92 59
17 93 45
17 94 7
17 98 54
18 1 86
18 2 19
18 4 61
18 9 10
18 11 56
18 12 35
18 14 71
18 17 65
18 21 23
18 22 17
18 24 36
18 25 15
18 26 62
18 29 57
18 34 59
18 36 81
18 37 63
18 38 59
18 39 34
18 41 10
18 43 7
18 44 21
18 46 11
18 49 18
18 52 71
18 54 21
18 55 90
18 58 22
18 62 53
18 63 52
18 64 15
18 68 46
18 69 74
18 70 82
18 72 57
18 73 71
18 75 68
18 76 11
18 78 32
18 80 56
18 82 76
18 83 1
18 84 86
18 86 72
18 88 78
18 90 43
18 91 37
18 92 89
18 94 16
18 96 43
18 97 40
18 98 88
18 99 56
19 1 27
19 2 15
19 3 88
19 4 14
19 5 85
19 6 3
19 7 81
19 9 19
19 10 53
19 11 72
19 13 72
19 15 53
19 16 26
19 17 82
19 18 13
19 21 53
19 22 87
19 25 27
19 27 32
19 28 4
19 29 16
19 30 14
19 32 10
19 35 66
19 36 3
19 38 51
19 41 1
19 42 4
19 44 16
19 46 35
19 50 93
19 51 23
19 52 5
19 56 93
19 58 92
19 59 7
19 62 33
19 63 47
19 64 22
19 65 25
19 71 47
19 72 80
19 75 3
19 79 33
19 80 13
19 81 47
19 82 93
19 83 37
19 84 87
19 85 61
19 86 15
19 89 17
19 90 3
19 91 60
19 93 51
19 94 83
19 96 37
19 98 32
19 99 76
20 1 57
20 4 60
20 5 22
20 6 68
20 8 54
20 9 47
20 12 88
20 13 48
20 14 10
20 17 69
20 19 2
20 21 18
20 24 34
20 25 45
20 29 55
20 32 18
20 34 27
20 36 5
20 37 50
20 39 21
20 41 38
20 43 56
20 44 33
20 45 21
20 46 30
20 47 49
20 52 72
20 53 45
20 54 46
20 56 73
20 57 75
20 63 49
20 67 79
20 68 45
20 70 43
20 71 42
20 72 17
20 73 56
20 81 54
20 82 58
20 83 15
20 84 29
20 85 1
20 88 57
20 90 42
20 92 31
20 93 84
20 94 44
20 95 15
20 97 14
20 98 15
20 99 85
21 1 28
21 2 98
21 3 72
21 7 39
21 9 8
21 11 21
21 12 4
21 13 12
21 15 80
21 16 25
21 19 34
21 25 55
21 26 80
21 32 88
21 34 99
21 35 68
21 38 3
21 44 41
21 45 26
21 47 6
21 49 21
21 52 55
21 53 6
21 54 4
21 55 13
21 56 18
21 60 58
21 61 60
21 63 70
21 66 88
21 68 59
21 69 89
21 74 29
21 75 40
21 76 73
21 78 10
21 79 65
21 81 61
21 83 17
21 84 10
21 85 95
21 86 26
21 88 39
21 90 54
21 92 83
21 93 50
21 95 35
21 96 92
21 98 79
21 99 46
22 1 28
22 2 35
22 4 6
22 6 90
22 8 92
22 11 51
22 12 8
22 16 41
22 17 30
22 18 2
22 27 59
22 28 8
22 30 91
22 32 14
22 33 64
22 34 46
22 35 20
22 38 38
22 39 64
22 40 49
22 41 51
22 43 32
22 45 83
22 50 61
22 52 99
22 53 10
22 54 76
22 55 74
22 57 18
22 60 56
22 62 72
22 63 30
22 64 3
22 65 26
22 66 29
22 67 41
22 71 83
22 72 22
22 73 18
22 74 54
22 75 37
22 76 5
22 77 50
22 85 73
22 88 70
22 89 30
22 90 54
22 91 13
22 92 66
22 93 2
22 96 10
23 2 82
23 4 14
23 5 90
23 6 65
23 8 25
23 13 40
23 14 21
23 15 26
23 18 67
23 20 39
23 24 8
23 25 66
23 29 73
23 30 14
23 31 7
23 33 26
23 34 82
23 35 1
23 36 15
23 38 93
23 43 68
23 45 80
23 48 12
23 50 19
23 53 11
23 54 29
23 55 28
23 56 7
23 57 29
23 58 66
23 60 67
23 61 93
23 62 38
23 64 86
23 65 44
23 67 62
23 68 40
23 70 29
23 71 23
23 72 2
23 74 4
23 75 92
23 78 50
23 79 55
23 80 11
23 81 67
23 82 93
23 83 55
23 84 18
23 85 5
23 88 83
23 89 47
23 90 33
23 91 23
23 92 11
23 95 20
23 96 55
23 97 51
24 6 43
24 7 65
24 9 16
24 10 80
24 11 67
24 12 2
24 13 65
24 15 36
24 16 79
24 20 73
24 21 80
24 23 71
24 26 49
24 27 33
24 28 4
24 33 22
24 36 38
24 40 2
24 41 18
24 42 75
24 44 10
24 45 14
24 48 85
24 49 28
24 50 24
24 51 5
24 52 65
24 55 73
24 56 27
24 58 81
24 59 56
24 61 19
24 63 86
24 65 100
24 66 68
24 67 27
24 68 97
24 73 43
24 74 64
24 75 21
24 79 66
24 80 64
24 82 25
24 85 4
24 87 37
24 88 32
24 89 63
24 90 12
24 91 55
24 92 48
24 96 22
24 98 15
24 99 45
25 2 36
25 4 98
25 6 66
25 9 11
25 11 32
25 12 74
25 13 23
25 14 39
25 17 22
25 19 3
25 20 68
25 21 4
25 22 24
25 26 67
25 27 54
25 33 66
25 34 28
25 35 70
25 37 26
25 38 26
25 40 95
25 41 28
25 43 30
25 44 32
25 47 4
25 48 12
25 50 16
25 51 66
25 52 28
25 53 20
25 54 10
25 59 10
25 62 32
25 63 82
25 64 9
25 65 75
25 67 61
25 70 26
25 71 42
25 72 53
25 73 88
25 74 70
25 75 40
25 76 74
25 79 53
25 80 6
25 82 22
25 84 1
25 85 82
25 93 17
25 94 81
25 95 61
25 96 49
25 97 26
25 99 67
26 2 77
26 3 40
26 4 29
26 6 51
26 8 81
26 9 85
26 11 19
26 12 39
26 14 23
26 16 9
26 17 62
26 19 37
26 20 34
26 22 76
26 23 68
26 24 20
26 25 46
26 31 9
26 32 1
26 34 20
26 35 33
26 36 67
26 40 15
26 42 27
26 43 24
26 46 3
26 48 70
26 49 46
26 51 91
26 52 55
26 53 38
26 54 5
26 55 76
26 57 16
26 60 59
26 61 8
26 62 96
26 64 65
26 65 61
26 66 48
26 70 14
26 71 37
26 72 58
26 74 60
26 75 63
26 76 23
26 77 3
26 78 20
26 79 29
26 80 37
26 81 50
26 82 64
26 83 69
26 84 2
26 85 10
26 87 66
26 89 59
26 90 17
26 91 11
26 97 8
26 99 28
27 1 51
27 7 3
27 9 97
27 10 64
27 13 91
27 16 84
27 21 58
27 26 33
27 30 92
27 31 50
27 32 23
27 34 55
27 36 34
27 37 77
27 40 50
27 41 39
27 42 27
27 43 44
27 45 82
27 46 20
27 47 74
27 48 37
27 52 93
27 54 42
27 56 45
27 59 15
27 60 40
27 61 89
27 62 45
27 63 25
27 64 79
27 65 35
27 67 24
27 68 13
27 69 61
27 71 60
27 73 81
27 76 30
27 79 67
27 80 24
27 81 56
27 82 73
27 83 8
27 84 60
27 85 52
27 87 39
27 89 75
27 91 17
27 92 60
27 95 38
27 97 13
27 98 33
27 99 4
28 1 38
28 3 69
28 7 52
28 9 90
28 10 76
28 13 19
28 14 54
28 16 26
28 17 52
28 20 79
28 23 27
28 24 37
28 25 21
28 27 3
28 32 38
28 34 54
28 39 5
28 41 19
28 42 11
28 43 93
28 44 49
28 46 34
28 47 43
28 53 39
28 60 45
28 61 48
28 64 62
28 65 12
28 66 94
28 67 62
28 68 51
28 70 30
28 71 34
28 72 47
28 73 51
28 74 76
28 84 15
28 85 5
28 88 41
28 92 43
28 93 92
28 97 63
28 98 12
29 1 16
29 2 91
29 5 88
29 8 49
29 9 100
29 10 51
29 14 20
29 16 49
29 19 78
29 21 44
29 22 22
29 24 80
29 26 68
29 30 60
29 31 39
29 33 14
29 34 11
29 35 14
29 36 31
29 37 60
29 39 64
29 41 71
29 42 48
29 44 9
29 45 9
29 49 15
29 51 32
29 53 14
29 55 69
29 60 68
29 61 7
29 62 19
29 64 28
29 65 29
29 67 94
29 68 24
29 69 19
29 71 2
29 75 71
29 78 65
29 79 45
29 80 16
29 81 42
29 82 59
29 83 75
29 85 22
29 88 25
29 91 23
29 93 11
29 94 14
29 95 12
29 97 24
30 2 4
30 3 65
30 7 9
30 8 56
30 10 55
30 11 10
30 13 38
30 15 19
30 17 4
30 19 42
30 21 50
30 22 16
30 24 8
30 27 45
30 28 96
30 29 10
30 34 31
30 36 48
30 37 31
30 38 97
30 40 47
30 41 63
30 42 61
30 43 12
30 44 67
30 45 52
30 46 11
30 48 81
30 49 3
30 50 96
30 54 12
30 55 25
30 59 37
30 61 28
30 63 5
30 65 49
30 68 17
30 69 14
30 70 26
30 73 81
30 76 12
30 77 7
30 78 46
30 79 15
30 80 18
30 81 41
30 83 75
30 84 64
30 85 26
30 87 16
30 89 22
30 91 85
30 93 14
30 95 40
30 98 8
31 3 12
31 5 94
31 6 81
31 11 10
31 12 30
31 13 49
31 16 22
31 19 86
31 20 47
31 21 14
31 22 62
31 23 18
31 25 77
31 26 71
31 28 90
31 30 45
31 32 23
31 34 49
31 35 11
31 36 8
31 39 21
31 41 57
31 43 80
31 46 63
31 47 43
31 50 83
31 51 73
31 52 45
31 53 19
31 54 50
31 55 87
31 58 87
31 59 59
31 61 5
31 64 4
31 66 42
31 67 6
31 68 8
31 71 35
31 74 44
31 82 81
31 83 4
31 84 61
31 85 91
31 87 7
31 89 62
31 90 32
31 91 20
31 95 57
31 97 59
31 99 50
32 2 44
32 6 80
32 9 31
32 14 68
32 15 63
32 16 70
32 17 63
32 18 10
32 19 55
32 22 2
32 23 11
32 24 42
32 25 78
32 27 8
32 28 19
32 29 42
32 31 43
32 33 28
32 34 3
32 35 16
32 37 15
32 38 35
32 40 49
32 41 29
32 42 26
32 43 28
32 44 47
32 46 10
32 49 15
32 54 8
32 55 83
32 56 48
32 57 36
32 61 20
32 64 59
32 65 16
32 66 98
32 67 89
32 68 64
32 69 10
32 70 53
32 72 19
32 74 51
32 76 43
32 77 50
32 84 70
32 85 43
32 87 71
32 89 22
32 90 11
32 91 16
32 92 94
32 93 17
32 95 48
32 99 95
33 1 8
33 2 46
33 3 42
33 4 20
33 5 39
33 6 27
33 7 1
33 8 49
33 9 21
33 10 3
33 12 97
33 15 34
33 16 15
33 21 23
33 24 75
33 26 17
33 27 36
33 29 31
33 30 18
33 31 53
33 32 96
33 35 32
33 36 12
33 37 22
33 40 34
33 42 2
33 44 30
33 45 87
33 48 25
33 50 48
33 51 87
33 53 56
33 54 8
33 57 64
33 61 81
33 62 69
33 66 39
33 70 11
33 74 74
33 75 60
33 77 49
33 78 48
33 79 66
33 80 11
33 81 5
33 85 95
33 86 18
33 88 81
33 89 56
33 93 95
33 94 3
33 97 23
33 99 60
34 3 85
34 4 2
34 5 63
34 6 58
34 7 6
34 8 30
34 9 57
34 10 41
34 12 22
34 14 14
34 15 42
34 17 4
34 19 61
34 20 4
34 21 57
34 23 91
34 25 12
34 26 38
34 28 7
34 29 12
34 30 62
34 31 70
34 36 23
34 38 87
34 40 8
34 42 78
34 43 45
34 46 70
34 48 95
34 49 28
34 50 14
34 56 6
34 57 7
34 58 89
34 59 23
34 62 34
34 65 15
34 66 5
34 67 95
34 68 38
34 70 70
34 71 9
34 72 37
34 73 19
34 74 77
34 76 40
34 77 5
34 78 37
34 79 66
34 81 13
34 84 21
34 85 80
34 86 70
34 88 49
34 91 30
34 92 91
34 93 21
34 96 15
34 97 69
34 99 46
35 1 62
35 3 11
35 4 14
35 5 33
35 7 72
35 9 16
35 11 4
35 12 93
35 16 46
35 17 92
35 19 18
35 20 10
35 22 9
35 24 78
35 26 62
35 32 1
35 33 8
35 34 2
35 36 90
35 37 19
35 41 5
35 42 19
35 43 8
35 46 84
35 47 49
35 48 72
35 51 31
35 52 8
35 53 14
35 55 11
35 56 45
35 57 60
35 58 46
35 59 3
35 60 61
35 63 33
35 64 53
35 65 20
35 67 70
35 68 61
35 69 32
35 70 20
35 72 23
35 73 75
35 74 1
35 75 69
35 77 87
35 78 35
35 82 9
35 83 100
35 85 98
35 86 4
35 87 73
35 89 2
35 90 16
35 91 93
35 92 48
35 97 66
35 99 77
36 1 45
36 2 18
36 4 74
36 5 91
36 6 58
36 7 68
36 8 11
36 9 75
36 10 50
36 14 59
36 15 13
36 17 95
36 18 13
36 20 88
36 21 74
36 22 86
36 24 83
36 26 46
36 27 41
36 28 5
36 29 17
36 31 7
36 32 29
36 33 6
36 34 92
36 37 16
36 38 47
36 41 91
36 43 3
36 44 2
36 47 38
36 48 14
36 50 16
36 53 36
36 56 45
36 57 95
36 58 20
36 59 71
36 61 96
36 63 39
36 64 22
36 66 4
36 67 44
36 71 6
36 72 10
36 77 46
36 78 44
36 80 5
36 81 40
36 83 100
36 84 55
36 86 44
36 88 90
36 89 54
36 90 10
36 92 52
36 94 7
36 95 52
36 97 40
36 98 67
36 99 30
37 2 33
37 4 34
37 5 57
37 6 7
37 8 11
37 9 87
37 10 4
37 13 45
37 14 27
37 15 91
37 16 4
37 17 10
37 21 65
37 22 34
37 23 25
37 28 39
37 29 85
37 30 34
37 32 12
37 34 57
37 35 15
37 36 13
37 38 75
37 40 96
37 41 57
37 42 53
37 44 6
37 45 24
37 46 87
37 47 76
37 48 63
37 49 21
37 54 14
37 56 5
37 57 99
37 60 20
37 61 66
37 64 51
37 65 57
37 66 14
37 67 56
37 68 50
37 69 17
37 70 4
37 71 80
37 72 70
37 75 14
37 80 55
37 81 56
37 82 47
37 83 25
37 84 37
37 85 14
37 86 79
37 88 14
37 90 33
37 91 59
37 92 98
37 93 13
37 94 13
37 95 42
37 97 40
37 98 26
37 99 13
38 2 12
38 3 92
38 4 11
38 5 10
38 6 78
38 7 59
38 8 98
38 9 27
38 10 88
38 12 76
38 14 12
38 15 3
38 16 43
38 18 18
38 20 49
38 22 84
38 23 21
38 25 43
38 26 24
38 28 57
38 31 81
38 33 36
38 34 21
38 35 9
38 36 37
38 42 74
38 43 75
38 44 37
38 45 73
38 47 18
38 49 1
38 51 52
38 52 4
38 53 79
38 55 49
38 57 51
38 59 58
38 61 35
38 63 51
38 64 67
38 68 29
38 69 42
38 70 33
38 74 10
38 75 84
38 76 24
38 77 87
38 80 97
38 81 38
38 82 87
38 85 33
38 88 64
38 89 77
38 91 95
38 93 73
38 96 60
38 97 2
38 98 29
38 99 44
39 4 26
39 5 31
39 6 30
39 9 75
39 13 37
39 14 87
39 15 37
39 16 8
39 18 5
39 19 27
39 20 2
39 23 35
39 25 72
39 27 36
39 28 42
39 29 60
39 31 27
39 32 83
39 33 3
39 34 32
39 37 32
39 40 79
39 43 60
39 44 20
39 48 63
39 49 25
39 50 8
39 53 16
39 54 6
39 57 21
39 58 4
39 60 34
39 61 94
39 62 49
39 63 83
39 65 2
39 67 78
39 69 94
39 70 99
39 71 62
39 73 10
39 74 89
39 76 4
39 77 66
39 80 36
39 83 99
39 84 67
39 86 71
39 87 5
39 88 41
39 89 97
39 90 40
39 94 7
39 96 51
39 97 91
39 98 47
39 99 25
40 1 85
40 4 32
40 9 81
40 12 39
40 16 31
40 19 55
40 21 65
40 23 64
40 25 84
40 26 68
40 27 25
40 28 21
40 29 48
40 30 90
40 33 52
40 34 1
40 36 14
40 38 90
40 39 27
40 43 62
40 44 40
40 45 48
40 48 46
40 52 30
40 53 27
40 54 94
40 56 50
40 57 35
40 58 1
40 60 100
40 61 31
40 62 46
40 63 82
40 64 95
40 65 62
40 66 51
40 67 19
40 70 12
40 71 6
40 72 33
40 74 37
40 75 42
40 77 75
40 79 80
40 80 57
40 81 12
40 82 4
40 84 41
40 85 13
40 87 72
40 89 84
40 90 27
40 94 87
40 96 31
40 98 54
40 99 46
41 1 24
41 2 14
41 4 81
41 5 63
41 6 93
41 7 97
41 9 10
41 10 18
41 11 29
41 14 80
41 18 84
41 19 18
41 22 49
41 24 66
41 25 15
41 26 4
41 27 26
41 28 17
41 30 72
41 32 9
41 33 79
41 36 35
41 38 2
41 39 5
41 42 20
41 46 20
41 47 34
41 48 17
41 49 58
41 50 8
41 51 18
41 54 11
41 57 64
41 60 6
41 61 30
41 64 92
41 65 11
41 66 35
41 67 39
41 69 60
41 70 10
41 72 81
41 77 18
41 80 34
41 81 44
41 83 26
41 84 46
41 88 57
41 90 10
41 91 54
41 92 72
41 93 48
41 94 1
41 97 34
41 98 71
42 1 77
42 5 39
42 6 64
42 7 23
42 8 58
42 13 98
42 16 28
42 17 70
42 19 55
42 20 74
42 21 37
42 24 81
42 25 31
42 26 67
42 29 74
42 33 30
42 35 81
42 36 37
42 37 29
42 39 34
42 40 100
42 41 52
42 44 76
42 45 27
42 46 55
42 47 9
42 50 76
42 51 69
42 52 28
42 55 72
42 56 22
42 59 5
42 61 12
42 62 68
42 64 1
42 65 17
42 66 36
42 68 37
42 69 57
42 70 63
42 72 37
42 73 61
42 75 53
42 76 57
42 77 91
42 78 69
42 79 37
42 80 55
42 84 35
42 85 2
42 86 12
42 87 38
42 89 83
42 91 12
42 97 81
43 1 45
43 3 31
43 4 53
43 6 23
43 7 85
43 8 75
43 9 96
43 12 75
43 13 91
43 14 11
43 16 15
43 18 41
43 22 11
43 24 83
43 28 69
43 29 87
43 31 42
43 32 88
43 35 32
43 36 14
43 38 12
43 39 11
43 42 32
43 45 20
43 46 41
43 48 36
43 49 7
43 50 100
43 53 16
43 56 75
43 57 66
43 59 59
43 60 90
43 65 97
43 66 18
