54 2172
8 34 2
8 35 97
8 37 99
8 38 56
8 39 22
8 40 33
8 41 14
8 42 9
8 43 26
8 44 32
8 45 64
8 47 48
8 48 16
8 49 14
8 50 5
8 51 46
8 52 78
8 53 69
9 1 2
9 4 34
9 5 30
9 6 9
9 7 49
9 8 82
9 10 4
9 13 80
9 14 31
9 15 45
9 16 5
9 17 23
9 19 26
9 20 10
9 21 11
9 22 14
9 24 48
9 25 47
9 26 86
9 28 99
9 29 77
9 30 37
9 34 1
9 35 34
9 36 6
9 37 47
9 38 76
9 39 14
9 40 6
9 41 4
9 42 64
9 44 60
9 47 62
9 48 86
9 50 4
9 51 85
9 54 1
10 1 24
10 2 31
10 4 59
10 6 26
10 8 54
10 11 40
10 12 71
10 13 2
10 14 19
10 15 30
10 16 18
10 17 9
10 18 6
10 19 14
10 22 36
10 23 43
10 25 13
10 26 8
10 30 32
10 36 5
10 38 7
10 39 30
10 41 25
10 42 55
10 43 43
10 44 13
10 45 75
10 46 15
10 48 79
10 49 2
10 50 34
10 51 69
10 52 66
10 53 43
10 54 19
11 2 33
11 3 20
11 5 19
11 6 19
11 7 58
11 8 85
11 9 59
11 10 22
11 13 3
11 14 33
11 15 53
11 16 59
11 18 53
11 21 51
11 22 93
11 23 37
11 24 21
11 26 47
11 28 48
11 29 18
11 30 10
11 31 22
11 32 55
11 33 33
11 34 20
11 35 31
11 36 24
11 37 12
11 39 66
11 41 34
11 43 94
11 44 59
11 45 7
11 46 44
11 47 17
11 49 24
11 50 30
11 51 3
11 52 98
11 53 55
11 54 8
12 1 63
12 2 57
12 3 24
12 4 33
12 5 43
12 6 45
12 7 50
12 8 11
12 9 94
12 10 42
12 11 18
12 13 8
12 14 81
12 15 23
12 16 18
12 17 26
12 18 1
12 19 74
12 20 5
12 22 47
12 23 3
12 26 40
12 27 22
12 30 2
12 31 36
12 32 12
12 34 14
12 35 28
12 36 29
12 37 62
12 39 23
12 40 75
12 42 69
12 43 26
12 44 14
12 45 71
12 46 74
12 47 17
12 48 41
12 50 73
12 52 5
12 53 9
12 54 44
13 2 46
13 3 10
13 4 17
13 8 10
13 10 35
13 11 63
13 14 78
13 15 37
13 16 55
13 18 35
13 19 11
13 20 41
13 21 42
13 22 57
13 24 73
13 25 65
13 28 69
13 29 6
13 30 71
13 31 6
13 32 77
13 33 33
13 34 36
13 35 26
13 36 15
13 37 11
13 39 39
13 40 20
13 41 16
13 42 35
13 45 90
13 46 67
13 47 30
13 48 77
13 49 6
13 50 75
13 51 17
13 52 74
13 53 50
14 1 2
14 3 48
14 4 76
14 5 4
14 6 88
14 7 27
14 8 79
14 9 9
14 10 6
14 11 82
14 16 47
14 17 17
14 18 63
14 19 19
14 20 18
14 21 74
14 22 34
14 23 95
14 24 6
14 25 62
14 26 20
14 27 17
14 28 26
14 29 13
14 30 28
14 31 1
14 32 40
14 34 17
14 35 56
14 37 88
14 38 98
14 40 15
14 41 35
14 43 88
14 44 13
14 45 2
14 46 79
14 47 59
14 49 38
14 50 22
14 52 5
14 53 55
14 54 36
15 2 4
15 3 28
15 4 52
15 5 81
15 6 36
15 7 26
15 8 32
15 9 14
15 11 8
15 12 14
15 14 23
15 16 20
15 18 63
15 19 60
15 21 95
15 23 87
15 24 2
15 25 83
15 26 9
15 27 88
15 28 84
15 31 90
15 32 61
15 35 4
15 36 12
15 37 11
15 38 11
15 39 14
15 42 12
15 45 64
15 46 27
15 47 82
15 48 60
15 50 26
15 51 45
15 52 44
15 53 3
16 1 47
16 2 17
16 3 23
16 4 3
16 7 8
16 8 62
16 9 17
16 11 33
16 12 4
16 13 24
16 14 11
16 15 12
16 17 82
16 18 40
16 19 14
16 20 49
16 21 20
16 22 52
16 24 99
16 26 81
16 28 32
16 30 4
16 31 16
16 32 41
16 33 88
16 34 14
16 35 17
16 36 32
16 37 4
16 38 27
16 39 75
16 40 23
16 41 9
16 42 25
16 43 19
16 44 19
16 45 1
16 47 16
16 48 3
16 49 5
16 50 57
16 51 32
16 54 43
17 1 78
17 2 27
17 3 76
17 4 61
17 6 34
17 7 58
17 9 21
17 10 33
17 12 60
17 13 96
17 16 52
17 18 52
17 20 71
17 21 28
17 22 3
17 23 30
17 24 46
17 25 57
17 26 15
17 27 60
17 28 18
17 29 46
17 30 17
17 31 8
17 32 59
17 33 62
17 34 87
17 35 75
17 36 87
17 37 19
17 38 19
17 39 20
17 41 6
17 43 67
17 44 4
17 46 12
17 48 99
17 49 10
17 50 17
17 51 79
17 54 26
18 1 3
18 2 57
18 3 54
18 4 19
18 5 59
18 7 46
18 8 3
18 9 2
18 11 2
18 12 15
18 13 58
18 14 37
18 15 39
18 16 47
18 17 54
18 19 41
18 20 95
18 22 28
18 24 40
18 25 81
18 26 29
18 27 55
18 28 50
18 29 59
18 31 7
18 32 41
18 34 55
18 38 7
18 39 27
18 40 52
18 43 43
18 44 61
18 45 27
18 47 78
18 48 77
18 49 70
18 51 4
18 52 3
18 54 5
19 1 8
19 2 51
19 3 25
19 4 39
19 5 56
19 8 2
19 9 26
19 10 3
19 13 61
19 14 8
19 15 15
19 16 22
19 17 93
19 18 16
19 20 8
19 22 65
19 23 19
19 24 71
19 25 29
19 27 17
19 28 18
19 29 20
19 31 13
19 32 8
19 34 9
19 35 9
19 37 11
19 39 94
19 41 5
19 42 5
19 43 6
19 44 68
19 45 50
19 47 46
19 48 82
19 49 28
19 51 78
19 52 32
19 53 60
19 54 18
20 1 9
20 2 19
20 3 75
20 4 40
20 6 66
20 7 50
20 9 10
20 10 63
20 11 7
20 12 40
20 13 19
20 14 16
20 15 64
20 17 71
20 18 99
20 19 42
20 21 34
20 22 33
20 23 22
20 24 30
20 25 15
20 27 27
20 29 5
20 30 36
20 31 35
20 32 10
20 33 65
20 34 55
20 35 76
20 36 97
20 37 5
20 38 40
20 40 51
20 42 1
20 43 32
20 44 34
20 45 2
20 46 18
20 47 27
20 48 70
20 49 14
20 52 25
20 53 6
20 54 15
21 1 44
21 2 31
21 3 7
21 4 35
21 6 49
21 7 38
21 8 3
21 9 4
21 10 29
21 12 6
21 13 90
21 14 4
21 15 47
21 16 41
21 17 13
21 18 43
21 19 4
21 20 80
21 22 52
21 23 45
21 24 80
21 27 16
21 28 30
21 29 87
21 30 9
21 31 20
21 33 66
21 34 3
21 36 92
21 37 79
21 38 13
21 39 46
21 42 42
21 43 65
21 44 37
21 45 60
21 46 21
21 47 13
21 48 9
21 49 33
21 50 1
21 51 65
21 52 54
21 53 13
21 54 66
22 1 73
22 2 5
22 3 6
22 4 24
22 7 73
22 8 96
22 9 18
22 10 8
22 12 88
22 14 100
22 15 28
22 17 51
22 19 15
22 20 5
22 21 68
22 24 81
22 28 93
22 29 39
22 30 49
22 31 10
22 32 1
22 33 34
22 34 56
22 35 62
22 36 84
22 37 42
22 38 38
22 39 29
22 40 33
22 41 60
22 43 5
22 44 77
22 45 26
22 46 13
22 47 20
22 48 56
22 49 27
22 51 84
22 52 92
22 53 5
22 54 9
23 1 2
23 2 31
23 4 8
23 5 68
23 6 23
23 7 7
23 9 44
23 10 25
23 11 6
23 12 45
23 14 64
23 15 68
23 18 93
23 20 33
23 22 7
23 24 8
23 25 99
23 26 58
23 29 26
23 30 40
23 31 24
23 32 3
23 33 22
23 34 77
23 36 66
23 37 38
23 38 34
23 39 39
23 40 39
23 42 1
23 43 10
23 44 41
23 45 51
23 46 98
23 48 18
23 50 60
23 52 45
23 53 38
23 54 36
24 1 48
24 2 49
24 3 24
24 4 40
24 5 27
24 6 12
24 7 12
24 8 10
24 9 26
24 10 59
24 12 35
24 13 81
24 14 6
24 17 31
24 18 60
24 19 21
24 20 37
24 21 7
24 23 40
24 25 84
24 26 44
24 27 91
24 30 14
24 31 78
24 34 25
24 35 3
24 36 55
24 37 55
24 38 13
24 39 70
24 42 91
24 43 65
24 44 78
24 46 53
24 47 94
24 48 34
24 49 88
24 50 3
24 51 6
24 53 4
24 54 62
25 1 39
25 2 4
25 3 44
25 5 32
25 7 43
25 8 12
25 12 5
25 13 4
25 16 43
25 17 23
25 18 60
25 19 22
25 20 4
25 23 80
25 24 42
25 26 98
25 27 2
25 28 13
25 31 41
25 32 23
25 33 12
25 36 47
25 37 86
25 39 19
25 42 94
25 43 89
25 44 9
25 48 27
25 50 74
25 51 10
25 53 91
25 54 39
26 4 29
26 5 41
26 6 26
26 7 88
26 9 56
26 11 13
26 13 52
26 14 23
26 16 2
26 17 20
26 18 35
26 19 27
26 21 87
26 24 62
26 25 7
26 27 3
26 29 49
26 30 20
26 31 8
26 32 70
26 34 22
26 35 26
26 36 2
26 37 87
26 38 2
26 39 40
26 40 13
26 41 22
26 42 5
26 43 99
26 44 73
26 45 58
26 48 60
26 50 85
26 51 51
26 53 37
26 54 17
27 1 23
27 3 6
27 4 14
27 5 73
27 7 9
27 8 27
27 9 49
27 11 46
27 12 18
27 13 13
27 15 33
27 16 28
27 19 59
27 20 91
27 21 21
27 22 73
27 23 55
27 24 27
27 25 3
27 26 73
27 29 75
27 31 28
27 33 35
27 34 77
27 36 75
27 38 16
27 39 53
27 41 17
27 42 9
27 44 61
27 45 56
27 46 44
27 47 38
27 48 48
27 49 94
27 51 12
27 52 3
27 53 32
27 54 12
28 1 4
28 2 57
28 3 16
28 9 45
28 10 30
28 11 72
28 13 38
28 14 8
28 15 10
28 16 49
28 17 1
28 19 28
28 21 5
28 22 52
28 23 78
28 25 39
28 27 25
28 29 79
28 31 38
28 33 64
28 34 18
28 37 4
28 38 29
28 40 56
28 41 27
28 42 34
28 43 15
28 44 23
28 45 68
28 46 73
28 47 17
28 48 1
28 49 44
28 51 60
28 54 97
29 2 100
29 4 57
29 5 92
29 6 100
29 7 43
29 8 57
29 9 13
29 10 61
29 11 10
29 12 43
29 13 81
29 14 25
29 15 64
29 16 65
29 20 9
29 21 11
29 23 49
29 24 15
29 26 6
29 27 16
29 28 52
29 30 39
29 31 73
29 32 61
29 33 9
29 34 84
29 35 13
29 37 70
29 38 16
29 39 13
29 40 39
29 42 11
29 43 42
29 45 33
29 46 22
29 47 7
29 48 10
29 49 60
29 50 47
29 52 25
29 53 52
29 54 7
30 1 85
30 2 36
30 3 19
30 4 6
30 6 80
30 7 54
30 8 76
30 9 10
30 10 26
30 11 71
30 12 97
30 13 92
30 14 44
30 15 41
30 17 50
30 18 1
30 20 57
30 21 20
30 22 88
30 23 40
30 24 33
30 25 16
30 26 39
30 27 21
30 28 60
30 29 58
30 32 62
30 33 17
30 34 17
30 35 20
30 37 15
30 40 35
30 41 54
30 42 41
30 43 14
30 44 22
30 49 34
30 50 70
30 51 18
30 52 93
30 53 3
30 54 20
31 1 78
31 2 62
31 3 30
31 4 14
31 6 1
31 7 65
31 8 6
31 13 14
31 14 15
31 16 20
31 17 16
31 18 28
31 19 10
31 20 48
31 21 8
31 22 2
31 23 56
31 24 47
31 27 81
31 28 69
31 30 74
31 32 11
31 33 7
31 34 56
31 35 97
31 36 67
31 37 94
31 38 13
31 39 64
31 42 24
31 43 5
31 44 46
31 46 1
31 47 31
31 48 82
31 49 60
31 51 79
31 52 77
31 54 38
32 3 16
32 4 33
32 5 31
32 7 75
32 8 37
32 9 99
32 10 56
32 11 31
32 12 4
32 13 79
32 16 14
32 18 79
32 19 27
32 20 49
32 21 30
32 26 23
32 27 16
32 28 33
32 31 7
32 33 27
32 34 74
32 36 33
32 37 26
32 38 5
32 39 6
32 40 21
32 41 6
32 42 16
32 43 1
32 45 38
32 46 51
32 47 18
32 48 6
32 49 51
32 51 69
32 53 29
32 54 15
33 1 64
33 2 2
33 3 25
33 4 90
33 5 21
33 8 40
33 9 100
33 10 38
33 11 78
33 13 20
33 15 55
33 16 82
33 18 15
33 19 81
33 21 80
33 22 48
33 23 9
33 25 23
33 26 13
33 27 47
33 28 22
33 29 40
33 30 61
33 32 77
33 36 22
33 37 41
33 38 96
33 40 7
33 41 25
33 42 59
33 43 6
33 44 24
33 47 39
33 48 59
33 49 99
33 50 57
33 51 62
33 52 60
33 53 96
34 1 96
34 2 59
34 3 41
34 4 12
34 5 26
34 7 5
34 8 34
34 9 38
34 10 7
34 11 37
34 12 15
34 13 84
34 14 60
34 16 29
34 19 74
34 20 54
34 21 34
34 22 52
34 23 88
34 24 21
34 26 54
34 27 21
34 28 4
34 29 47
34 30 22
34 31 82
34 33 87
34 35 26
34 36 3
34 37 33
34 38 5
34 39 62
34 40 1
34 41 49
34 42 58
34 43 25
34 45 78
34 46 5
34 47 27
34 48 12
34 49 2
34 50 58
34 51 34
34 52 10
34 54 48
35 1 79
35 2 59
35 3 44
35 5 37
35 7 27
35 8 25
35 9 36
35 10 22
35 11 8
35 12 22
35 14 78
35 15 59
35 16 54
35 17 47
35 18 9
35 19 3
35 20 13
35 21 42
35 22 47
35 23 18
35 25 60
35 26 18
35 27 51
35 29 63
35 30 54
35 32 83
35 33 9
35 34 38
35 36 34
35 37 9
35 38 76
35 39 31
35 40 64
35 41 3
35 42 59
35 43 100
35 45 49
35 46 58
35 47 35
35 48 83
35 49 12
35 50 18
35 51 37
35 52 77
35 53 34
35 54 75
36 1 24
36 2 30
36 3 32
36 5 15
36 6 34
36 8 77
36 9 5
36 10 69
36 11 9
36 12 28
36 13 54
36 14 10
36 16 53
36 19 81
36 20 42
36 21 44
36 22 23
36 23 22
36 25 11
36 26 47
36 27 78
36 30 20
36 31 50
36 32 80
36 33 29
36 34 64
36 35 56
36 37 90
36 39 23
36 40 11
36 41 12
36 42 21
36 43 99
36 44 12
36 47 45
36 48 98
36 50 10
36 51 17
36 52 82
37 1 24
37 2 85
37 3 94
37 4 37
37 6 9
37 7 5
37 8 43
37 10 37
37 11 24
37 12 19
37 14 36
37 15 16
37 16 69
37 17 70
37 18 6
37 19 11
37 20 68
37 22 17
37 25 71
37 26 44
37 27 28
37 28 20
37 29 27
37 30 2
37 31 55
37 32 3
37 33 3
37 35 55
37 38 75
37 39 6
37 40 6
37 42 12
37 44 37
37 45 32
37 47 72
37 50 33
37 51 64
37 52 61
37 53 77
37 54 15
38 5 5
38 8 63
38 9 5
38 10 17
38 11 98
38 12 18
38 13 35
38 14 23
38 15 42
38 17 7
38 19 34
38 21 2
38 22 73
38 25 6
38 26 2
38 28 89
38 29 31
38 30 52
38 31 32
38 32 42
38 35 35
38 40 42
38 41 66
38 43 62
38 44 9
38 45 60
38 47 2
38 49 13
38 50 94
38 51 77
38 52 1
38 53 83
39 1 88
39 2 70
39 4 30
39 6 11
39 7 24
39 8 19
39 9 77
39 10 14
39 11 26
39 12 11
39 13 6
39 14 91
39 15 18
39 16 27
39 18 28
39 20 33
39 21 30
39 23 32
39 24 21
39 25 53
39 27 33
39 28 85
39 29 6
39 31 58
39 33 12
39 34 77
39 37 2
39 38 44
39 40 96
39 41 66
39 42 15
39 43 51
39 44 4
39 45 17
39 46 31
39 47 3
39 48 28
39 49 21
39 50 3
39 51 21
39 53 22
39 54 12
40 1 25
40 2 9
40 3 8
40 4 56
40 5 58
40 6 18
40 7 30
40 8 63
40 10 65
40 11 14
40 12 47
40 13 31
40 14 20
40 16 5
40 17 62
40 18 3
40 21 46
40 22 28
40 24 35
40 25 59
40 27 30
40 28 19
40 29 11
40 30 25
40 33 70
40 34 4
40 35 11
40 36 18
40 37 50
40 38 12
40 39 3
40 41 12
40 42 7
40 43 41
40 45 64
40 46 70
40 47 20
40 48 25
40 49 14
40 50 25
40 51 73
40 52 42
40 54 33
41 1 49
41 2 8
41 3 88
41 6 4
41 7 91
41 8 66
41 9 16
41 11 67
41 12 70
41 13 70
41 15 72
41 17 52
41 19 10
41 21 52
41 22 4
41 24 36
41 25 17
41 27 78
41 28 69
41 29 33
41 30 6
41 33 59
41 34 21
41 35 72
41 36 70
41 37 6
41 38 7
41 40 60
41 43 12
41 45 15
41 46 16
41 47 84
41 48 79
41 49 93
41 50 74
41 52 40
41 53 64
41 54 29
42 1 20
42 2 71
42 4 90
42 5 66
42 6 19
42 8 16
42 9 7
42 10 42
42 11 72
42 12 25
42 13 53
42 14 39
42 15 37
42 16 97
42 17 28
42 19 93
42 20 35
42 21 73
42 22 20
42 23 65
42 24 26
42 28 87
42 29 60
42 31 2
42 32 33
42 33 47
42 35 20
42 36 15
42 37 18
42 39 35
42 40 35
42 41 20
42 43 3
42 44 12
42 45 29
42 46 10
42 47 27
42 49 19
42 50 7
42 51 87
42 52 56
42 53 36
42 54 45
43 1 97
43 2 96
43 3 21
43 4 21
43 5 7
43 7 33
43 8 23
43 9 82
43 10 20
43 11 20
43 12 79
43 13 40
43 14 97
43 15 14
43 16 44
43 17 87
43 18 66
43 19 38
43 20 23
43 21 42
43 22 38
43 23 90
43 24 7
43 25 77
43 26 35
43 27 17
43 28 7
43 29 5
43 30 3
43 31 28
43 32 46
43 33 18
43 36 9
43 37 58
43 38 93
43 39 6
43 40 38
43 42 38
43 45 24
43 46 5
43 47 13
43 48 91
43 49 5
43 51 40
43 53 62
43 54 1
44 1 96
44 2 4
44 5 42
44 7 20
44 8 49
44 9 11
44 12 59
44 13 14
44 14 40
44 15 3
44 16 9
44 19 10
44 20 36
44 21 22
44 22 4
44 23 40
44 24 2
44 25 83
44 26 66
44 27 4
44 28 91
44 29 32
44 30 15
44 32 11
44 34 46
44 35 20
44 37 42
44 38 23
44 39 43
44 40 10
44 41 7
44 43 35
44 45 75
44 47 16
44 48 23
44 49 36
44 50 11
44 51 13
44 52 23
44 53 55
44 54 47
45 3 25
45 4 28
45 5 18
45 7 61
45 8 52
45 9 65
45 10 15
45 11 19
45 12 20
45 13 73
45 14 36
45 15 4
45 16 15
45 18 2
45 19 43
45 21 68
45 23 52
45 25 82
45 26 1
45 27 3
45 28 83
45 29 7
45 30 40
45 32 37
45 34 87
45 36 22
45 38 61
45 41 78
45 42 76
45 44 1
45 46 1
45 47 30
45 48 24
45 49 13
45 50 62
45 51 27
45 52 3
45 53 42
45 54 6
46 1 22
46 2 56
46 3 75
46 4 69
46 5 46
46 6 92
46 7 56
46 8 9
46 9 32
46 11 94
46 12 25
46 13 9
46 15 13
46 16 99
46 17 19
46 19 56
46 20 25
46 21 10
46 22 10
46 23 58
46 24 62
46 27 7
46 28 12
46 29 74
46 31 2
46 32 70
46 33 38
46 34 45
46 35 7
46 36 79
46 37 34
46 38 85
46 39 28
46 41 15
46 44 17
46 45 85
46 47 41
46 48 6
46 49 9
46 51 92
46 53 6
46 54 9
47 1 78
47 2 1
47 4 45
47 5 60
47 6 7
47 7 31
47 9 81
47 10 34
47 11 52
47 12 77
47 13 75
47 14 31
47 15 85
47 16 10
47 17 96
47 18 71
47 19 7
47 21 13
47 22 53
47 23 37
47 24 8
47 25 1
47 26 49
47 27 35
47 28 60
47 29 34
47 30 12
47 31 85
47 32 38
47 33 97
47 34 8
47 35 18
47 37 26
47 38 71
47 39 32
47 40 32
47 41 77
47 42 29
47 43 4
47 46 7
47 48 58
47 49 19
47 50 67
47 51 81
47 52 58
47 54 13
48 1 8
48 2 86
48 3 59
48 4 63
48 5 32
48 6 77
48 7 1
48 8 57
48 9 56
48 10 36
48 12 10
48 13 42
48 14 92
48 15 64
48 17 77
48 18 57
48 19 33
48 20 69
48 21 4
48 22 19
48 23 5
48 24 29
48 25 72
48 26 66
48 27 53
48 28 64
48 29 58
48 32 9
48 33 38
48 34 4
48 35 59
48 36 37
48 37 11
48 39 7
48 40 77
48 41 15
48 42 11
48 43 23
48 44 47
48 45 81
48 46 67
48 47 72
48 49 42
48 51 39
48 52 42
48 53 73
48 54 58
49 1 1
49 2 26
49 3 46
49 4 67
49 6 22
49 7 27
49 8 27
49 10 48
49 11 83
49 12 37
49 13 21
49 15 23
49 16 12
49 18 22
49 20 2
49 21 1
49 22 73
49 24 83
49 26 9
49 28 33
49 29 47
49 31 51
49 34 76
49 36 1
49 37 95
49 38 65
49 39 6
49 40 10
49 41 69
49 42 18
49 44 56
49 45 99
49 46 35
49 48 49
49 50 6
49 51 78
49 52 70
49 53 91
49 54 3
50 1 58
50 2 27
50 3 32
50 4 20
50 6 78
50 7 63
50 8 91
50 9 68
50 11 36
50 12 16
50 13 1
50 14 31
50 15 88
50 16 12
50 17 8
50 18 20
50 19 2
50 20 24
50 23 29
50 24 18
50 25 50
50 26 70
50 27 24
50 29 31
50 30 61
50 31 36
50 32 82
50 33 42
50 34 32
50 35 52
50 36 5
50 37 66
50 38 13
50 40 70
50 41 11
50 42 77
50 43 91
50 45 74
50 46 93
50 47 92
50 49 54
50 51 18
50 53 73
50 54 57
51 1 71
51 3 28
51 4 20
51 6 67
51 7 14
51 8 77
51 12 94
51 14 94
51 15 22
51 16 32
51 17 50
51 20 42
51 22 50
51 23 79
51 26 47
51 27 9
51 30 76
51 31 21
51 32 11
51 33 19
51 34 28
51 35 44
51 36 76
51 37 28
51 38 36
51 39 6
51 40 45
51 43 51
51 44 46
51 45 52
51 46 68
51 48 50
51 49 7
51 52 14
51 53 6
51 54 3
52 3 59
52 4 29
52 5 27
52 7 24
52 9 90
52 10 89
52 11 6
52 12 1
52 13 17
52 14 7
52 15 6
52 17 26
52 19 6
52 20 20
52 22 48
52 24 68
52 25 42
52 26 69
52 27 86
52 28 78
52 29 54
52 31 29
52 33 55
52 35 12
52 36 42
52 37 51
52 38 43
52 39 4
52 40 46
52 41 75
52 43 48
52 44 57
52 45 73
52 46 29
52 48 79
52 49 72
52 50 4
52 51 48
52 53 33
52 54 6
53 1 4
53 2 69
53 4 21
53 5 19
53 6 13
53 7 24
53 8 16
53 9 61
53 10 54
53 11 94
53 12 87
53 14 85
53 15 96
53 16 94
53 17 21
53 18 33
53 19 21
53 20 48
53 21 8
53 22 2
53 23 86
53 24 54
53 25 38
53 27 18
53 28 3
53 29 5
53 30 1
53 31 18
53 32 21
53 33 86
53 34 28
53 35 83
53 36 60
53 40 53
53 41 2
53 42 7
53 43 70
53 44 4
53 45 18
53 46 5
53 47 25
53 48 90
53 49 46
53 50 1
53 51 40
53 52 12
54 1 49
54 3 21
54 4 6
54 5 69
54 6 1
54 7 34
54 9 21
54 10 86
54 11 36
54 12 36
54 13 25
54 14 39
54 15 31
54 16 11
54 17 1
54 18 43
54 20 98
54 21 46
54 22 28
54 23 72
54 24 27
54 25 49
54 27 38
54 29 79
54 30 12
54 31 6
54 32 61
54 38 68
54 39 25
54 40 31
54 42 95
54 43 33
54 44 1
54 45 2
54 47 28
54 48 70
54 51 77
54 52 22
54 53 8
