153 9827
3 61 8
3 62 87
3 64 22
3 66 73
3 68 51
3 71 90
3 76 38
3 78 51
3 79 79
3 80 71
3 81 75
3 83 13
3 87 78
3 89 95
3 92 17
3 94 87
3 98 86
3 100 2
3 110 92
3 111 98
3 116 1
3 117 3
3 118 29
3 120 17
3 124 23
3 127 68
3 128 32
3 130 28
3 133 68
3 135 4
3 136 100
3 138 4
3 139 49
3 142 25
3 143 9
3 144 16
3 145 36
3 146 17
3 148 42
3 152 44
4 3 27
4 6 81
4 10 86
4 11 20
4 13 25
4 15 8
4 16 42
4 18 93
4 19 23
4 24 23
4 25 88
4 28 81
4 31 14
4 32 8
4 33 1
4 34 39
4 37 25
4 38 75
4 43 46
4 44 55
4 51 58
4 52 64
4 54 64
4 57 8
4 58 66
4 59 59
4 61 60
4 64 43
4 65 52
4 70 57
4 72 57
4 73 16
4 79 42
4 80 13
4 82 43
4 85 41
4 88 64
4 89 31
4 90 26
4 95 1
4 97 28
4 100 52
4 104 90
4 109 2
4 114 12
4 115 25
4 122 54
4 127 7
4 128 5
4 130 37
4 131 57
4 132 70
4 134 93
4 137 5
4 138 78
4 141 86
4 142 37
4 146 93
4 148 58
5 1 95
5 2 61
5 6 13
5 8 86
5 10 26
5 14 18
5 18 39
5 19 11
5 20 47
5 21 13
5 24 18
5 28 7
5 34 58
5 36 50
5 39 67
5 40 41
5 41 18
5 42 78
5 44 1
5 45 7
5 46 28
5 48 13
5 49 73
5 50 72
5 58 53
5 60 65
5 62 10
5 63 46
5 65 83
5 66 80
5 67 19
5 68 1
5 69 69
5 71 13
5 72 32
5 76 62
5 81 16
5 82 37
5 85 59
5 87 26
5 91 1
5 93 5
5 94 67
5 96 69
5 97 30
5 99 36
5 101 22
5 105 93
5 107 6
5 108 11
5 111 7
5 112 51
5 117 43
5 119 29
5 122 41
5 123 64
5 124 6
5 126 53
5 128 74
5 129 69
5 131 6
5 132 56
5 137 26
5 140 23
5 143 22
5 146 5
5 147 72
5 149 96
5 150 67
5 153 97
6 1 8
6 2 65
6 10 57
6 11 29
6 12 51
6 13 86
6 14 59
6 15 94
6 16 15
6 17 2
6 18 16
6 19 14
6 23 86
6 25 43
6 26 15
6 29 35
6 31 43
6 37 78
6 39 57
6 41 19
6 42 53
6 43 73
6 44 3
6 49 4
6 50 25
6 54 46
6 57 3
6 58 21
6 59 71
6 60 92
6 61 57
6 62 53
6 66 72
6 68 66
6 69 22
6 71 29
6 73 2
6 74 28
6 75 90
6 76 72
6 77 69
6 78 65
6 79 73
6 80 14
6 83 51
6 86 42
6 88 9
6 92 10
6 99 72
6 101 95
6 110 61
6 112 34
6 113 84
6 116 97
6 118 5
6 119 11
6 120 79
6 123 51
6 124 1
6 125 5
6 127 8
6 128 12
6 131 6
6 134 12
6 135 60
6 137 22
6 142 80
6 143 60
6 144 91
6 145 80
6 149 79
6 150 23
6 152 33
6 153 4
7 1 28
7 2 63
7 3 90
7 5 52
7 6 17
7 8 69
7 11 30
7 12 63
7 14 57
7 15 30
7 16 46
7 21 98
7 23 30
7 25 12
7 26 79
7 28 62
7 29 67
7 32 4
7 33 66
7 39 85
7 41 47
7 43 53
7 54 66
7 56 67
7 61 31
7 62 12
7 63 35
7 64 43
7 66 93
7 67 5
7 68 44
7 69 31
7 78 9
7 80 44
7 83 20
7 87 4
7 89 14
7 90 79
7 91 14
7 94 36
7 98 12
7 99 33
7 102 71
7 106 3
7 110 90
7 111 92
7 112 94
7 113 27
7 115 50
7 116 26
7 117 74
7 120 5
7 124 99
7 130 22
7 131 33
7 133 5
7 134 43
7 136 97
7 137 24
7 139 3
7 140 65
7 142 36
7 144 53
7 146 60
7 150 44
7 151 71
7 152 19
7 153 80
8 1 9
8 3 58
8 4 64
8 5 12
8 6 75
8 9 43
8 11 16
8 13 36
8 18 23
8 19 98
8 22 88
8 23 25
8 26 67
8 27 33
8 28 17
8 30 88
8 36 23
8 37 95
8 39 10
8 40 11
8 41 20
8 43 31
8 45 20
8 47 11
8 51 34
8 52 30
8 54 16
8 56 23
8 57 54
8 60 73
8 65 43
8 66 37
8 69 21
8 70 31
8 72 12
8 76 84
8 77 70
8 79 76
8 82 47
8 83 88
8 85 52
8 87 60
8 89 38
8 94 47
8 95 33
8 98 31
8 101 4
8 102 82
8 104 50
8 105 70
8 106 41
8 108 20
8 110 47
8 112 7
8 113 78
8 116 85
8 122 13
8 125 76
8 126 65
8 128 58
8 130 95
8 132 16
8 134 28
8 135 1
8 136 20
8 138 45
8 139 68
8 140 1
8 147 46
8 148 94
8 149 71
8 151 33
8 152 65
9 2 1
9 3 17
9 10 49
9 11 40
9 12 70
9 16 72
9 19 98
9 22 56
9 23 58
9 24 82
9 26 23
9 34 43
9 35 12
9 37 81
9 38 21
9 40 21
9 42 77
9 43 88
9 44 32
9 46 14
9 47 99
9 48 81
9 49 39
9 54 48
9 55 46
9 57 79
9 58 1
9 59 6
9 60 97
9 63 45
9 64 29
9 67 17
9 68 66
9 69 47
9 71 9
9 75 43
9 76 24
9 80 73
9 81 14
9 83 95
9 85 82
9 86 37
9 87 35
9 88 49
9 91 38
9 92 67
9 93 44
9 96 73
9 98 41
9 103 69
9 104 68
9 105 65
9 108 15
9 110 18
9 111 19
9 116 75
9 118 90
9 122 43
9 125 46
9 128 71
9 129 41
9 131 10
9 133 96
9 135 13
9 137 70
9 141 60
9 142 19
9 144 53
9 146 1
9 151 98
9 152 95
10 2 48
10 5 29
10 7 37
10 8 76
10 9 7
10 12 37
10 13 61
10 15 78
10 17 46
10 21 88
10 23 31
10 24 78
10 26 78
10 28 71
10 29 23
10 30 50
10 33 55
10 39 25
10 43 54
10 44 34
10 46 14
10 47 19
10 48 60
10 49 82
10 51 3
10 53 1
10 54 34
10 56 6
10 61 60
10 62 14
10 64 6
10 66 2
10 67 47
10 70 65
10 72 30
10 74 38
10 77 88
10 79 15
10 82 45
10 84 18
10 85 93
10 86 4
10 91 44
10 92 67
10 93 19
10 97 94
10 100 21
10 101 51
10 102 65
10 104 41
10 105 62
10 108 71
10 109 71
10 111 9
10 117 46
10 119 68
10 123 30
10 125 68
10 126 13
10 127 12
10 128 11
10 129 38
10 132 96
10 133 51
10 140 88
10 141 49
10 142 37
10 145 18
10 147 93
10 148 63
10 150 45
10 153 71
11 5 100
11 9 38
11 10 94
11 12 47
11 15 27
11 17 3
11 19 90
11 20 33
11 21 2
11 28 31
11 29 18
11 30 34
11 32 53
11 35 27
11 36 86
11 37 95
11 45 52
11 46 5
11 47 31
11 48 82
11 51 35
11 52 79
11 53 68
11 58 50
11 59 16
11 61 96
11 67 62
11 70 3
11 72 10
11 74 21
11 76 60
11 84 70
11 85 24
11 89 80
11 92 33
11 98 41
11 103 52
11 106 88
11 107 12
11 108 66
11 111 9
11 114 16
11 116 73
11 117 25
11 120 85
11 121 99
11 122 58
11 123 32
11 124 77
11 125 11
11 127 83
11 130 69
11 131 55
11 133 21
11 137 3
11 138 33
11 140 16
11 142 92
11 148 6
11 150 23
12 1 19
12 9 68
12 11 4
12 13 21
12 14 65
12 21 26
12 24 11
12 26 18
12 28 24
12 31 71
12 34 94
12 38 26
12 41 86
12 43 94
12 51 10
12 52 16
12 53 22
12 56 46
12 59 44
12 60 92
12 62 29
12 67 11
12 69 65
12 70 78
12 72 92
12 73 31
12 76 72
12 78 34
12 82 2
12 83 94
12 86 30
12 90 27
12 91 74
12 92 66
12 94 11
12 97 51
12 98 59
12 99 33
12 100 10
12 107 15
12 109 36
12 110 59
12 111 12
12 112 91
12 113 16
12 121 2
12 124 74
12 127 66
12 129 15
12 131 41
12 132 36
12 133 28
12 134 33
12 135 70
12 136 39
12 137 92
12 138 85
12 140 25
12 141 99
12 143 17
12 147 22
12 149 92
12 153 95
13 2 85
13 3 46
13 4 35
13 6 15
13 11 19
13 17 73
13 18 36
13 19 58
13 24 9
13 29 27
13 33 26
13 34 47
13 38 30
13 40 74
13 41 19
13 43 24
13 44 94
13 45 62
13 47 54
13 51 28
13 54 64
13 56 66
13 59 48
13 61 33
13 62 50
13 64 88
13 65 20
13 68 60
13 72 53
13 73 65
13 74 5
13 78 25
13 79 20
13 80 62
13 85 97
13 88 56
13 90 27
13 92 55
13 96 54
13 97 33
13 99 88
13 100 77
13 103 49
13 110 48
13 111 59
13 112 16
13 113 53
13 114 56
13 116 98
13 117 16
13 123 46
13 124 57
13 126 68
13 128 88
13 130 8
13 131 51
13 132 61
13 134 16
13 135 93
13 137 22
13 139 13
13 142 50
13 143 83
13 144 52
13 145 67
13 146 41
13 148 13
13 149 32
13 152 7
13 153 36
14 1 63
14 2 44
14 4 11
14 9 64
14 10 76
14 12 51
14 15 57
14 16 57
14 17 13
14 23 8
14 25 83
14 28 92
14 30 35
14 33 97
14 40 83
14 41 62
14 42 73
14 43 47
14 44 57
14 45 95
14 46 11
14 47 1
14 51 29
14 57 49
14 59 60
14 63 43
14 66 90
14 67 68
14 69 61
14 71 65
14 73 86
14 74 57
14 77 14
14 78 51
14 80 5
14 83 45
14 87 20
14 88 85
14 89 31
14 92 26
14 93 85
14 96 78
14 97 77
14 104 19
14 105 19
14 106 42
14 109 43
14 110 79
14 112 22
14 113 74
14 114 49
14 115 91
14 116 94
14 118 29
14 120 49
14 122 50
14 126 91
14 127 25
14 129 99
14 132 38
14 135 83
14 136 46
14 137 51
14 138 24
14 141 14
14 143 33
14 144 10
14 146 98
14 147 2
14 149 39
15 6 65
15 9 88
15 10 3
15 12 54
15 13 45
15 14 34
15 16 3
15 17 73
15 18 5
15 21 63
15 22 35
15 27 93
15 29 37
15 33 72
15 37 33
15 38 34
15 40 29
15 46 27
15 50 30
15 51 14
15 52 37
15 56 75
15 57 86
15 59 79
15 62 42
15 63 51
15 66 4
15 68 4
15 70 62
15 74 5
15 75 39
15 79 8
15 86 95
15 89 82
15 90 98
15 91 19
15 92 65
15 94 96
15 95 29
15 96 4
15 100 37
15 101 15
15 102 25
15 103 59
15 106 9
15 108 92
15 116 22
15 118 93
15 121 34
15 122 61
15 124 72
15 125 8
15 129 42
15 131 13
15 136 92
15 137 20
15 138 39
15 141 36
15 142 96
15 143 21
15 144 1
15 148 49
15 149 43
15 150 13
16 1 27
16 2 5
16 3 24
16 5 34
16 12 37
16 13 43
16 15 36
16 18 68
16 20 14
16 26 1
16 27 62
16 29 36
16 30 95
16 35 78
16 38 39
16 40 64
16 49 74
16 50 31
16 53 48
16 55 38
16 60 67
16 62 14
16 65 74
16 67 24
16 68 61
16 69 35
16 70 18
16 71 20
16 73 12
16 74 57
16 75 100
16 76 1
16 79 24
16 81 22
16 86 75
16 87 23
16 89 5
16 90 93
16 92 62
16 97 53
16 100 98
16 101 82
16 103 74
16 105 93
16 107 52
16 110 45
16 111 13
16 113 78
16 115 61
16 119 63
16 120 25
16 124 31
16 127 15
16 128 26
16 133 100
16 137 54
16 139 91
16 140 38
16 141 42
16 144 46
16 145 11
16 146 45
16 152 92
17 2 35
17 4 67
17 5 22
17 7 21
17 12 62
17 16 79
17 19 38
17 21 86
17 22 25
17 23 5
17 25 61
17 26 81
17 28 68
17 30 21
17 32 75
17 35 10
17 38 79
17 41 72
17 42 36
17 44 31
17 45 56
17 47 30
17 54 29
17 55 6
17 56 18
17 58 18
17 60 14
17 61 67
17 62 58
17 65 83
17 72 40
17 73 15
17 79 18
17 84 58
17 85 91
17 86 47
17 89 76
17 90 32
17 93 59
17 97 69
17 98 85
17 103 71
17 104 20
17 105 24
17 112 7
17 113 7
17 114 24
17 115 53
17 117 21
17 120 6
17 122 34
17 123 45
17 124 34
17 125 27
17 126 59
17 127 75
17 129 75
17 130 41
17 132 28
17 135 55
17 138 25
17 141 82
17 143 47
17 146 50
17 150 25
17 151 32
17 152 29
18 3 43
18 5 90
18 8 40
18 10 80
18 12 64
18 14 24
18 17 87
18 21 79
18 23 55
18 27 95
18 28 19
18 30 13
18 31 40
18 33 91
18 35 85
18 36 49
18 40 55
18 44 77
18 48 20
18 51 10
18 52 89
18 57 29
18 58 54
18 61 11
18 64 40
18 65 99
18 66 30
18 67 24
18 68 87
18 69 61
18 72 90
18 74 48
18 75 16
18 79 76
18 82 67
18 84 83
18 86 36
18 87 43
18 90 86
18 91 27
18 92 62
18 94 50
18 95 60
18 96 21
18 97 84
18 98 3
18 100 43
18 102 4
18 103 94
18 106 33
18 107 18
18 108 29
18 109 28
18 116 94
18 118 20
18 123 76
18 125 30
18 129 21
18 131 84
18 137 2
18 138 36
18 141 44
18 143 15
18 145 93
18 148 30
18 150 52
18 153 98
19 1 86
19 13 63
19 21 55
19 23 93
19 24 25
19 26 3
19 30 16
19 31 83
19 32 77
19 33 79
19 35 79
19 40 50
19 43 75
19 47 86
19 48 13
19 50 40
19 51 47
19 52 70
19 55 6
19 56 57
19 57 32
19 58 63
19 59 7
19 60 19
19 62 42
19 63 6
19 64 98
19 66 29
19 67 64
19 68 4
19 69 28
19 70 66
19 71 68
19 72 1
19 73 99
19 74 39
19 76 28
19 77 15
19 78 3
19 82 24
19 84 95
19 86 69
19 87 16
19 88 29
19 90 35
19 92 18
19 93 1
19 105 22
19 106 68
19 108 13
19 113 99
19 115 8
19 116 65
19 117 3
19 118 5
19 119 30
19 123 48
19 124 80
19 125 43
19 126 81
19 128 85
19 130 24
19 131 62
19 134 60
19 135 30
19 137 51
19 138 61
19 139 5
19 142 67
19 143 99
19 144 86
19 145 35
19 149 15
19 151 21
20 3 6
20 6 85
20 7 49
20 13 2
20 14 62
20 15 46
20 18 72
20 23 3
20 24 56
20 26 2
20 29 28
20 32 55
20 34 8
20 35 47
20 36 48
20 42 34
20 45 1
20 47 16
20 48 47
20 50 43
20 51 74
20 55 32
20 58 8
20 61 60
20 62 14
20 63 16
20 64 14
20 66 64
20 67 63
20 75 18
20 76 95
20 81 54
20 82 21
20 85 46
20 87 80
20 89 96
20 91 19
20 92 18
20 93 16
20 94 76
20 96 84
20 98 8
20 101 41
20 107 3
20 110 53
20 112 36
20 114 16
20 115 61
20 118 63
20 122 46
20 123 10
20 124 29
20 125 1
20 127 51
20 130 55
20 131 16
20 135 57
20 136 60
20 137 59
20 138 2
20 139 63
20 140 22
20 142 56
20 146 16
20 151 60
20 152 61
21 1 65
21 6 2
21 8 97
21 9 62
21 10 37
21 13 56
21 19 49
21 22 27
21 23 62
21 24 30
21 25 12
21 27 72
21 29 18
21 30 64
21 32 57
21 38 33
21 41 23
21 43 31
21 45 14
21 46 63
21 50 6
21 51 71
21 53 91
21 54 26
21 58 7
21 60 74
21 61 78
21 65 14
21 68 46
21 69 15
21 70 27
21 72 80
21 74 7
21 75 10
21 77 62
21 80 3
21 82 47
21 84 17
21 86 58
21 87 29
21 90 69
21 93 21
21 94 96
21 95 44
21 99 4
21 104 13
21 108 20
21 112 83
21 113 74
21 115 41
21 116 23
21 117 20
21 121 52
21 122 29
21 123 15
21 125 54
21 126 94
21 127 43
21 128 80
21 129 45
21 132 75
21 137 15
21 138 11
21 140 47
21 143 69
21 145 92
21 146 78
21 148 21
21 149 46
21 150 93
21 151 18
22 6 11
22 7 6
22 8 11
22 9 96
22 10 28
22 11 37
22 13 7
22 15 19
22 16 62
22 17 6
22 20 33
22 23 87
22 25 21
22 26 4
22 27 34
22 29 15
22 33 47
22 36 73
22 39 85
22 40 27
22 41 6
22 45 11
22 49 6
22 52 20
22 55 34
22 57 22
22 58 55
22 63 93
22 67 43
22 69 90
22 70 15
22 71 30
22 72 89
22 74 7
22 76 72
22 77 67
22 78 24
22 80 49
22 82 42
22 84 15
22 87 16
22 88 14
22 90 77
22 95 75
22 97 23
22 100 74
22 103 2
22 106 44
22 109 31
22 112 53
22 114 49
22 115 65
22 119 47
22 121 61
22 123 86
22 124 52
22 127 3
22 129 6
22 130 60
22 132 86
22 134 61
22 135 61
22 136 13
22 144 65
22 146 42
22 148 38
22 149 50
22 150 65
22 151 15
23 2 80
23 3 7
23 4 21
23 5 25
23 7 45
23 8 54
23 11 58
23 15 5
23 17 63
23 20 10
23 21 77
23 24 33
23 26 86
23 30 55
23 31 57
23 33 42
23 35 1
23 41 16
23 46 51
23 54 62
23 55 69
23 56 4
23 58 95
23 62 39
23 64 63
23 65 8
23 66 56
23 69 79
23 70 79
23 72 95
23 77 12
23 79 20
23 82 78
23 83 27
23 84 26
23 85 66
23 88 31
23 91 14
23 92 71
23 94 7
23 99 34
23 101 11
23 102 39
23 104 58
23 108 33
23 111 24
23 114 52
23 120 95
23 121 72
23 122 29
23 123 32
23 130 39
23 132 37
23 136 25
23 137 4
23 138 76
23 139 89
23 141 86
23 144 55
23 145 60
23 146 48
23 147 62
23 152 34
23 153 69
24 5 79
24 6 23
24 7 24
24 12 57
24 15 18
24 16 34
24 20 32
24 22 85
24 23 31
24 25 56
24 28 52
24 29 1
24 30 17
24 34 30
24 35 78
24 42 69
24 46 27
24 47 86
24 51 21
24 52 12
24 58 17
24 60 52
24 62 13
24 63 70
24 69 36
24 70 12
24 71 39
24 79 30
24 82 56
24 83 61
24 86 67
24 89 60
24 91 15
24 93 24
24 95 31
24 96 8
24 98 91
24 99 91
24 102 77
24 106 33
24 107 80
24 108 67
24 109 83
24 113 77
24 114 44
24 118 49
24 119 50
24 120 30
24 123 64
24 124 39
24 125 5
24 126 1
24 127 6
24 129 53
24 132 3
24 133 89
24 135 73
24 138 61
24 139 73
24 140 42
24 145 40
24 146 39
24 148 49
24 153 67
25 1 35
25 5 1
25 6 72
25 7 42
25 8 18
25 10 89
25 15 31
25 16 74
25 19 79
25 20 23
25 22 91
25 23 78
25 24 23
25 26 6
25 30 33
25 34 65
25 42 15
25 44 56
25 46 58
25 50 58
25 53 57
25 56 80
25 57 89
25 59 30
25 60 24
25 67 1
25 68 37
25 71 48
25 79 42
25 80 73
25 82 4
25 86 54
25 87 48
25 88 42
25 89 8
25 90 10
25 91 32
25 92 22
25 93 69
25 95 50
25 100 33
25 102 68
25 104 7
25 105 14
25 106 62
25 107 64
25 108 3
25 116 7
25 117 68
25 120 73
25 122 17
25 123 100
25 126 33
25 130 9
25 132 89
25 133 2
25 135 49
25 137 27
25 146 11
25 147 61
25 153 64
26 1 29
26 3 80
26 4 51
26 6 43
26 9 35
26 11 16
26 16 91
26 17 23
26 18 54
26 19 22
26 20 90
26 25 13
26 27 35
26 29 20
26 30 23
26 32 84
26 33 31
26 34 61
26 37 83
26 39 43
26 40 30
26 42 74
26 45 75
26 46 31
26 54 16
26 57 76
26 58 7
26 59 5
26 61 20
26 63 42
26 65 30
26 67 89
26 69 71
26 71 29
26 75 25
26 78 1
26 80 40
26 82 96
26 84 39
26 86 22
26 88 32
26 91 40
26 94 11
26 99 82
26 100 87
26 103 46
26 107 14
26 108 64
26 110 54
26 115 65
26 123 44
26 127 97
26 128 82
26 129 13
26 130 50
26 135 75
26 137 4
26 139 7
26 142 24
26 145 8
26 147 76
26 151 87
26 152 63
26 153 48
27 1 47
27 5 7
27 6 2
27 8 47
27 9 51
27 10 42
27 12 22
27 13 24
27 14 4
27 15 33
27 16 26
27 17 17
27 22 1
27 24 47
27 25 4
27 28 58
27 29 35
27 31 11
27 32 61
27 35 84
27 37 96
27 41 10
27 42 53
27 43 2
27 47 60
27 49 100
27 50 55
27 52 53
27 54 44
27 55 83
27 61 95
27 64 69
27 71 87
27 72 20
27 74 72
27 75 94
27 78 41
27 88 51
27 90 12
27 102 3
27 105 16
27 107 6
27 108 18
27 110 27
27 112 99
27 115 80
27 119 14
27 120 6
27 124 43
27 127 2
27 128 1
27 131 7
27 134 26
27 135 2
27 136 42
27 139 87
27 143 44
27 145 37
27 147 63
27 149 45
27 150 23
27 152 42
28 1 73
28 2 61
28 5 56
28 6 56
28 8 47
28 12 61
28 13 12
28 18 40
28 22 28
28 23 22
28 31 33
28 32 15
28 33 47
28 35 16
28 36 45
28 37 59
28 38 14
28 40 16
28 43 76
28 45 77
28 46 41
28 47 40
28 48 48
28 49 95
28 54 57
28 56 38
28 59 7
28 60 41
28 64 68
28 70 19
28 71 72
28 73 11
28 74 22
28 78 28
28 80 3
28 81 1
28 85 44
28 87 79
28 88 78
28 90 86
28 93 48
28 97 99
28 102 53
28 104 29
28 110 6
28 112 75
28 115 17
28 117 86
28 118 1
28 119 27
28 121 40
28 122 12
28 124 43
28 125 45
28 129 63
28 132 65
28 146 65
28 147 42
28 149 65
29 1 52
29 4 27
29 7 7
29 9 72
29 10 9
29 11 13
29 12 66
29 19 3
29 20 73
29 21 82
29 23 79
29 27 83
29 31 22
29 32 47
29 34 25
29 37 5
29 40 29
29 47 85
29 48 86
29 51 19
29 55 67
29 58 87
29 61 100
29 63 23
29 65 41
29 67 35
29 71 37
29 73 95
29 74 2
29 78 25
29 80 16
29 81 50
29 82 53
29 90 2
29 91 89
29 92 89
29 94 86
29 95 23
29 98 79
29 99 96
29 101 76
29 108 83
29 109 23
29 111 26
29 113 28
29 114 57
29 119 22
29 120 62
29 123 72
29 126 57
29 128 1
29 129 10
29 131 21
29 133 57
29 134 58
29 135 5
29 137 10
29 138 27
29 140 85
29 141 45
29 146 16
29 149 86
29 150 18
29 152 47
30 2 78
30 3 75
30 4 80
30 7 72
30 12 56
30 16 37
30 18 28
30 20 37
30 21 100
30 22 61
30 24 4
30 25 34
30 27 57
30 29 6
30 33 66
30 34 3
30 41 34
30 42 10
30 43 79
30 49 6
30 50 41
30 51 13
30 54 46
30 56 71
30 57 78
30 60 90
30 61 39
30 64 2
30 67 7
30 71 41
30 74 29
30 75 76
30 77 59
30 78 16
30 81 47
30 82 23
30 86 84
30 87 10
30 88 60
30 92 65
30 93 30
30 94 80
30 96 49
30 98 84
30 101 95
30 104 93
30 105 59
30 106 27
30 107 4
30 108 1
30 110 20
30 117 27
30 119 40
30 124 91
30 125 54
30 127 79
30 130 35
30 135 31
30 137 60
30 139 22
30 140 100
30 143 35
30 146 48
30 147 70
30 151 6
31 3 40
31 5 29
31 6 13
31 7 34
31 9 45
31 10 27
31 12 24
31 16 60
31 20 17
31 27 81
31 32 36
31 33 91
31 34 18
31 39 5
31 40 78
31 42 27
31 43 24
31 51 22
31 52 47
31 53 81
31 54 65
31 55 70
31 58 14
31 60 53
31 61 35
31 62 43
31 63 13
31 65 16
31 67 94
31 69 22
31 71 59
31 72 20
31 80 64
31 82 62
31 84 26
31 86 79
31 87 13
31 88 16
31 89 58
31 90 24
31 91 99
31 95 70
31 96 47
31 100 1
31 101 10
31 104 31
31 105 85
31 106 83
31 110 55
31 115 36
31 116 31
31 119 24
31 121 15
31 127 4
31 128 11
31 133 68
31 134 48
31 135 2
31 136 28
31 137 75
31 139 72
31 147 66
31 152 75
31 153 1
32 2 75
32 4 56
32 5 49
32 7 76
32 10 6
32 12 34
32 14 10
32 15 73
32 22 21
32 24 61
32 26 64
32 27 50
32 34 74
32 38 67
32 44 52
32 45 53
32 46 14
32 47 3
32 48 37
32 50 61
32 51 90
32 53 8
32 54 15
32 56 38
32 57 3
32 58 32
32 59 78
32 60 3
32 61 12
32 62 75
32 64 68
32 66 54
32 68 18
32 72 59
32 75 35
32 76 52
32 78 39
32 83 68
32 85 88
32 88 17
32 91 61
32 97 59
32 98 3
32 99 20
32 100 16
32 103 2
32 105 5
32 108 66
32 109 4
32 111 52
32 112 80
32 113 29
32 114 23
32 115 3
32 118 36
32 124 88
32 126 1
32 127 43
32 128 21
32 129 50
32 132 73
32 133 56
32 137 83
32 138 88
32 144 41
32 145 40
32 147 22
32 148 56
32 149 1
32 151 31
33 1 36
33 5 31
33 10 42
33 13 2
33 16 7
33 17 61
33 24 91
33 26 20
33 29 8
33 30 63
33 31 51
33 34 81
33 37 80
33 38 95
33 39 81
33 40 1
33 41 20
33 42 16
33 43 74
33 44 77
33 48 97
33 52 66
33 54 70
33 56 94
33 59 12
33 62 17
33 63 79
33 67 12
33 70 32
33 73 65
33 78 60
33 82 7
33 85 95
33 86 82
33 90 31
33 95 86
33 98 7
33 100 60
33 105 21
33 108 39
33 109 100
33 110 13
33 111 33
33 113 17
33 114 75
33 119 14
33 120 59
33 123 97
33 126 55
33 127 84
33 129 67
33 133 62
33 134 44
33 135 98
33 143 5
33 149 43
33 151 44
33 152 73
33 153 76
34 1 20
34 6 16
34 7 15
34 10 57
34 14 97
34 15 80
34 17 97
34 18 42
34 20 54
34 21 4
34 22 99
34 26 61
34 28 56
34 30 78
34 32 49
34 35 27
34 36 44
34 37 26
34 44 14
34 46 25
34 49 67
34 50 19
34 52 73
34 55 45
34 56 83
34 57 4
34 58 82
34 59 97
34 61 76
34 62 64
34 63 22
34 65 42
34 68 90
34 73 5
34 77 50
34 79 91
34 80 4
34 85 24
34 88 77
34 90 58
34 93 96
34 96 34
34 98 96
34 100 1
34 102 2
34 103 91
34 108 34
34 119 66
34 124 79
34 130 43
34 131 38
34 134 62
34 135 44
34 139 46
34 145 93
34 149 27
34 151 87
35 2 18
35 5 28
35 6 54
35 9 14
35 14 79
35 17 27
35 21 67
35 22 67
35 23 5
35 24 45
35 28 55
35 31 12
35 32 1
35 38 46
35 40 25
35 46 26
35 48 81
35 49 37
35 51 84
35 54 46
35 57 37
35 60 51
35 64 26
35 66 69
35 68 37
35 72 15
35 73 47
35 80 15
35 81 27
35 82 87
35 84 84
35 87 77
35 88 5
35 89 93
35 90 31
35 94 48
35 95 43
35 96 42
35 98 90
35 101 87
35 102 95
35 105 75
35 106 5
35 107 46
35 110 35
35 114 74
35 117 12
35 118 98
35 119 43
35 120 68
35 121 31
35 124 76
35 131 89
35 137 2
35 139 5
35 140 59
35 142 45
35 147 52
35 148 26
35 150 85
35 152 26
35 153 26
36 3 32
36 6 8
36 7 2
36 9 26
36 13 43
36 16 4
36 17 19
36 20 7
36 22 10
36 25 51
36 26 96
36 27 20
36 28 29
36 29 5
36 30 17
36 34 98
36 35 2
